12/2017;0,30 ;0,29 ;85,82 ;99,3 ;143,50 ;81,42;89,72 ;90,32 ;89,68 ;85,71
01/2018;0,25 ;0,23 ;88,04 ;97,0 ;143,27 ;81,69;86,13 ;88,12 ;89,14 ;89,58
02/2018;0,34 ;0,15 ;87,12 ;98,4 ;142,13 ;79,64;85,67 ;87,74 ;90,61 ;96,15
03/2018;-0,17 ;-0,19 ;87,03 ;96,9 ;143,33 ;80,34;86,81 ;86,13 ;91,93 ;92,25
04/2018;0,32 ;0,29 ;87,45 ;99,8 ;144,19 ;79,86;85,69 ;87,40 ;93,18 ;94,60
05/2018;0,81 ;0,65 ;87,06 ;88,2 ;138,68 ;77,46;86,21 ;85,69 ;76,89 ;90,29
06/2018;1,15 ;1,21 ;87,95 ;101,1 ;143,52 ;79,58;86,61 ;87,54 ;93,67 ;90,23
07/2018;0,02 ;-0,09 ;87,20 ;101,8 ;143,91 ;80,54;84,88 ;87,66 ;90,91 ;91,67
08/2018;-0,24 ;-0,15 ;88,09 ;102,7 ;144,06 ;82,00;84,75 ;88,64 ;94,24 ;91,59
09/2018;0,31 ;0,18 ;87,27 ;99,7 ;144,13 ;80,96;85,79 ;86,00 ;91,51 ;87,71
10/2018;0,42 ;0,39 ;85,24 ;97,3 ;143,33 ;79,50;85,98 ;88,28 ;91,95 ;93,16
11/2018;-0,19 ;-0,11 ;89,16 ;96,8 ;144,26 ;79,83;85,61 ;87,92 ;92,07 ;95,63
12/2018;0,34 ;0,41 ;85,88 ;93,0 ;143,19 ;78,99;85,88 ;86,47 ;91,64 ;92,44
01/2019;0,27 ;0,28 ;85,96 ;92,3 ;143,41 ;79,61;85,91 ;87,50 ;90,07 ;91,00
02/2019;0,43 ;0,49 ;85,91 ;98,3 ;143,81 ;79,20;83,68 ;86,27 ;90,64 ;89,43
03/2019;0,92 ;0,97 ;86,62 ;92,7 ;143,37 ;79,46;84,37 ;85,44 ;88,89 ;91,31
04/2019;0,78 ;0,84 ;86,28 ;96,6 ;143,24 ;79,98;85,92 ;89,72 ;88,98 ;92,03
05/2019;0,21 ;0,14 ;86,68 ;94,8 ;143,73 ;79,41;86,72 ;87,88 ;88,09 ;92,91
06/2019;0,00 ;-0,05 ;85,33 ;94,1 ;144,24 ;79,73;84,42 ;86,21 ;88,26 ;94,52
07/2019;-0,04 ;0,05 ;85,91 ;91,8 ;144,18 ;79,80;85,33 ;85,42 ;88,87 ;93,81
08/2019;0,02 ;-0,10 ;86,51 ;92,2 ;143,94 ;79,98;84,53 ;86,17 ;88,31 ;93,29
09/2019;-0,01 ;-0,08 ;87,17 ;95,5 ;143,85 ;79,28;83,79 ;86,38 ;90,66 ;91,42
10/2019;-0,02 ;-0,04 ;87,34 ;96,8 ;144,88 ;79,86;83,52 ;85,42 ;92,87 ;92,18
11/2019;0,30 ;0,30 ;89,27 ;95,7 ;145,09 ;79,46;83,44 ;85,95 ;91,06 ;91,53
12/2019;1,20 ;1,23 ;88,59 ;96,6 ;145,03 ;77,46;82,89 ;86,26 ;89,92 ;90,43
01/2020;0,27 ;0,21 ;86,68 ;98,9 ;145,14 ;79,32;82,00 ;86,34 ;91,25 ;90,04
02/2020;0,38 ;0,41 ;86,63 ;101,1 ;145,45 ;79,08;82,23 ;86,74 ;91,64 ;87,35
03/2020;0,25 ;0,35 ;77,74 ;91,5 ;139,08 ;71,49;78,96 ;82,09 ;86,26 ;85,33
04/2020;-0,17 ;-0,07 ;64,29 ;65,5 ;131,48 ;59,02;77,38 ;69,10 ;68,98 ;84,24
05/2020;-0,38 ;-0,30 ;70,66 ;73,8 ;130,35 ;58,83;75,41 ;69,99 ;74,21 ;82,66
06/2020;0,42 ;0,63 ;-;-;-;-;;;;
Fonte;IBGE;IBGE;BCB e IBGE;IBGE;BCB-Depec;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE
