11/2012;92,60 ;90,60 ;97,40 ;91,40 ;105,30 ;220,49 ;0,66 ;0,55 ;41.216 ;41.802 
12/2012;122,90 ;92,50 ;122,80 ;129,20 ;128,00 ;227,12 ;0,76 ;0,71 ;42.284 ;43.053 
01/2013;91,20 ;89,00 ;95,40 ;102,70 ;108,20 ;267,65 ;0,85 ;0,76 ;42.737 ;42.381 
02/2013;78,90 ;75,80 ;87,30 ;82,30 ;87,90 ;270,04 ;0,67 ;0,68 ;42.960 ;43.253 
03/2013;91,30 ;90,60 ;99,00 ;92,40 ;107,40 ;281,05 ;0,51 ;0,66 ;43.588 ;43.751 
04/2013;87,60 ;94,80 ;88,30 ;88,20 ;102,50 ;268,05 ;0,41 ;0,34 ;44.323 ;44.138 
05/2013;94,70 ;91,70 ;93,00 ;102,40 ;111,80 ;257,98 ;0,24 ;0,23 ;45.232 ;45.623 
06/2013;91,90 ;87,60 ;90,90 ;87,30 ;101,50 ;260,20 ;0,39 ;0,32 ;45.992 ;46.258 
07/2013;94,10 ;93,70 ;94,30 ;99,20 ;113,10 ;259,73 ;-0,19 ;-0,19 ;46.575 ;45.977 
08/2013;98,60 ;97,60 ;99,70 ;103,20 ;111,40 ;257,54 ;0,14 ;0,08 ;47.338 ;46.524 
09/2013;92,50 ;95,20 ;94,60 ;94,60 ;98,80 ;256,16 ;0,03 ;-0,06 ;47.900 ;47.102 
10/2013;98,10 ;102,30 ;99,90 ;102,60 ;108,30 ;256,78 ;0,14 ;0,38 ;48.421 ;47.006 
11/2013;100,10 ;98,00 ;102,50 ;108,30 ;104,50 ;259,93 ;0,39 ;0,35 ;49.188 ;48.539 
12/2013;128,30 ;101,90 ;122,40 ;139,60 ;120,00 ;265,13 ;1,34 ;1,05 ;50.469 ;50.914 
01/2014;99,90 ;104,40 ;99,90 ;107,90 ;106,40 ;265,86 ;0,71 ;0,83 ;50.919 ;49.945 
02/2014;91,30 ;95,80 ;95,10 ;87,80 ;94,10 ;262,78 ;0,48 ;0,46 ;51.183 ;50.049 
03/2014;94,80 ;96,80 ;97,60 ;100,00 ;95,30 ;272,56 ;0,71 ;0,72 ;51.445 ;50.528 
04/2014;90,80 ;92,30 ;95,20 ;89,10 ;98,70 ;274,38 ;0,81 ;0,78 ;52.064 ;50.263 
05/2014;102,60 ;97,90 ;100,00 ;118,80 ;107,50 ;277,52 ;0,38 ;0,60 ;52.932 ;50.935 
06/2014;94,70 ;92,90 ;94,10 ;88,30 ;82,00 ;278,97 ;0,66 ;0,26 ;53.595 ;50.985 
07/2014;96,70 ;103,20 ;97,90 ;90,60 ;102,10 ;270,06 ;-0,61 ;-0,28 ;53.855 ;51.417 
08/2014;100,90 ;108,80 ;99,40 ;92,70 ;99,40 ;266,34 ;0,35 ;0,38 ;54.557 ;52.268 
09/2014;95,20 ;101,10 ;93,90 ;92,40 ;100,40 ;263,63 ;0,99 ;0,76 ;55.084 ;51.479 
10/2014;100,30 ;102,80 ;100,30 ;96,40 ;102,20 ;257,80 ;0,05 ;0,10 ;55.896 ;50.775 
11/2014;103,70 ;98,30 ;101,70 ;111,00 ;99,30 ;255,72 ;0,44 ;0,36 ;56.784 ;51.612 
12/2014;129,10 ;105,80 ;125,00 ;125,10 ;112,50 ;267,82 ;0,65 ;0,62 ;58.354 ;52.866 
01/2015;96,20 ;94,50 ;101,30 ;98,00 ;101,90 ;299,17 ;0,88 ;0,97 ;58.788 ;52.629 
02/2015;84,90 ;81,70 ;95,00 ;78,30 ;76,40 ;311,65 ;1,66 ;1,61 ;58.946 ;53.323 
03/2015;94,40 ;94,10 ;97,70 ;91,50 ;94,30 ;302,97 ;0,87 ;0,94 ;59.630 ;54.077 
04/2015;88,40 ;89,60 ;96,10 ;79,10 ;79,70 ;314,44 ;0,50 ;0,51 ;59.644 ;53.162 
05/2015;93,00 ;89,70 ;95,10 ;91,60 ;86,60 ;348,04 ;0,79 ;0,93 ;60.208 ;51.586 
06/2015;89,60 ;91,10 ;89,30 ;78,30 ;80,70 ;320,03 ;1,03 ;0,97 ;60.720 ;49.965 
07/2015;88,70 ;91,60 ;92,20 ;80,10 ;93,90 ;317,90 ;0,30 ;0,34 ;61.162 ;50.434 
08/2015;88,90 ;86,60 ;91,50 ;75,70 ;86,00 ;305,11 ;0,41 ;0,28 ;61.680 ;50.301 
09/2015;85,80 ;94,60 ;90,80 ;71,20 ;85,30 ;297,07 ;0,27 ;0,29 ;61.969 ;49.768 
10/2015;91,00 ;84,80 ;97,20 ;82,90 ;82,00 ;297,83 ;0,60 ;0,56 ;61.774 ;48.143 
11/2015;90,80 ;79,60 ;92,40 ;93,80 ;83,30 ;323,23 ;1,19 ;1,24 ;62.337 ;48.503 
12/2015;111,90 ;83,00 ;115,40 ;105,30 ;89,80 ;331,20 ;0,94 ;0,89 ;63.073 ;49.364 
01/2016;83,10 ;75,30 ;89,50 ;80,20 ;78,80 ;349,26 ;1,69 ;2,07 ;63.109 ;49.152 
02/2016;76,80 ;73,20 ;86,40 ;72,60 ;75,40 ;337,84 ;1,41 ;1,51 ;63.103 ;48.262 
03/2016;82,80 ;79,30 ;89,60 ;78,10 ;84,60 ;348,71 ;-0,14 ;-0,07 ;63.034 ;47.962 
04/2016;76,80 ;75,10 ;84,60 ;66,90 ;75,90 ;344,29 ;0,62 ;0,69 ;62.853 ;47.477 
05/2016;77,50 ;72,10 ;82,90 ;72,60 ;75,20 ;354,12 ;0,83 ;0,80 ;63.160 ;47.761 
06/2016;77,80 ;72,20 ;82,20 ;63,60 ;73,30 ;365,77 ;0,33 ;0,49 ;63.406 ;46.250 
07/2016;77,10 ;70,80 ;86,00 ;62,20 ;82,50 ;380,03 ;0,92 ;0,93 ;63.368 ;46.561 
08/2016;78,00 ;73,40 ;85,00 ;62,80 ;84,90 ;376,45 ;0,08 ;0,06 ;63.700 ;46.242 
09/2016;75,60 ;76,70 ;86,00 ;57,10 ;73,50 ;381,93 ;0,02 ;0,16 ;63.711 ;44.424 
10/2016;78,50 ;73,90 ;87,70 ;63,60 ;79,10 ;375,60 ;0,50 ;0,30 ;63.298 ;44.721 
11/2016;83,30 ;74,10 ;88,60 ;77,10 ;81,90 ;358,77 ;-0,05 ;0,03 ;63.897 ;43.674 
12/2016;102,70 ;80,20 ;107,50 ;84,30 ;85,90 ;355,15 ;0,32 ;0,20 ;64.534 ;42.758 
01/2017;79,90 ;78,40 ;76,80 ;88,60 ;75,20 ;359,75 ;0,67 ;0,88 ;64.520 ;42.151 
02/2017;71,90 ;63,80 ;75,70 ;72,30 ;63,20 ;349,40 ;0,57 ;0,29 ;64.614 ;42.028 
03/2017;79,10 ;72,10 ;77,90 ;93,80 ;86,10 ;349,66 ;0,04 ;0,14 ;64.889 ;42.043 
04/2017;75,10 ;70,20 ;75,10 ;78,30 ;71,00 ;366,63 ;-0,22 ;-0,20 ;64.725 ;41.531 
05/2017;77,40 ;70,20 ;72,20 ;92,80 ;85,40 ;351,31 ;0,32 ;0,29 ;65.243 ;40.911 
06/2017;79,00 ;75,70 ;72,10 ;82,40 ;76,30 ;350,22 ;-0,08 ;0,09 ;65.674 ;41.468 
07/2017;77,60 ;72,40 ;73,40 ;86,20 ;84,50 ;357,28 ;0,35 ;0,36 ;65.794 ;41.276 
08/2017;78,80 ;75,10 ;73,70 ;88,40 ;94,50 ;332,10 ;-0,06 ;-0,20 ;66.136 ;40.987 
09/2017;76,50 ;69,70 ;74,30 ;84,00 ;88,30 ;318,52 ;0,24 ;0,09 ;66.246 ;39.403 
10/2017;76,90 ;72,60 ;70,50 ;84,90 ;85,20 ;318,31 ;0,46 ;0,41 ;66.656 ;37.574 
11/2017;88,40 ;69,40 ;86,30 ;107,10 ;86,80 ;315,98 ;-0,26 ;-0,36 ;67.348 ;34.971 
12/2017;106,30 ;71,70 ;103,50 ;117,50 ;88,60 ;316,65 ;0,10 ;0,05 ;67.790 ;36.012 
01/2018;78,80 ;69,80 ;71,80 ;91,70 ;94,10 ;333,98 ;0,35 ;0,28 ;68.308 ;35.385 
02/2018;70,70 ;57,60 ;71,30 ;74,70 ;75,50 ;336,59 ;0,55 ;0,26 ;68.088 ;35.736 
03/2018;79,70 ;62,20 ;78,30 ;92,10 ;95,00 ;322,86 ;-0,27 ;-0,27 ;68.589 ;35.475 
04/2018;74,40 ;63,80 ;71,50 ;80,60 ;86,70 ;325,42 ;0,34 ;0,34 ;68.982 ;36.156 
05/2018;76,50 ;57,50 ;73,70 ;93,20 ;82,20 ;327,56 ;1,11 ;0,98 ;69.577 ;37.414 
06/2018;79,90 ;59,40 ;73,50 ;93,50 ;86,80 ;333,00 ;0,86 ;1,00 ;70.120 ;36.328 
07/2018;75,30 ;61,30 ;72,10 ;84,50 ;89,40 ;321,62 ;0,24 ;0,15 ;70.399 ;35.880 
08/2018;79,60 ;63,10 ;77,80 ;86,70 ;94,00 ;311,92 ;-0,27 ;-0,13 ;71.277 ;35.631 
09/2018;75,70 ;61,20 ;77,80 ;79,80 ;81,60 ;315,86 ;0,35 ;0,20 ;71.489 ;36.662 
10/2018;77,00 ;62,20 ;74,80 ;85,70 ;89,50 ;331,02 ;0,46 ;0,44 ;72.184 ;37.246 
11/2018;92,90 ;63,50 ;90,80 ;112,40 ;89,80 ;330,17 ;-0,31 ;-0,21 ;73.579 ;37.346 
12/2018;105,40 ;66,30 ;107,90 ;109,50 ;87,40 ;343,82 ;0,56 ;0,63 ;74.381 ;37.061 
01/2019;78,60 ;61,10 ;75,50 ;92,90 ;85,60 ;353,43 ;0,37 ;0,23 ;74.328 ;36.578 
02/2019;74,80 ;57,80 ;73,60 ;86,10 ;81,20 ;362,93 ;0,18 ;0,22 ;74.619 ;37.264 
03/2019;76,30 ;59,50 ;78,30 ;87,00 ;79,30 ;382,35 ;0,76 ;0,75 ;75.229 ;37.364 
04/2019;76,00 ;63,30 ;74,00 ;84,50 ;83,80 ;396,75 ;0,83 ;1,08 ;75.943 ;37.515 
05/2019;80,50 ;66,40 ;75,80 ;100,10 ;85,80 ;392,97 ;0,11 ;0,11 ;76.784 ;41.064 
06/2019;77,10 ;64,60 ;72,70 ;79,90 ;80,30 ;384,76 ;0,01 ;-0,08 ;77.429 ;42.275 
07/2019;77,90 ;72,30 ;73,40 ;83,00 ;103,50 ;372,25 ;-0,14 ;0,06 ;78.154 ;41.671 
08/2019;79,60 ;70,90 ;76,40 ;84,90 ;94,90 ;350,75 ;0,04 ;-0,18 ;79.270 ;42.114 
09/2019;77,00 ;67,00 ;75,20 ;84,90 ;88,00 ;345,04 ;0,14 ;0,06 ;80.113 ;42.711 
10/2019;79,60 ;70,70 ;73,80 ;89,00 ;98,70 ;347,65 ;0,08 ;0,10 ;81.065 ;41.658 
11/2019;95,90 ;67,90 ;91,50 ;141,70 ;93,10 ;341,45 ;0,23 ;0,21 ;82.081 ;42.117 
12/2019;113,20 ;71,00 ;106,00 ;165,10 ;94,40 ;360,51 ;1,26 ;1,23 ;83.270 ;41.983 
01/2020;79,00 ;65,70 ;72,10 ;102,50 ;87,40 ;376,49 ;0,34 ;0,31 ;83.854 ;41.561 
02/2020;74,80 ;62,40 ;73,10 ;85,40 ;74,30 ;395,49 ;0,16 ;0,16 ;83.966 ;41.570 
03/2020;70,00 ;56,10 ;78,90 ;70,90 ;53,30 ;408,06 ;0,17 ;0,29 ;84.407 ;43.450 
04/2020;55,80 ;43,40 ;74,60 ;48,60 ;35,30 ;425,12 ;-0,16 ;-0,12 ;83.425 ;43.705 
05/2020;63,80 ;52,30 ;77,20 ;77,20 ;40,40 ;410,33 ;-0,47 ;-0,30 ;83.051 ;43.595 
Fonte;IBGE;IBGE;IBGE;IBGE;IBGE;Dieese;IBGE;IBGE;BCB;BCB 
01/2002;-;-;-;-;-;-;80,2 ;-;-;- 
02/2002;-;-;-;-;-;-;79,4 ;-;-;- 
03/2002;-;-;-;-;-;-;78,9 ;-;-;- 
04/2002;-;-;-;-;-;-;76,1 ;-;-;- 
05/2002;-;-;-;-;-;-;72,1 ;-;-;- 
06/2002;-;-;-;-;-;-;78,4 ;-;-;- 
07/2002;-;-;-;-;-;-;84,9 ;-;-;- 
08/2002;-;-;-;-;-;-;88,3 ;-;-;- 
09/2002;-;-;-;-;-;-;77,7 ;-;-;- 
10/2002;-;-;-;-;-;-;81,9 ;-;-;- 
11/2002;-;-;-;-;-;-;83,0 ;-;-;- 
12/2002;-;-;-;-;-;-;84,0 ;-;-;- 
01/2003;-;-;-;-;-;-;82,6 ;-;100,33 ;- 
02/2003;-;-;-;-;-;-;76,1 ;-;99,85 ;- 
03/2003;-;-;-;-;-;-;81,2 ;-;99,33 ;- 
04/2003;-;-;-;-;-;-;81,6 ;-;98,61 ;- 
05/2003;-;-;-;-;-;-;80,9 ;-;100,35 ;- 
06/2003;-;-;-;-;-;-;80,6 ;-;100,41 ;- 
07/2003;-;-;-;-;-;-;81,2 ;-;96,12 ;- 
08/2003;-;-;-;-;-;-;81,1 ;-;107,07 ;- 
09/2003;-;-;-;-;-;-;84,1 ;-;102,09 ;- 
10/2003;-;-;-;-;-;-;82,9 ;-;104,67 ;- 
11/2003;-;-;-;-;-;-;68,1 ;-;98,21 ;- 
12/2003;-;-;-;-;-;-;75,4 ;-;100,11 ;- 
01/2004;9,48 ;2,14 ;4,19 ;32,30 ;67,00 ;68,30 ;82,9 ;-;101,98 ;- 
02/2004;9,29 ;1,79 ;3,90 ;31,20 ;43,20 ;57,50 ;84,8 ;-;102,64 ;- 
03/2004;9,69 ;1,68 ;3,92 ;38,10 ;70,20 ;69,50 ;88,2 ;-;106,42 ;- 
04/2004;9,55 ;1,70 ;3,87 ;33,50 ;74,50 ;65,20 ;88,6 ;-;111,57 ;- 
05/2004;9,11 ;1,66 ;3,69 ;35,70 ;63,40 ;71,30 ;90,2 ;-;109,11 ;- 
06/2004;8,46 ;1,56 ;3,43 ;33,40 ;67,10 ;66,10 ;95,1 ;-;110,58 ;- 
07/2004;7,26 ;1,62 ;3,17 ;36,10 ;76,70 ;72,90 ;86,5 ;-;108,49 ;- 
08/2004;7,92 ;1,45 ;3,26 ;35,20 ;94,60 ;75,40 ;86,4 ;-;108,78 ;- 
09/2004;8,52 ;1,34 ;3,37 ;35,30 ;65,40 ;75,90 ;88,8 ;-;109,24 ;- 
10/2004;8,38 ;1,37 ;3,44 ;35,50 ;76,30 ;73,30 ;91,2 ;-;108,77 ;- 
11/2004;8,18 ;1,29 ;3,38 ;34,30 ;75,50 ;80,60 ;90,5 ;-;109,21 ;- 
12/2004;7,86 ;1,22 ;3,26 ;38,40 ;94,60 ;84,40 ;89,4 ;-;110,03 ;- 
01/2005;7,81 ;1,23 ;3,27 ;35,20 ;76,30 ;73,00 ;88,6 ;-;109,35 ;- 
02/2005;7,83 ;1,27 ;3,32 ;32,40 ;73,80 ;55,70 ;89,0 ;-;109,59 ;- 
03/2005;7,85 ;1,33 ;3,44 ;38,80 ;84,30 ;66,40 ;90,5 ;-;111,62 ;- 
04/2005;9,66 ;1,78 ;4,37 ;37,80 ;98,40 ;62,50 ;92,2 ;-;114,92 ;- 
05/2005;8,53 ;1,75 ;3,98 ;39,90 ;134,20 ;66,40 ;89,7 ;-;112,87 ;- 
06/2005;8,10 ;1,52 ;3,73 ;38,40 ;125,70 ;59,80 ;94,7 ;-;113,55 ;- 
07/2005;7,97 ;1,43 ;3,61 ;38,90 ;97,40 ;62,90 ;96,0 ;-;116,11 ;- 
08/2005;7,88 ;1,43 ;3,55 ;41,80 ;172,30 ;70,30 ;94,1 ;-;116,61 ;- 
09/2005;8,00 ;1,31 ;3,52 ;40,10 ;162,90 ;68,30 ;94,1 ;-;114,87 ;- 
10/2005;8,30 ;1,44 ;3,76 ;40,60 ;126,70 ;66,30 ;92,2 ;-;113,48 ;- 
11/2005;7,81 ;1,44 ;3,62 ;39,30 ;134,20 ;76,90 ;90,6 ;-;113,48 ;- 
12/2005;7,70 ;1,36 ;3,54 ;44,50 ;202,30 ;79,50 ;98,0 ;-;115,10 ;- 
01/2006;8,15 ;1,44 ;3,80 ;38,60 ;154,10 ;70,50 ;95,9 ;-;116,46 ;- 
02/2006;8,35 ;1,58 ;3,98 ;34,40 ;130,00 ;62,40 ;95,5 ;-;117,74 ;- 
03/2006;8,63 ;1,61 ;4,05 ;40,60 ;143,40 ;70,60 ;97,3 ;-;115,57 ;- 
04/2006;8,71 ;1,75 ;4,15 ;36,80 ;133,60 ;60,80 ;99,4 ;-;114,93 ;- 
05/2006;8,79 ;1,82 ;4,26 ;40,90 ;179,20 ;70,50 ;94,2 ;-;116,12 ;- 
06/2006;8,62 ;1,82 ;4,21 ;37,90 ;176,10 ;62,00 ;96,5 ;-;115,96 ;- 
07/2006;8,23 ;1,80 ;4,07 ;41,00 ;124,30 ;70,50 ;93,8 ;-;116,61 ;- 
08/2006;8,26 ;1,90 ;4,14 ;43,30 ;160,10 ;73,30 ;95,6 ;-;118,52 ;- 
09/2006;8,31 ;1,91 ;4,19 ;41,50 ;139,20 ;70,30 ;95,5 ;-;119,07 ;- 
10/2006;8,53 ;2,18 ;4,49 ;42,00 ;127,70 ;70,90 ;96,5 ;-;119,36 ;- 
11/2006;7,78 ;2,00 ;4,10 ;41,20 ;133,10 ;73,00 ;97,1 ;-;119,41 ;- 
12/2006;7,48 ;2,05 ;4,03 ;45,80 ;195,40 ;73,60 ;91,7 ;-;119,81 ;- 
01/2007;7,60 ;2,05 ;4,11 ;42,00 ;144,50 ;76,60 ;98,6 ;-;120,78 ;- 
02/2007;7,44 ;1,96 ;4,00 ;37,70 ;123,60 ;60,70 ;94,9 ;-;120,17 ;- 
03/2007;7,27 ;1,88 ;3,88 ;46,30 ;152,40 ;72,90 ;96,5 ;-;117,91 ;- 
04/2007;7,32 ;1,74 ;3,86 ;42,80 ;131,00 ;62,80 ;91,7 ;-;117,13 ;- 
05/2007;7,35 ;1,67 ;3,85 ;44,70 ;150,40 ;72,70 ;95,2 ;-;121,17 ;- 
06/2007;6,87 ;1,67 ;3,69 ;43,90 ;142,10 ;65,00 ;97,4 ;-;122,54 ;- 
07/2007;7,50 ;1,63 ;3,94 ;44,80 ;142,50 ;67,90 ;101,1 ;-;124,00 ;- 
08/2007;7,27 ;1,67 ;3,88 ;48,40 ;164,70 ;74,00 ;96,9 ;-;123,24 ;- 
09/2007;7,05 ;1,63 ;3,77 ;46,30 ;133,30 ;71,90 ;95,4 ;-;123,69 ;- 
10/2007;7,18 ;1,64 ;3,82 ;49,20 ;151,60 ;78,70 ;97,3 ;-;125,35 ;- 
11/2007;7,27 ;1,72 ;3,92 ;46,20 ;140,40 ;83,90 ;100,3 ;-;125,31 ;- 
12/2007;7,26 ;1,47 ;3,74 ;52,50 ;184,30 ;84,10 ;99,6 ;-;126,74 ;- 
01/2008;7,49 ;1,50 ;3,86 ;49,70 ;159,10 ;84,50 ;100,3 ;-;126,44 ;- 
02/2008;7,44 ;1,50 ;3,85 ;42,90 ;136,10 ;72,10 ;102,6 ;-;126,96 ;- 
03/2008;7,43 ;1,45 ;3,82 ;48,50 ;136,60 ;73,40 ;96,8 ;-;126,23 ;- 
04/2008;7,62 ;1,50 ;3,94 ;49,50 ;152,90 ;76,70 ;100,4 ;-;127,56 ;- 
05/2008;7,69 ;1,46 ;3,95 ;51,20 ;188,80 ;79,20 ;100,0 ;-;128,14 ;- 
06/2008;7,40 ;1,38 ;3,77 ;49,00 ;177,60 ;75,50 ;98,0 ;-;126,39 ;- 
07/2008;7,48 ;1,39 ;3,82 ;51,50 ;178,10 ;84,50 ;99,1 ;-;127,73 ;- 
08/2008;7,58 ;1,49 ;3,95 ;52,60 ;214,30 ;84,80 ;103,5 ;-;132,02 ;- 
09/2008;7,45 ;1,38 ;3,78 ;52,50 ;157,10 ;86,40 ;102,8 ;-;129,72 ;- 
10/2008;7,61 ;1,43 ;3,84 ;52,50 ;165,80 ;81,70 ;99,2 ;-;126,69 ;- 
11/2008;7,69 ;1,40 ;3,79 ;50,90 ;115,00 ;78,30 ;98,0 ;-;126,61 ;- 
12/2008;7,45 ;1,37 ;3,62 ;57,30 ;134,50 ;83,20 ;84,0 ;-;124,54 ;- 
01/2009;8,45 ;1,58 ;4,18 ;51,30 ;118,30 ;76,60 ;83,1 ;-;123,20 ;- 
02/2009;8,60 ;2,02 ;4,50 ;47,90 ;92,10 ;65,40 ;95,8 ;-;128,52 ;- 
03/2009;8,62 ;1,94 ;4,43 ;56,20 ;106,10 ;72,50 ;94,1 ;-;126,08 ;- 
04/2009;8,62 ;2,04 ;4,51 ;50,40 ;150,10 ;68,70 ;77,7 ;-;124,25 ;- 
05/2009;8,47 ;2,20 ;4,62 ;53,50 ;130,60 ;71,70 ;85,7 ;-;125,48 ;- 
06/2009;8,35 ;3,07 ;5,09 ;52,40 ;100,40 ;71,20 ;96,7 ;-;127,35 ;- 
07/2009;8,32 ;2,42 ;4,71 ;57,30 ;120,00 ;79,20 ;88,6 ;-;125,17 ;- 
08/2009;8,27 ;2,66 ;4,84 ;59,70 ;152,80 ;83,10 ;97,0 ;-;132,22 ;- 
09/2009;8,07 ;2,57 ;4,71 ;57,50 ;160,90 ;80,70 ;97,8 ;-;133,66 ;- 
10/2009;7,97 ;2,59 ;4,74 ;59,30 ;134,60 ;84,60 ;98,7 ;-;132,29 ;- 
11/2009;7,72 ;2,91 ;4,84 ;57,20 ;112,70 ;86,60 ;102,3 ;-;133,35 ;- 
12/2009;7,45 ;2,48 ;4,50 ;64,20 ;186,10 ;89,20 ;105,0 ;-;135,18 ;- 
01/2010;7,64 ;2,44 ;4,54 ;55,80 ;141,70 ;82,70 ;104,3 ;-;135,15 ;- 
02/2010;7,38 ;2,44 ;4,46 ;53,20 ;135,40 ;75,30 ;103,0 ;-;135,85 ;- 
03/2010;7,12 ;2,14 ;4,16 ;62,20 ;157,70 ;91,60 ;101,0 ;-;137,72 ;- 
04/2010;6,93 ;2,19 ;4,11 ;58,00 ;161,40 ;85,90 ;101,9 ;-;139,64 ;- 
05/2010;6,75 ;2,05 ;3,95 ;63,70 ;133,10 ;95,00 ;103,7 ;-;138,21 ;- 
06/2010;6,43 ;1,89 ;3,71 ;58,80 ;163,10 ;84,60 ;98,7 ;-;136,26 ;- 
07/2010;7,75 ;2,09 ;4,40 ;63,60 ;140,10 ;88,40 ;102,7 ;-;136,47 ;- 
08/2010;7,21 ;2,18 ;4,23 ;66,20 ;169,80 ;91,50 ;101,0 ;-;138,35 ;- 
09/2010;7,01 ;2,15 ;4,14 ;64,10 ;150,50 ;91,50 ;98,5 ;-;138,37 ;- 
10/2010;7,15 ;2,08 ;4,15 ;66,40 ;119,30 ;90,30 ;105,0 ;-;141,50 ;- 
11/2010;6,77 ;1,95 ;3,92 ;63,80 ;120,30 ;93,40 ;96,8 ;-;140,98 ;- 
12/2010;5,37 ;1,90 ;3,32 ;73,20 ;163,40 ;95,00 ;96,1 ;-;139,89 ;- 
01/2011;5,40 ;1,94 ;3,35 ;64,40 ;126,60 ;89,90 ;94,5 ;88,40 ;139,43 ;88,40 
02/2011;4,80 ;2,06 ;3,17 ;62,50 ;104,20 ;85,50 ;87,3 ;84,30 ;138,65 ;89,20 
03/2011;4,86 ;1,99 ;3,15 ;66,70 ;121,30 ;81,60 ;97,8 ;88,50 ;140,37 ;88,30 
04/2011;4,98 ;2,14 ;3,28 ;64,80 ;81,10 ;80,10 ;95,5 ;86,00 ;139,97 ;87,30 
05/2011;4,98 ;2,34 ;3,40 ;70,00 ;103,40 ;95,20 ;100,5 ;88,10 ;140,64 ;87,90 
06/2011;4,99 ;2,24 ;3,35 ;67,00 ;92,60 ;83,50 ;105,7 ;87,60 ;142,29 ;90,20 
07/2011;5,08 ;2,36 ;3,46 ;69,70 ;103,70 ;91,50 ;97,1 ;91,20 ;141,74 ;88,90 
08/2011;5,10 ;2,36 ;3,46 ;73,60 ;85,50 ;96,00 ;95,6 ;92,30 ;141,35 ;91,70 
09/2011;5,12 ;2,44 ;3,51 ;69,90 ;122,90 ;92,20 ;97,1 ;89,40 ;140,96 ;91,30 
10/2011;5,36 ;2,51 ;3,66 ;69,60 ;127,60 ;87,60 ;99,1 ;88,10 ;141,21 ;87,90 
11/2011;6,01 ;2,62 ;4,00 ;69,80 ;100,40 ;94,60 ;90,7 ;90,60 ;140,17 ;90,80 
12/2011;6,00 ;2,56 ;3,93 ;79,80 ;103,30 ;99,20 ;90,0 ;99,30 ;139,29 ;91,70 
01/2012;5,50 ;2,80 ;4,00 ;65,30 ;116,60 ;94,10 ;98,7 ;92,30 ;140,64 ;92,20 
02/2012;6,12 ;3,26 ;4,57 ;62,20 ;108,90 ;82,10 ;95,7 ;86,60 ;141,91 ;91,60 
03/2012;6,02 ;3,15 ;4,47 ;72,80 ;137,50 ;99,30 ;97,9 ;92,80 ;140,76 ;92,50 
04/2012;5,82 ;2,99 ;4,38 ;70,60 ;133,90 ;87,50 ;97,8 ;89,90 ;141,77 ;91,40 
05/2012;5,89 ;2,97 ;4,41 ;77,30 ;141,00 ;100,30 ;100,6 ;91,10 ;142,77 ;90,90 
06/2012;5,77 ;2,97 ;4,36 ;74,20 ;147,50 ;87,50 ;99,7 ;89,00 ;144,34 ;91,70 
07/2012;5,79 ;2,94 ;4,35 ;81,20 ;152,80 ;95,60 ;97,6 ;92,10 ;142,37 ;89,90 
08/2012;5,77 ;2,92 ;4,33 ;79,70 ;147,00 ;106,20 ;99,2 ;91,90 ;143,49 ;91,50 
09/2012;5,66 ;2,88 ;4,26 ;76,60 ;141,90 ;92,30 ;99,3 ;89,30 ;144,01 ;91,10 
10/2012;5,61 ;2,86 ;4,24 ;81,30 ;149,40 ;97,90 ;98,5 ;94,50 ;145,70 ;94,20 
11/2012;5,59 ;2,71 ;4,14 ;74,50 ;154,30 ;105,20 ;106,4 ;92,30 ;145,96 ;92,30 
12/2012;5,49 ;2,67 ;4,07 ;78,40 ;150,50 ;92,60 ;107,5 ;100,40 ;147,75 ;92,70 
01/2013;5,38 ;2,83 ;4,11 ;68,50 ;116,60 ;104,20 ;109,6 ;94,40 ;147,71 ;94,20 
02/2013;5,45 ;3,05 ;4,24 ;64,60 ;88,30 ;88,70 ;105,4 ;88,00 ;148,71 ;93,00 
03/2013;5,54 ;3,04 ;4,29 ;74,50 ;111,80 ;94,40 ;104,7 ;95,10 ;146,38 ;94,90 
04/2013;5,42 ;3,14 ;4,28 ;86,40 ;112,70 ;99,90 ;109,4 ;98,70 ;144,09 ;100,60 
05/2013;5,36 ;3,17 ;4,26 ;92,00 ;146,30 ;103,10 ;108,3 ;99,50 ;147,33 ;99,50 
06/2013;5,23 ;3,17 ;4,19 ;89,30 ;133,30 ;86,70 ;112,5 ;95,90 ;145,90 ;98,70 
07/2013;5,16 ;3,09 ;4,13 ;94,00 ;135,30 ;103,70 ;108,3 ;104,10 ;147,02 ;101,70 
08/2013;5,01 ;2,85 ;3,94 ;97,20 ;128,50 ;110,00 ;105,4 ;96,40 ;147,14 ;96,10 
09/2013;5,08 ;2,77 ;3,94 ;91,30 ;123,40 ;110,90 ;107,1 ;93,90 ;148,52 ;95,70 
10/2013;5,01 ;2,76 ;3,90 ;88,20 ;111,10 ;116,50 ;98,3 ;95,90 ;146,90 ;95,60 
11/2013;4,87 ;2,50 ;3,70 ;89,10 ;103,40 ;112,50 ;107,0 ;95,10 ;148,31 ;94,90 
12/2013;4,69 ;2,25 ;3,46 ;93,30 ;102,50 ;102,90 ;104,4 ;98,90 ;148,44 ;91,40 
01/2014;4,66 ;2,26 ;3,47 ;89,10 ;105,50 ;107,60 ;103,7 ;95,10 ;149,55 ;94,60 
02/2014;4,64 ;2,12 ;3,39 ;87,80 ;102,50 ;98,20 ;105,4 ;94,50 ;149,46 ;99,90 
