06/2006;-0,23 ;-0,03 ;58,31 ;51,69 ;71,71 ;65,28 ;65,50 ;70,08 ;48,13 ;39,88;58,98 ;32,00 ;43,68 ;49,80 ;61,17 ;53,73 ;41,14 ;91,2 ;111,54 ;-;;;;
07/2006;0,10 ;0,02 ;59,23 ;54,69 ;72,31 ;67,39 ;67,67 ;69,35 ;47,98 ;40,69;65,08 ;29,39 ;43,55 ;52,20 ;60,31 ;55,96 ;47,99 ;91,0 ;112,53 ;-;;;;
08/2006;-0,10 ;-0,08 ;60,60 ;56,86 ;74,87 ;67,20 ;67,38 ;69,51 ;51,18 ;43,20;80,36 ;34,82 ;46,38 ;55,33 ;61,69 ;56,37 ;51,36 ;91,1 ;112,22 ;-;;;;
09/2006;0,17 ;0,15 ;60,84 ;55,07 ;74,81 ;70,05 ;70,31 ;65,86 ;50,06 ;41,31;61,65 ;30,53 ;44,02 ;51,15 ;63,49 ;56,67 ;46,56 ;91,9 ;112,60 ;-;;;;
10/2006;0,40 ;0,40 ;61,34 ;57,19 ;75,62 ;69,64 ;69,93 ;66,97 ;50,25 ;42,05;58,61 ;30,11 ;50,31 ;56,62 ;62,87 ;56,90 ;50,80 ;90,7 ;113,15 ;-;;;;
11/2006;0,36 ;0,49 ;61,61 ;57,77 ;73,82 ;69,12 ;69,36 ;71,73 ;51,53 ;40,55;55,76 ;31,90 ;52,74 ;57,95 ;62,80 ;57,80 ;51,70 ;92,9 ;114,00 ;-;;;;
12/2006;0,19 ;0,23 ;85,39 ;74,18 ;79,19 ;90,68 ;91,07 ;134,03 ;83,46 ;46,90;105,08 ;38,95 ;93,10 ;57,17 ;63,70 ;59,11 ;59,44 ;95,3 ;116,14 ;-;;;;
01/2007;0,16 ;0,10 ;62,03 ;56,34 ;77,39 ;69,55 ;69,79 ;59,76 ;55,39 ;40,91;92,00 ;31,66 ;44,87 ;56,18 ;64,69 ;59,08 ;47,51 ;93,5 ;117,08 ;-;;;;
02/2007;-0,02 ;0,09 ;57,02 ;51,75 ;74,49 ;66,49 ;66,77 ;52,01 ;45,34 ;35,45;106,72 ;27,42 ;38,80 ;50,06 ;64,85 ;59,53 ;43,88 ;95,3 ;118,09 ;-;;;;
03/2007;0,47 ;0,61 ;64,70 ;60,89 ;82,71 ;74,68 ;75,05 ;63,15 ;51,92 ;41,01;95,01 ;38,20 ;47,14 ;59,47 ;64,73 ;59,49 ;55,42 ;96,9 ;115,83 ;-;;;;
04/2007;0,33 ;0,34 ;63,47 ;58,70 ;81,62 ;72,27 ;72,54 ;74,33 ;48,33 ;39,41;73,70 ;33,65 ;49,79 ;54,04 ;65,45 ;62,17 ;52,12 ;99,9 ;118,71 ;-;;;;
05/2007;0,32 ;0,44 ;67,04 ;62,57 ;79,42 ;70,35 ;70,63 ;101,50 ;59,55 ;41,96;66,20 ;35,01 ;59,41 ;59,28 ;66,14 ;61,58 ;56,38 ;98,9 ;119,21 ;-;;;;
06/2007;0,28 ;0,35 ;63,57 ;60,03 ;79,08 ;70,46 ;70,74 ;77,91 ;52,93 ;42,86;63,05 ;35,64 ;49,34 ;56,42 ;65,71 ;61,97 ;55,42 ;98,6 ;120,19 ;-;;;;
07/2007;0,55 ;0,68 ;63,65 ;61,15 ;80,66 ;69,45 ;69,80 ;76,57 ;54,09 ;43,13;69,17 ;38,15 ;49,13 ;59,61 ;66,24 ;62,21 ;58,02 ;97,7 ;120,58 ;-;;;;
08/2007;0,33 ;0,34 ;66,01 ;65,64 ;80,78 ;71,52 ;71,86 ;76,38 ;58,58 ;45,44;75,09 ;41,68 ;53,72 ;64,99 ;66,58 ;64,77 ;65,69 ;97,7 ;120,93 ;-;;;;
09/2007;0,05 ;0,00 ;64,31 ;62,21 ;77,21 ;72,53 ;72,87 ;69,40 ;54,14 ;43,08;63,37 ;36,38 ;51,88 ;59,24 ;67,99 ;65,67 ;59,79 ;98,1 ;121,93 ;-;;;;
10/2007;0,20 ;0,09 ;67,31 ;68,32 ;79,85 ;73,70 ;74,04 ;75,81 ;59,97 ;45,83;61,68 ;40,09 ;58,59 ;70,81 ;68,04 ;66,71 ;70,02 ;99,8 ;123,40 ;-;;;;
11/2007;0,38 ;0,35 ;67,34 ;67,93 ;78,30 ;73,20 ;73,50 ;79,02 ;60,51 ;45,24;60,31 ;40,33 ;59,61 ;69,08 ;68,60 ;67,23 ;69,26 ;98,6 ;124,07 ;-;;;;
12/2007;0,50 ;0,49 ;91,34 ;81,31 ;80,20 ;95,71 ;96,26 ;139,99 ;92,30 ;51,96;109,80 ;45,35 ;105,41 ;64,56 ;68,97 ;65,92 ;68,34 ;99,8 ;124,43 ;-;;;;
01/2008;0,16 ;0,27 ;67,72 ;65,01 ;79,91 ;74,19 ;74,66 ;67,47 ;63,48 ;45,47;100,38 ;40,17 ;53,26 ;65,27 ;70,02 ;68,25 ;61,10 ;101,7 ;124,48 ;-;;;;
02/2008;0,35 ;0,45 ;63,14 ;62,10 ;80,03 ;71,17 ;71,52 ;57,22 ;54,44 ;40,57;115,14 ;36,17 ;46,64 ;60,52 ;68,81 ;68,23 ;61,55 ;102,6 ;123,71 ;-;;;;
03/2008;0,85 ;0,76 ;70,12 ;68,89 ;82,20 ;80,88 ;81,39 ;68,03 ;57,80 ;45,90;97,87 ;40,77 ;57,65 ;62,50 ;69,74 ;69,21 ;68,87 ;102,9 ;123,06 ;-;;;;
04/2008;0,79 ;0,90 ;67,51 ;68,33 ;82,53 ;71,98 ;72,32 ;87,89 ;57,54 ;46,99;77,53 ;45,41 ;55,96 ;65,35 ;70,31 ;70,28 ;71,01 ;102,4 ;124,73 ;-;;;;
05/2008;0,92 ;1,09 ;71,98 ;70,05 ;84,97 ;75,15 ;75,35 ;97,01 ;66,31 ;48,64;72,89 ;41,92 ;66,93 ;63,73 ;70,41 ;70,23 ;68,63 ;100,4 ;126,97 ;-;;;;
06/2008;0,80 ;0,96 ;66,79 ;68,28 ;81,04 ;69,61 ;69,87 ;85,00 ;59,38 ;47,93;72,85 ;49,65 ;60,10 ;64,65 ;70,99 ;71,24 ;72,16 ;102,2 ;127,76 ;-;;;;
07/2008;0,67 ;0,66 ;69,36 ;71,71 ;83,59 ;72,08 ;72,34 ;76,74 ;63,74 ;51,35;79,79 ;75,50 ;59,07 ;73,02 ;71,06 ;71,68 ;76,01 ;102,4 ;128,51 ;-;;;;
08/2008;0,01 ;0,03 ;71,46 ;70,71 ;88,00 ;75,28 ;75,60 ;78,26 ;63,93 ;50,28;88,54 ;74,17 ;61,10 ;65,52 ;71,94 ;70,69 ;71,17 ;101,7 ;128,75 ;-;;;;
09/2008;0,47 ;0,28 ;68,45 ;70,58 ;86,60 ;71,46 ;71,65 ;72,85 ;61,12 ;51,22;78,28 ;75,94 ;55,74 ;65,20 ;72,82 ;72,11 ;75,73 ;106,3 ;131,29 ;-;;;;
10/2008;0,30 ;0,31 ;71,12 ;70,09 ;82,70 ;76,26 ;76,50 ;73,97 ;63,96 ;52,08;68,78 ;68,90 ;62,40 ;68,18 ;71,18 ;68,67 ;69,35 ;100,8 ;127,11 ;-;;;;
11/2008;0,52 ;0,60 ;69,81 ;64,29 ;79,51 ;75,92 ;76,16 ;72,72 ;61,79 ;51,77;67,73 ;63,57 ;60,59 ;61,72 ;71,21 ;65,17 ;56,07 ;95,4 ;125,60 ;-;;;;
12/2008;0,06 ;-0,01 ;93,56 ;81,62 ;84,73 ;96,08 ;96,60 ;136,23 ;94,64 ;61,50;134,28 ;71,26 ;99,94 ;58,94 ;71,04 ;64,81 ;66,71 ;84,0 ;121,58 ;-;;;;
01/2009;0,33 ;0,44 ;70,11 ;65,81 ;81,77 ;75,74 ;75,97 ;66,00 ;64,90 ;51,49;123,53 ;65,73 ;53,78 ;54,39 ;70,86 ;68,68 ;61,97 ;86,8 ;123,56 ;-;;;;
02/2009;0,40 ;0,50 ;63,66 ;61,28 ;76,38 ;70,77 ;71,08 ;54,97 ;52,65 ;46,86;122,79 ;62,38 ;51,77 ;48,01 ;71,92 ;70,39 ;60,93 ;89,4 ;124,21 ;-;;;;
03/2009;0,26 ;0,21 ;70,02 ;72,13 ;85,78 ;75,45 ;75,80 ;64,33 ;58,83 ;55,03;112,85 ;70,41 ;60,34 ;57,16 ;72,43 ;71,58 ;80,27 ;90,0 ;124,46 ;-;;;;
04/2009;0,87 ;0,98 ;71,95 ;67,15 ;82,20 ;80,44 ;80,83 ;78,01 ;55,51 ;54,57;88,15 ;67,06 ;62,26 ;51,71 ;73,09 ;70,41 ;63,12 ;93,3 ;125,19 ;-;;;;
05/2009;0,42 ;0,61 ;74,31 ;71,61 ;84,99 ;76,50 ;76,83 ;93,57 ;64,26 ;57,84;90,52 ;71,21 ;73,73 ;54,47 ;73,49 ;71,93 ;71,46 ;92,9 ;125,23 ;-;;;;
06/2009;0,45 ;0,52 ;70,19 ;73,08 ;80,65 ;71,85 ;72,18 ;87,85 ;60,77 ;57,47;81,84 ;80,97 ;64,16 ;55,16 ;74,33 ;75,27 ;82,80 ;93,4 ;126,19 ;-;;;;
07/2009;0,22 ;0,10 ;72,62 ;70,28 ;79,80 ;76,77 ;77,16 ;80,87 ;63,53 ;61,79;90,12 ;87,56 ;60,51 ;58,54 ;74,04 ;70,31 ;69,57 ;94,1 ;125,38 ;-;;;;
08/2009;-0,07 ;-0,27 ;73,82 ;72,80 ;78,08 ;80,31 ;80,72 ;74,96 ;65,41 ;59,54;98,69 ;87,08 ;59,68 ;58,61 ;74,85 ;73,37 ;74,97 ;95,7 ;127,16 ;-;;;;
09/2009;0,31 ;0,28 ;70,98 ;75,84 ;76,53 ;75,35 ;75,68 ;73,14 ;65,12 ;57,07;91,01 ;93,80 ;57,29 ;58,61 ;74,83 ;77,13 ;88,97 ;97,1 ;128,35 ;-;;;;
10/2009;0,30 ;0,28 ;76,88 ;77,07 ;82,80 ;82,22 ;82,64 ;80,26 ;67,62 ;63,54;75,07 ;93,72 ;66,94 ;64,46 ;76,07 ;75,42 ;81,21 ;98,6 ;129,43 ;-;;;;
11/2009;0,51 ;0,32 ;74,19 ;74,93 ;77,96 ;77,97 ;78,32 ;78,80 ;69,62 ;61,06;74,41 ;86,63 ;66,12 ;65,53 ;76,91 ;76,09 ;79,47 ;100,3 ;130,05 ;-;;;;
12/2009;0,08 ;-0,12 ;102,41 ;94,86 ;86,23 ;103,78 ;104,42 ;148,14 ;104,03 ;72,18;145,71 ;100,13 ;113,26 ;64,10 ;77,75 ;75,66 ;89,95 ;102,2 ;132,97 ;-;;;;
01/2010;0,48 ;0,46 ;75,90 ;72,00 ;80,16 ;81,99 ;82,31 ;68,54 ;72,90 ;59,62;139,21 ;75,60 ;61,30 ;60,67 ;77,24 ;76,17 ;68,75 ;103,5 ;133,40 ;-;;;;
02/2010;0,76 ;0,78 ;70,94 ;68,32 ;77,33 ;77,11 ;77,42 ;61,58 ;65,31 ;56,88;145,36 ;81,27 ;53,58 ;58,62 ;79,93 ;78,55 ;66,75 ;98,8 ;134,54 ;-;;;;
03/2010;0,70 ;1,04 ;79,88 ;86,42 ;88,45 ;85,53 ;85,82 ;76,82 ;68,77 ;67,57;124,24 ;109,44 ;64,18 ;67,37 ;81,13 ;83,89 ;103,11 ;104,4 ;137,11 ;-;;;;
04/2010;0,55 ;0,62 ;76,39 ;75,11 ;83,18 ;80,68 ;80,96 ;93,16 ;63,65 ;62,95;97,65 ;99,63 ;64,48 ;60,70 ;77,77 ;78,44 ;76,99 ;103,0 ;136,60 ;-;;;;
05/2010;0,34 ;0,36 ;80,06 ;78,17 ;84,87 ;80,01 ;80,21 ;103,95 ;74,45 ;66,53;98,88 ;103,65 ;73,65 ;69,98 ;80,34 ;79,52 ;77,27 ;104,4 ;136,16 ;-;;;;
06/2010;-0,15 ;-0,20 ;76,94 ;78,19 ;83,23 ;79,03 ;79,15 ;88,82 ;67,36 ;66,67;93,83 ;103,95 ;68,79 ;66,82 ;80,92 ;80,43 ;83,53 ;106,3 ;136,69 ;-;;;;
07/2010;0,24 ;0,20 ;80,47 ;80,97 ;87,25 ;84,58 ;84,81 ;91,37 ;68,86 ;68,02;99,71 ;104,08 ;70,54 ;72,28 ;81,18 ;80,85 ;84,20 ;104,2 ;136,57 ;-;;;;
08/2010;0,42 ;0,27 ;80,86 ;83,45 ;86,15 ;83,46 ;83,67 ;83,64 ;73,84 ;70,49;110,27 ;117,03 ;69,57 ;75,15 ;83,42 ;83,62 ;90,42 ;98,4 ;136,40 ;-;;;;
09/2010;0,27 ;0,34 ;79,23 ;81,77 ;84,98 ;82,02 ;82,16 ;78,46 ;71,61 ;69,32;95,13 ;134,46 ;65,25 ;72,57 ;83,30 ;83,89 ;88,94 ;100,3 ;136,81 ;-;;;;
10/2010;0,65 ;0,78 ;83,00 ;85,42 ;86,76 ;87,92 ;88,17 ;83,96 ;74,73 ;72,42;77,34 ;104,90 ;72,39 ;75,23 ;83,07 ;85,15 ;92,56 ;98,1 ;136,47 ;-;;;;
11/2010;0,84 ;1,00 ;81,11 ;87,51 ;85,78 ;83,35 ;83,47 ;83,78 ;78,70 ;72,57;73,76 ;96,80 ;70,03 ;79,05 ;83,02 ;86,06 ;101,42 ;104,2 ;139,96 ;-;;;;
12/2010;0,59 ;0,63 ;109,75 ;108,64 ;91,61 ;107,90 ;108,20 ;148,07 ;119,21 ;83,99;149,12 ;119,77 ;121,92 ;77,20 ;82,92 ;86,66 ;114,07 ;104,6 ;139,93 ;-;;;;
01/2011;0,63 ;0,48 ;80,91 ;79,42 ;88,35 ;84,45 ;84,74 ;70,42 ;83,65 ;69,01;135,37 ;76,88 ;62,16 ;74,61 ;82,56 ;84,11 ;78,24 ;104,4 ;141,50 ;91,02;79,03 ;110,36 ;92,39 ;106,06
02/2011;0,81 ;0,69 ;75,04 ;79,40 ;80,85 ;78,41 ;78,47 ;67,10 ;74,91 ;64,96;152,45 ;80,44 ;57,05 ;71,51 ;82,76 ;87,12 ;89,09 ;104,6 ;140,59 ;90,24;79,73 ;106,43 ;93,43 ;91,92
03/2011;0,93 ;1,05 ;81,61 ;86,36 ;89,84 ;84,76 ;85,00 ;78,77 ;75,03 ;75,07;111,89 ;92,14 ;71,99 ;79,73 ;83,86 ;88,35 ;96,61 ;105,9 ;141,43 ;90,53;80,12 ;118,67 ;90,85 ;92,13
04/2011;1,13 ;1,02 ;83,47 ;84,20 ;81,15 ;91,36 ;91,68 ;93,42 ;73,97 ;70,71;97,59 ;85,30 ;68,98 ;74,20 ;84,02 ;87,79 ;87,89 ;105,3 ;141,16 ;89,32;80,51 ;105,88 ;89,07 ;98,63
05/2011;0,50 ;0,55 ;83,61 ;87,95 ;82,06 ;80,32 ;80,35 ;104,74 ;86,30 ;77,53;100,20 ;122,16 ;74,36 ;82,79 ;85,85 ;89,25 ;97,01 ;104,7 ;141,41 ;90,07;82,09 ;105,07 ;89,92 ;98,10
06/2011;0,01 ;0,17 ;82,42 ;85,84 ;81,47 ;82,57 ;82,76 ;98,35 ;76,35 ;75,56;91,41 ;132,72 ;73,19 ;80,61 ;86,73 ;89,35 ;93,31 ;106,2 ;141,79 ;90,30;83,42 ;107,91 ;88,68 ;98,89
07/2011;0,24 ;0,14 ;86,06 ;87,90 ;85,84 ;88,71 ;88,87 ;89,64 ;82,08 ;76,69;93,84 ;128,16 ;72,15 ;79,14 ;87,96 ;89,60 ;93,60 ;106,3 ;142,18 ;90,14;83,76 ;105,84 ;88,01 ;99,43
08/2011;0,16 ;0,08 ;86,37 ;89,39 ;90,28 ;86,46 ;86,54 ;87,80 ;84,52 ;77,46;102,80 ;135,67 ;73,05 ;82,20 ;87,97 ;87,91 ;96,76 ;105,0 ;142,47 ;90,25;84,26 ;106,82 ;87,79 ;100,06
09/2011;0,67 ;0,61 ;83,80 ;86,92 ;86,62 ;85,61 ;85,78 ;82,20 ;81,73 ;75,31;91,43 ;134,58 ;65,71 ;79,82 ;87,95 ;88,26 ;94,51 ;103,1 ;143,62 ;91,08;84,82 ;110,61 ;87,84 ;97,60
10/2011;0,78 ;0,64 ;86,06 ;86,97 ;87,43 ;88,00 ;88,18 ;87,06 ;82,94 ;77,20;72,09 ;118,98 ;77,28 ;82,43 ;86,74 ;87,29 ;90,12 ;103,5 ;143,09 ;91,16;84,52 ;106,18 ;88,84 ;97,80
11/2011;0,45 ;0,38 ;87,35 ;90,77 ;86,50 ;88,43 ;88,48 ;86,73 ;90,30 ;78,63;77,56 ;116,59 ;76,39 ;85,59 ;88,27 ;89,02 ;98,61 ;104,0 ;145,00 ;91,72;84,68 ;107,28 ;89,58 ;100,11
12/2011;0,30 ;0,24 ;120,38 ;115,61 ;91,85 ;117,16 ;117,55 ;160,57 ;138,05 ;92,39;146,88 ;148,07 ;132,01 ;86,05 ;90,06 ;91,92 ;114,81 ;110,1 ;148,04 ;93,57;85,45 ;107,76 ;95,90 ;98,96
01/2012;0,33 ;0,24 ;91,04 ;88,13 ;83,87 ;97,16 ;97,87 ;71,68 ;98,15 ;78,76;150,47 ;96,70 ;75,06 ;82,05 ;93,86 ;91,83 ;85,66 ;101,8 ;141,45 ;93,50;85,22 ;111,58 ;92,86 ;105,12
02/2012;0,36 ;0,35 ;85,52 ;81,95 ;81,79 ;93,31 ;93,78 ;65,67 ;85,16 ;72,96;151,03 ;95,18 ;64,82 ;78,15 ;92,27 ;91,27 ;78,06 ;99,8 ;138,67 ;92,69;86,18 ;109,24 ;90,28 ;93,82
03/2012;0,21 ;0,26 ;93,92 ;93,76 ;91,04 ;99,14 ;99,42 ;88,22 ;91,15 ;87,74;117,61 ;112,82 ;76,08 ;88,62 ;92,91 ;91,49 ;95,15 ;98,9 ;134,99 ;92,69;85,85 ;121,38 ;90,37 ;97,10
04/2012;0,76 ;0,86 ;89,65 ;86,08 ;84,48 ;94,98 ;95,47 ;95,78 ;81,27 ;79,67;90,43 ;106,32 ;79,27 ;78,74 ;93,84 ;92,75 ;83,07 ;99,1 ;138,26 ;93,11;85,26 ;109,74 ;91,46 ;97,04
05/2012;0,44 ;0,57 ;91,21 ;92,93 ;89,02 ;89,91 ;89,73 ;109,20 ;93,58 ;86,09;96,94 ;110,85 ;84,81 ;89,61 ;92,27 ;92,90 ;96,70 ;100,4 ;144,78 ;94,46;86,17 ;112,83 ;93,50 ;98,37
06/2012;0,06 ;0,21 ;90,52 ;97,15 ;85,92 ;91,54 ;91,64 ;103,50 ;90,74 ;84,55;92,13 ;100,99 ;82,50 ;82,60 ;93,98 ;99,97 ;113,31 ;99,4 ;146,64 ;94,80;86,40 ;112,40 ;96,40 ;91,70
07/2012;0,48 ;0,46 ;89,38 ;94,38 ;88,34 ;90,67 ;90,76 ;93,88 ;87,35 ;86,01;96,03 ;110,54 ;80,30 ;86,98 ;93,90 ;96,61 ;104,98 ;99,8 ;146,19 ;93,93;85,77 ;112,79 ;93,08 ;95,07
08/2012;0,53 ;0,51 ;93,03 ;102,53 ;92,46 ;94,41 ;94,45 ;95,07 ;92,31 ;88,88;102,16 ;121,64 ;82,58 ;95,43 ;94,11 ;101,29 ;120,02 ;101,2 ;148,30 ;95,29;87,41 ;111,00 ;96,81 ;93,89
09/2012;0,44 ;0,46 ;90,20 ;86,96 ;91,32 ;95,83 ;96,14 ;83,49 ;81,09 ;84,51;90,46 ;107,68 ;75,64 ;84,96 ;94,95 ;90,78 ;82,83 ;100,8 ;146,24 ;94,74;86,52 ;107,75 ;94,91 ;95,96
10/2012;0,45 ;0,45 ;94,41 ;100,77 ;96,13 ;97,51 ;97,65 ;88,68 ;89,99 ;89,99;79,62 ;117,15 ;88,17 ;94,33 ;95,12 ;98,06 ;113,29 ;99,7 ;146,68 ;95,36;87,89 ;105,98 ;97,53 ;96,28
11/2012;0,77 ;0,58 ;95,51 ;98,39 ;89,71 ;98,09 ;98,25 ;93,29 ;97,69 ;89,57;82,12 ;115,55 ;91,55 ;94,13 ;95,58 ;96,29 ;104,60 ;98,6 ;146,97 ;94,39;87,82 ;105,87 ;95,81 ;94,37
12/2012;0,70 ;0,56 ;124,34 ;117,30 ;92,02 ;121,52 ;122,30 ;164,66 ;140,41 ;98,09;156,55 ;146,76 ;150,37 ;86,62 ;94,98 ;95,97 ;116,17 ;99,0 ;146,79 ;94,70;88,80 ;104,26 ;95,66 ;95,14
01/2013;0,78 ;0,81 ;95,39 ;95,67 ;92,29 ;100,36 ;100,82 ;76,17 ;97,87 ;89,53;146,34 ;104,99 ;81,53 ;92,82 ;95,95 ;96,98 ;97,02 ;101,0 ;148,05 ;94,57;88,39 ;101,52 ;96,24 ;95,09
02/2013;0,41 ;0,30 ;85,12 ;83,98 ;83,68 ;91,17 ;91,50 ;71,31 ;79,03 ;80,78;145,10 ;93,30 ;67,73 ;83,97 ;95,15 ;96,82 ;82,50 ;101,7 ;149,59 ;95,76;87,93 ;103,61 ;98,83 ;97,77
03/2013;0,40 ;0,61 ;98,64 ;98,28 ;93,03 ;105,01 ;105,53 ;99,85 ;88,11 ;92,67;114,55 ;114,45 ;84,34 ;91,13 ;96,19 ;98,45 ;100,26 ;102,4 ;148,08 ;95,87;88,49 ;103,80 ;100,47 ;97,03
04/2013;0,47 ;0,58 ;89,96 ;95,62 ;93,53 ;89,58 ;89,67 ;98,18 ;87,18 ;91,58;104,94 ;114,37 ;78,42 ;98,40 ;95,92 ;99,48 ;103,85 ;106,1 ;150,39 ;96,82;88,62 ;103,06 ;102,51 ;94,85
05/2013;0,40 ;0,32 ;95,16 ;97,58 ;93,63 ;92,79 ;92,90 ;113,16 ;96,28 ;92,69;103,54 ;122,83 ;92,08 ;94,84 ;96,52 ;99,78 ;102,52 ;105,8 ;151,80 ;96,37;89,83 ;100,82 ;100,06 ;96,05
06/2013;0,08 ;0,15 ;92,24 ;96,65 ;94,66 ;91,72 ;91,87 ;97,33 ;91,39 ;89,19;96,71 ;112,77 ;86,95 ;89,34 ;96,96 ;100,86 ;106,39 ;105,3 ;151,39 ;96,07;88,63 ;98,61 ;100,17 ;96,51
07/2013;0,28 ;0,24 ;96,79 ;101,52 ;99,66 ;94,69 ;94,78 ;99,30 ;102,77 ;96,60;105,73 ;119,14 ;90,10 ;103,08 ;100,41 ;101,80 ;108,52 ;106,2 ;152,42 ;97,73;92,39 ;97,25 ;101,88 ;95,40
08/2013;0,41 ;0,35 ;98,75 ;103,56 ;99,43 ;99,49 ;99,54 ;95,12 ;101,79 ;98,86;110,51 ;122,28 ;88,04 ;103,27 ;99,24 ;102,44 ;111,44 ;106,5 ;154,01 ;97,69;94,04 ;98,62 ;100,87 ;97,35
09/2013;0,44 ;0,41 ;93,56 ;97,14 ;96,89 ;95,70 ;95,76 ;83,02 ;92,40 ;93,74;96,66 ;108,77 ;84,46 ;100,38 ;100,50 ;101,99 ;101,81 ;107,0 ;153,71 ;98,22;90,84 ;101,03 ;102,55 ;96,91
10/2013;0,59 ;0,60 ;99,13 ;105,33 ;101,91 ;99,69 ;99,70 ;93,78 ;98,33 ;99,51;87,89 ;107,28 ;96,59 ;109,96 ;99,24 ;102,30 ;113,79 ;108,5 ;153,89 ;97,97;92,99 ;98,03 ;101,20 ;97,35
11/2013;0,56 ;0,53 ;101,85 ;106,44 ;98,06 ;103,40 ;103,58 ;99,88 ;106,01 ;97,59;86,91 ;102,56 ;98,67 ;106,38 ;99,66 ;103,33 ;113,74 ;104,9 ;154,44 ;99,00;97,10 ;101,50 ;100,25 ;98,22
12/2013;0,76 ;0,56 ;131,63 ;126,30 ;100,35 ;127,33 ;127,91 ;173,49 ;150,18 ;106,76;156,62 ;125,69 ;161,32 ;99,98 ;102,38 ;102,95 ;126,09 ;97,1 ;152,45 ;98,47;96,69 ;99,24 ;100,83 ;99,01
01/2014;0,65 ;0,68 ;101,60 ;103,21 ;99,23 ;105,49 ;105,86 ;80,84 ;110,57 ;94,39;142,02 ;87,44 ;89,42 ;102,23 ;101,14 ;104,06 ;105,87 ;103,2 ;153,70 ;98,78;97,31 ;97,69 ;100,98 ;96,16
02/2014;0,42 ;0,38 ;91,53 ;92,22 ;96,41 ;94,32 ;94,17 ;74,36 ;92,52 ;88,55;137,77 ;88,77 ;79,13 ;97,12 ;100,36 ;100,80 ;91,82 ;104,8 ;154,08 ;100,25;99,30 ;99,37 ;102,23 ;99,89
03/2014;0,96 ;1,03 ;96,08 ;94,70 ;99,46 ;98,92 ;98,81 ;91,79 ;87,46 ;99,50;102,78 ;98,15 ;86,64 ;96,24 ;98,49 ;100,33 ;92,00 ;101,9 ;153,14 ;101,59;99,46 ;99,54 ;105,14 ;98,51
04/2014;0,98 ;1,08 ;95,81 ;97,25 ;97,22 ;97,86 ;97,88 ;99,62 ;87,36 ;96,24;87,85 ;90,18 ;92,28 ;93,08 ;99,08 ;101,19 ;100,98 ;99,0 ;151,12 ;102,68;101,35 ;102,95 ;102,41 ;99,33
05/2014;0,61 ;0,66 ;99,82 ;99,77 ;98,93 ;95,88 ;95,78 ;123,16 ;100,30 ;100,88;89,60 ;93,77 ;103,52 ;99,29 ;99,79 ;100,10 ;99,97 ;99,3 ;151,39 ;100,02;99,88 ;99,61 ;99,39 ;99,66
06/2014;0,33 ;0,10 ;91,08 ;87,73 ;91,60 ;90,21 ;90,13 ;95,93 ;89,40 ;94,38;78,39 ;87,37 ;92,12 ;90,49 ;98,16 ;93,86 ;81,32 ;93,4 ;147,16 ;98,04;99,01 ;97,52 ;97,69 ;99,40
07/2014;0,27 ;0,52 ;95,68 ;97,46 ;101,82 ;94,30 ;94,12 ;95,02 ;93,55 ;102,73;87,61 ;104,50 ;91,07 ;102,83 ;99,12 ;97,82 ;98,93 ;97,9 ;147,61 ;100,10;100,02 ;99,32 ;100,88 ;99,76
08/2014;0,12 ;0,07 ;97,84 ;96,91 ;101,68 ;98,21 ;97,93 ;95,44 ;93,15 ;102,65;95,02 ;105,57 ;93,80 ;102,51 ;99,90 ;98,08 ;93,52 ;100,2 ;150,85 ;99,37;99,04 ;99,11 ;98,67 ;112,85
09/2014;0,45 ;0,38 ;93,43 ;97,82 ;98,76 ;93,16 ;92,96 ;85,43 ;92,20 ;99,98;82,88 ;103,05 ;90,53 ;99,86 ;99,62 ;100,12 ;103,54 ;102,1 ;152,39 ;98,94;99,99 ;98,83 ;98,55 ;98,43
10/2014;0,52 ;0,48 ;102,09 ;104,83 ;106,14 ;101,69 ;101,56 ;94,83 ;101,59 ;107,29;74,30 ;111,08 ;101,48 ;111,75 ;101,36 ;101,67 ;107,11 ;102,4 ;151,22 ;101,69;101,87 ;107,07 ;98,67 ;100,61
11/2014;0,41 ;0,39 ;103,06 ;104,43 ;102,82 ;102,05 ;102,25 ;97,55 ;108,66 ;101,29;80,85 ;100,97 ;109,79 ;106,32 ;101,82 ;103,99 ;106,44 ;100,7 ;151,78 ;101,12;102,21 ;98,37 ;100,39 ;99,43
12/2014;0,82 ;0,68 ;132,14 ;123,77 ;105,99 ;127,91 ;128,54 ;166,05 ;143,24 ;112,10;140,85 ;129,16 ;170,14 ;98,39 ;101,40 ;99,28 ;118,50 ;96,2 ;151,99 ;97,46;100,53 ;99,44 ;94,86 ;97,27
01/2015;1,07 ;1,23 ;102,61 ;97,69 ;102,79 ;106,08 ;106,65 ;79,76 ;105,40 ;100,43;128,90 ;95,86 ;97,07 ;103,43 ;100,91 ;98,11 ;88,53 ;94,4 ;150,22 ;97,87;102,84 ;97,94 ;92,87 ;97,59
02/2015;1,25 ;1,20 ;88,76 ;81,50 ;85,86 ;95,05 ;95,37 ;68,01 ;78,33 ;93,65;126,66 ;92,56 ;80,82 ;84,22 ;98,71 ;92,79 ;69,22 ;93,5 ;149,45 ;97,06;101,12 ;95,88 ;92,28 ;93,98
