02/2019;0.16 ;0.17 ;96.56 ;91.95 ;93.73 ;103.17 ;102.82 ;72.38 ;78.74 ;104.04;89.99 ;113.74 ;102.73 ;95.87 ;104.32 ;98.49 ;81.43 ;95.5 ;149.79 ;87.83;83.68 ;86.27 ;90.64 ;89.43
03/2019;1.01 ;1.10 ;103.85 ;97.02 ;99.34 ;110.49 ;110.14 ;87.78 ;82.20 ;116.40;54.58 ;104.80 ;112.31 ;98.11 ;105.12 ;99.76 ;82.18 ;96.5 ;150.94 ;87.13;84.37 ;85.44 ;88.89 ;91.31
04/2019;0.70 ;0.72 ;100.72 ;97.17 ;95.12 ;106.32 ;105.96 ;85.64 ;78.70 ;110.46;53.99 ;113.49 ;115.55 ;106.63 ;104.63 ;99.81 ;86.85 ;97.4 ;151.63 ;88.66;85.92 ;89.72 ;88.98 ;92.03
05/2019;0.05 ;0.07 ;102.42 ;98.02 ;94.43 ;103.04 ;102.18 ;104.46 ;86.91 ;117.44;51.45 ;126.20 ;120.37 ;105.39 ;104.94 ;100.20 ;86.63 ;97.4 ;152.66 ;87.97;86.72 ;87.88 ;88.09 ;92.91
06/2019;-0.11 ;-0.09 ;98.66 ;93.74 ;93.74 ;100.36 ;99.56 ;96.31 ;79.09 ;112.38;44.87 ;110.65 ;115.78 ;99.23 ;105.22 ;100.79 ;81.68 ;97.2 ;152.93 ;87.60;84.42 ;86.21 ;88.26 ;94.52
07/2019;0.30 ;0.26 ;102.05 ;100.31 ;98.57 ;102.13 ;101.30 ;98.80 ;84.47 ;120.05;52.20 ;117.00 ;119.81 ;113.00 ;106.55 ;101.17 ;92.94 ;96.2 ;152.06 ;88.07;85.33 ;85.42 ;88.87 ;93.81
08/2019;0.07 ;0.17 ;102.98 ;101.91 ;88.21 ;107.89 ;107.01 ;95.22 ;85.09 ;120.32;54.03 ;118.47 ;122.18 ;111.81 ;105.27 ;101.65 ;96.99 ;95.6 ;152.21 ;87.41;84.53 ;86.17 ;88.31 ;93.29
09/2019;0.01 ;0.04 ;99.04 ;96.91 ;85.69 ;104.44 ;103.82 ;86.59 ;81.78 ;115.00;45.51 ;110.40 ;119.34 ;107.38 ;106.48 ;102.33 ;89.86 ;97.5 ;152.01 ;88.02;83.79 ;86.38 ;90.66 ;91.42
10/2019;-0.06 ;-0.16 ;106.58 ;105.82 ;92.82 ;111.31 ;110.55 ;91.17 ;90.10 ;122.59;48.07 ;119.45 ;133.31 ;121.82 ;106.93 ;103.28 ;99.62 ;97.2 ;152.30 ;88.73;83.52 ;85.42 ;92.87 ;92.18
11/2019;0.54 ;0.52 ;114.24 ;110.12 ;90.26 ;115.55 ;114.62 ;103.63 ;113.25 ;124.37;48.35 ;151.65 ;160.14 ;115.69 ;107.40 ;103.72 ;100.38 ;93.6 ;151.61 ;88.17;83.44 ;85.95 ;91.06 ;91.53
12/2019;1.25 ;1.31 ;136.67 ;122.75 ;105.93 ;132.99 ;132.64 ;159.23 ;140.41 ;134.52;82.33 ;159.69 ;200.71 ;100.85 ;107.58 ;102.45 ;99.76 ;94.3 ;149.86 ;87.56;82.89 ;86.26 ;89.92 ;90.43
01/2020;0.11 ;0.12 ;106.08 ;101.07 ;99.16 ;111.07 ;110.92 ;75.89 ;95.44 ;118.73;85.86 ;89.50 ;132.78 ;103.35 ;105.37 ;102.41 ;90.33 ;96.8 ;150.68 ;88.26;82.00 ;86.34 ;91.25 ;90.04
02/2020;0.12 ;0.02 ;101.36 ;94.77 ;93.79 ;110.90 ;110.73 ;70.66 ;78.24 ;111.26;82.07 ;94.73 ;116.86 ;94.05 ;106.03 ;102.86 ;81.62 ;98.5 ;151.62 ;88.77;82.23 ;86.74 ;91.64 ;87.35
03/2020;-0.10 ;0.00 ;99.66 ;86.79 ;88.78 ;121.03 ;120.95 ;53.30 ;61.87 ;127.67;34.18 ;85.03 ;80.04 ;84.13 ;101.89 ;85.21 ;59.54 ;83.7 ;146.09 ;80.10;78.96 ;82.09 ;86.26 ;85.33
04/2020;-0.59 ;-0.62 ;87.54 ;73.98 ;80.40 ;113.96 ;114.06 ;24.25 ;58.53 ;105.08;13.95 ;65.08 ;49.73 ;84.75 ;90.21 ;76.77 ;41.82 ;65.5 ;134.68 ;69.46;77.38 ;69.10 ;68.98 ;84.24
05/2020;-0.50 ;-0.40 ;104.01 ;92.70 ;88.22 ;116.15 ;116.17 ;71.72 ;104.13 ;115.36;30.27 ;78.55 ;98.54 ;103.70 ;106.57 ;96.48 ;64.51 ;75.7 ;140.54 ;71.33;75.41 ;69.99 ;74.21 ;82.66
