01/2007;0,62 ;61,30 ;51,52 ;66,81 ;61,67 ;46,85 ;83,06 ;34,23 ;45,75 ;65,57;0,56 ;59,98 ;92,1 ;117,71 ;-;-;-;-;-;-
02/2007;0,27 ;58,93 ;43,30 ;57,90 ;59,20 ;43,60 ;76,86 ;31,69 ;40,27 ;54,81;0,47 ;60,73 ;93,9 ;118,42 ;-;-;-;-;-;-
03/2007;0,30 ;67,76 ;50,67 ;73,91 ;68,11 ;50,76 ;75,47 ;40,73 ;49,24 ;64,29;0,30 ;61,61 ;94,4 ;118,79 ;-;-;-;-;-;-
04/2007;0,15 ;67,03 ;46,71 ;69,82 ;67,48 ;48,61 ;69,34 ;36,24 ;51,96 ;60,14;0,18 ;61,99 ;95,2 ;119,96 ;-;-;-;-;-;-
05/2007;0,30 ;65,30 ;56,33 ;75,67 ;65,71 ;51,78 ;66,21 ;40,82 ;56,79 ;74,97;0,28 ;62,61 ;95,3 ;120,59 ;-;-;-;-;-;-
06/2007;0,45 ;65,05 ;50,58 ;71,79 ;65,39 ;52,14 ;63,99 ;42,52 ;50,76 ;74,18;0,35 ;62,53 ;97,3 ;121,37 ;-;-;-;-;-;-
07/2007;0,13 ;65,14 ;51,50 ;77,56 ;65,53 ;52,31 ;64,34 ;44,92 ;51,93 ;77,25;0,09 ;63,23 ;96,6 ;122,36 ;-;-;-;-;-;-
08/2007;0,58 ;66,76 ;54,82 ;86,42 ;67,17 ;54,65 ;73,60 ;43,81 ;57,53 ;82,30;0,49 ;63,75 ;97,2 ;123,15 ;-;-;-;-;-;-
09/2007;0,21 ;68,01 ;51,51 ;74,83 ;68,41 ;52,28 ;64,61 ;42,48 ;53,14 ;76,95;0,18 ;64,46 ;98,0 ;123,92 ;-;-;-;-;-;-
10/2007;0,23 ;67,88 ;56,52 ;89,08 ;68,13 ;54,41 ;60,19 ;39,45 ;62,67 ;83,81;0,23 ;64,62 ;99,6 ;124,86 ;-;-;-;-;-;-
11/2007;0,44 ;68,54 ;60,08 ;84,56 ;68,79 ;51,57 ;58,35 ;43,00 ;64,84 ;84,46;0,38 ;66,08 ;98,6 ;125,75 ;-;-;-;-;-;-
12/2007;0,88 ;87,42 ;80,33 ;79,11 ;88,00 ;60,32 ;88,03 ;72,68 ;103,49 ;66,93;0,66 ;66,73 ;98,8 ;126,04 ;-;-;-;-;-;-
01/2008;0,80 ;67,00 ;59,85 ;78,25 ;67,31 ;54,98 ;89,09 ;41,13 ;61,70 ;70,97;0,62 ;67,37 ;102,2 ;126,59 ;-;-;-;-;-;-
02/2008;0,30 ;65,54 ;53,82 ;73,41 ;65,78 ;50,44 ;91,49 ;43,08 ;52,99 ;64,49;0,44 ;67,43 ;100,1 ;125,70 ;-;-;-;-;-;-
03/2008;0,45 ;73,91 ;58,86 ;84,42 ;74,21 ;56,55 ;83,87 ;52,44 ;64,58 ;67,65;0,43 ;68,40 ;101,8 ;127,69 ;-;-;-;-;-;-
04/2008;0,43 ;67,64 ;60,97 ;89,52 ;67,79 ;57,16 ;76,99 ;44,93 ;57,17 ;70,43;0,40 ;68,85 ;101,7 ;128,72 ;-;-;-;-;-;-
05/2008;0,98 ;71,62 ;67,22 ;85,11 ;71,80 ;59,70 ;74,60 ;52,37 ;67,87 ;78,99;0,80 ;69,87 ;102,2 ;129,64 ;-;-;-;-;-;-
06/2008;0,96 ;67,07 ;59,80 ;91,83 ;67,19 ;57,50 ;72,59 ;60,25 ;60,96 ;79,75;0,74 ;70,22 ;105,4 ;130,77 ;-;-;-;-;-;-
07/2008;0,58 ;69,52 ;61,57 ;95,39 ;69,68 ;60,76 ;70,44 ;54,26 ;63,13 ;90,27;0,49 ;70,30 ;104,7 ;131,47 ;-;-;-;-;-;-
08/2008;0,37 ;72,75 ;62,79 ;86,17 ;72,93 ;59,95 ;75,77 ;54,89 ;65,91 ;83,68;0,37 ;70,88 ;102,0 ;131,11 ;-;-;-;-;-;-
09/2008;0,19 ;69,32 ;64,39 ;97,52 ;69,40 ;61,20 ;71,31 ;62,48 ;62,16 ;87,05;0,27 ;71,48 ;103,3 ;132,16 ;-;-;-;-;-;-
10/2008;0,50 ;73,43 ;67,86 ;79,13 ;73,56 ;63,04 ;65,74 ;57,29 ;71,33 ;88,46;0,48 ;71,40 ;100,9 ;130,65 ;-;-;-;-;-;-
11/2008;0,23 ;72,98 ;63,02 ;65,82 ;73,10 ;59,86 ;65,11 ;53,49 ;68,13 ;79,64;0,28 ;69,93 ;96,5 ;129,10 ;-;-;-;-;-;-
12/2008;0,28 ;91,12 ;86,89 ;73,36 ;91,54 ;69,06 ;101,43 ;100,57 ;106,33 ;64,59;0,26 ;70,73 ;83,5 ;125,79 ;-;-;-;-;-;-
01/2009;0,72 ;72,44 ;66,43 ;77,09 ;72,58 ;60,35 ;114,72 ;46,19 ;63,88 ;61,63;0,53 ;71,16 ;86,2 ;126,49 ;-;-;-;-;-;-
02/2009;0,29 ;70,09 ;53,42 ;73,04 ;70,14 ;56,60 ;93,99 ;44,20 ;57,74 ;57,48;0,66 ;73,06 ;87,0 ;127,19 ;-;-;-;-;-;-
03/2009;0,22 ;74,60 ;57,07 ;99,34 ;74,47 ;64,98 ;90,80 ;60,57 ;66,64 ;65,90;0,20 ;71,52 ;88,5 ;128,21 ;-;-;-;-;-;-
04/2009;0,54 ;77,34 ;53,51 ;79,28 ;77,46 ;63,29 ;73,46 ;57,97 ;65,36 ;60,93;0,44 ;72,37 ;89,6 ;128,45 ;-;-;-;-;-;-
05/2009;0,46 ;76,43 ;61,30 ;88,88 ;76,46 ;65,16 ;76,62 ;52,34 ;75,18 ;74,64;0,41 ;72,61 ;91,3 ;129,19 ;-;-;-;-;-;-
06/2009;0,39 ;72,50 ;57,80 ;112,30 ;72,37 ;63,90 ;73,17 ;71,15 ;68,61 ;78,27;0,31 ;73,60 ;91,9 ;129,97 ;-;-;-;-;-;-
07/2009;0,45 ;76,34 ;62,69 ;90,07 ;76,27 ;67,87 ;77,58 ;65,07 ;67,23 ;81,50;0,32 ;74,43 ;92,6 ;129,11 ;-;-;-;-;-;-
08/2009;0,09 ;78,65 ;63,95 ;95,77 ;78,64 ;67,96 ;83,71 ;56,18 ;71,10 ;80,96;0,14 ;74,78 ;93,3 ;130,21 ;-;-;-;-;-;-
09/2009;0,15 ;76,31 ;65,73 ;116,00 ;76,16 ;66,18 ;78,27 ;62,04 ;66,62 ;81,30;0,22 ;75,23 ;95,6 ;132,11 ;-;-;-;-;-;-
10/2009;0,25 ;82,87 ;70,12 ;97,03 ;82,81 ;68,49 ;74,94 ;58,14 ;76,99 ;84,48;0,32 ;76,84 ;96,7 ;132,99 ;-;-;-;-;-;-
11/2009;0,32 ;79,46 ;73,70 ;91,47 ;79,36 ;66,19 ;70,45 ;63,52 ;72,83 ;83,53;0,37 ;77,41 ;98,9 ;133,28 ;-;-;-;-;-;-
12/2009;0,23 ;99,44 ;99,76 ;94,94 ;99,45 ;75,37 ;110,21 ;97,94 ;111,71 ;69,59;0,40 ;76,71 ;100,4 ;134,83 ;-;-;-;-;-;-
01/2010;1,27 ;79,89 ;79,09 ;85,13 ;79,73 ;66,34 ;121,49 ;62,90 ;67,36 ;67,67;0,91 ;78,78 ;100,8 ;135,64 ;-;-;-;-;-;-
02/2010;0,64 ;78,01 ;64,10 ;87,93 ;77,83 ;64,63 ;101,02 ;56,59 ;59,98 ;64,32;0,78 ;81,22 ;101,5 ;136,59 ;-;-;-;-;-;-
03/2010;0,65 ;85,63 ;72,71 ;132,38 ;85,28 ;73,62 ;98,89 ;78,03 ;70,69 ;78,73;0,51 ;81,30 ;101,6 ;137,31 ;-;-;-;-;-;-
04/2010;0,69 ;82,11 ;65,53 ;91,87 ;81,81 ;69,21 ;81,07 ;71,64 ;68,40 ;72,83;0,53 ;79,02 ;102,8 ;137,66 ;-;-;-;-;-;-
05/2010;0,40 ;83,04 ;73,38 ;94,22 ;82,71 ;71,28 ;85,18 ;67,67 ;76,65 ;87,44;0,43 ;80,77 ;102,4 ;137,77 ;-;-;-;-;-;-
06/2010;-0,12 ;81,18 ;68,75 ;97,35 ;80,89 ;68,90 ;76,50 ;86,21 ;75,70 ;84,15;0,02 ;81,89 ;103,0 ;138,16 ;-;-;-;-;-;-
07/2010;-0,12 ;85,05 ;69,87 ;101,82 ;84,64 ;72,53 ;82,72 ;71,47 ;75,39 ;92,46;-0,06 ;81,69 ;101,6 ;138,63 ;-;-;-;-;-;-
08/2010;0,05 ;84,38 ;74,09 ;113,56 ;83,96 ;74,99 ;94,91 ;73,58 ;78,90 ;97,22;0,01 ;83,19 ;102,3 ;139,83 ;-;-;-;-;-;-
09/2010;0,64 ;83,62 ;74,55 ;109,23 ;83,06 ;72,02 ;86,19 ;85,75 ;76,63 ;94,92;0,54 ;83,72 ;103,4 ;139,82 ;-;-;-;-;-;-
10/2010;0,93 ;88,17 ;79,90 ;111,50 ;87,77 ;73,85 ;86,52 ;64,88 ;84,33 ;91,27;0,75 ;83,92 ;102,3 ;140,19 ;-;-;-;-;-;-
11/2010;0,88 ;83,40 ;87,81 ;118,28 ;83,07 ;72,80 ;90,21 ;77,34 ;81,03 ;96,81;0,73 ;84,20 ;103,4 ;141,25 ;-;-;-;-;-;-
12/2010;0,58 ;106,26 ;116,68 ;118,12 ;106,28 ;84,29 ;145,25 ;126,90 ;123,94 ;81,50;0,63 ;84,94 ;103,5 ;141,17 ;-;-;-;-;-;-
01/2011;1,15 ;83,53 ;94,28 ;101,08 ;83,34 ;72,91 ;138,23 ;69,12 ;70,47 ;78,51;0,95 ;85,46 ;104,0 ;142,25 ;88,60 ;95,47 ;82,17 ;91,02 ;87,03 ;109,12
02/2011;0,56 ;80,43 ;75,79 ;108,86 ;80,08 ;69,25 ;118,00 ;66,47 ;67,31 ;78,39;0,87 ;85,71 ;106,3 ;143,14 ;89,25 ;99,13 ;81,87 ;94,87 ;87,90 ;110,39
03/2011;0,58 ;87,83 ;79,94 ;113,80 ;87,38 ;76,32 ;100,19 ;85,97 ;75,38 ;83,37;0,77 ;86,84 ;106,8 ;143,05 ;89,05 ;101,62 ;83,56 ;94,43 ;86,63 ;111,13
04/2011;0,75 ;90,61 ;78,95 ;107,66 ;90,43 ;75,58 ;86,75 ;69,85 ;75,53 ;79,52;0,74 ;86,97 ;102,3 ;142,00 ;90,33 ;102,86 ;84,56 ;94,98 ;86,91 ;108,96
05/2011;0,53 ;84,83 ;90,46 ;122,30 ;84,40 ;78,99 ;93,33 ;85,42 ;79,40 ;97,78;0,46 ;87,81 ;105,6 ;142,93 ;90,24 ;102,35 ;83,67 ;96,10 ;88,63 ;110,49
06/2011;0,20 ;83,13 ;80,19 ;111,73 ;82,73 ;76,70 ;84,37 ;116,35 ;76,70 ;95,48;0,19 ;87,52 ;103,1 ;142,73 ;91,07 ;104,68 ;85,10 ;95,56 ;89,53 ;110,21
07/2011;-0,02 ;88,68 ;84,63 ;110,76 ;88,37 ;79,26 ;89,52 ;82,67 ;78,01 ;98,17;0,12 ;87,83 ;103,3 ;143,32 ;91,63 ;104,89 ;85,67 ;95,91 ;89,32 ;110,22
08/2011;0,54 ;87,80 ;86,58 ;116,06 ;87,40 ;80,63 ;100,83 ;89,14 ;80,38 ;102,57;0,42 ;87,55 ;103,2 ;143,13 ;91,75 ;102,14 ;87,25 ;97,93 ;87,81 ;111,40
09/2011;0,46 ;86,44 ;87,71 ;112,72 ;86,11 ;80,18 ;89,41 ;87,92 ;77,55 ;99,99;0,51 ;88,42 ;100,2 ;143,30 ;90,84 ;101,20 ;87,91 ;96,43 ;85,91 ;106,97
10/2011;0,36 ;90,60 ;93,02 ;106,78 ;90,44 ;79,48 ;92,25 ;83,42 ;84,37 ;96,97;0,42 ;88,49 ;98,8 ;143,18 ;89,87 ;102,17 ;86,23 ;94,00 ;86,16 ;106,66
11/2011;0,49 ;88,51 ;100,14 ;116,06 ;88,28 ;79,04 ;96,10 ;91,00 ;82,16 ;102,16;0,47 ;89,41 ;100,9 ;144,27 ;91,58 ;105,98 ;87,33 ;99,26 ;86,99 ;106,57
12/2011;0,48 ;110,80 ;134,56 ;117,96 ;110,90 ;88,44 ;138,98 ;165,82 ;127,28 ;83,47;0,47 ;89,93 ;102,5 ;143,56 ;91,84 ;100,18 ;86,30 ;97,37 ;88,99 ;107,87
01/2012;0,72 ;89,20 ;104,70 ;107,96 ;89,48 ;77,18 ;158,89 ;89,72 ;81,14 ;92,35;0,69 ;91,74 ;96,4 ;141,79 ;92,11 ;101,51 ;86,80 ;98,53 ;88,20 ;110,49
02/2012;0,39 ;90,19 ;84,27 ;98,48 ;90,40 ;76,06 ;123,65 ;86,83 ;69,86 ;86,36;0,52 ;92,70 ;99,0 ;144,09 ;92,98 ;100,71 ;89,54 ;97,86 ;87,74 ;108,47
03/2012;0,05 ;98,38 ;96,71 ;123,07 ;98,62 ;85,55 ;101,31 ;105,25 ;80,63 ;98,79;0,11 ;93,49 ;99,0 ;144,39 ;93,33 ;100,59 ;88,64 ;99,08 ;90,66 ;111,12
04/2012;0,70 ;93,88 ;88,78 ;102,50 ;93,89 ;81,36 ;83,73 ;86,94 ;76,71 ;92,06;0,67 ;93,57 ;98,7 ;144,82 ;92,64 ;100,73 ;86,41 ;99,21 ;90,77 ;108,74
05/2012;0,46 ;92,09 ;95,85 ;121,13 ;91,78 ;87,81 ;93,59 ;99,95 ;84,13 ;98,90;0,27 ;93,93 ;98,2 ;145,87 ;93,80 ;103,21 ;90,05 ;99,75 ;89,63 ;109,99
06/2012;0,20 ;93,01 ;90,87 ;133,84 ;93,05 ;84,57 ;91,91 ;91,97 ;79,76 ;93,75;0,07 ;94,84 ;97,9 ;146,98 ;94,35 ;101,79 ;88,80 ;99,41 ;92,85 ;109,23
07/2012;0,37 ;93,88 ;95,14 ;128,74 ;93,93 ;87,51 ;93,86 ;93,84 ;80,81 ;101,48;0,41 ;95,91 ;101,8 ;148,72 ;94,41 ;100,27 ;90,04 ;100,49 ;91,55 ;109,97
08/2012;0,39 ;96,02 ;99,56 ;146,21 ;96,08 ;89,70 ;105,85 ;101,50 ;86,44 ;109,30;0,35 ;95,89 ;101,9 ;148,04 ;95,38 ;103,57 ;91,86 ;99,32 ;94,49 ;106,24
09/2012;0,60 ;94,98 ;91,56 ;102,56 ;95,31 ;84,43 ;92,03 ;89,94 ;79,32 ;99,06;0,57 ;95,68 ;100,9 ;146,40 ;95,01 ;104,11 ;89,39 ;99,33 ;94,44 ;107,98
10/2012;0,63 ;96,31 ;104,16 ;129,71 ;96,44 ;87,34 ;100,02 ;96,98 ;93,43 ;110,57;0,50 ;95,94 ;103,2 ;148,69 ;95,00 ;100,67 ;90,35 ;99,49 ;95,79 ;104,06
11/2012;0,44 ;96,00 ;105,94 ;117,79 ;96,20 ;83,79 ;105,99 ;92,83 ;95,62 ;105,26;0,52 ;95,48 ;100,5 ;147,81 ;95,10 ;103,74 ;91,29 ;98,91 ;94,61 ;104,91
12/2012;0,64 ;119,53 ;149,56 ;124,08 ;120,27 ;90,42 ;146,42 ;136,40 ;137,31 ;92,94;0,75 ;96,33 ;101,7 ;148,28 ;97,25 ;102,36 ;92,68 ;101,26 ;94,07 ;110,84
01/2013;0,93 ;92,60 ;109,37 ;113,06 ;92,66 ;83,24 ;167,66 ;94,76 ;90,21 ;101,52;0,88 ;95,30 ;102,2 ;148,15 ;96,79 ;100,07 ;93,30 ;100,66 ;95,33 ;106,55
02/2013;0,41 ;88,78 ;84,76 ;101,07 ;88,90 ;78,60 ;130,54 ;93,98 ;70,89 ;87,15;0,60 ;95,59 ;99,3 ;147,43 ;96,62 ;100,49 ;93,45 ;100,26 ;94,82 ;107,07
03/2013;0,56 ;102,23 ;93,91 ;121,18 ;102,64 ;87,77 ;104,79 ;104,75 ;91,30 ;98,30;0,46 ;96,01 ;102,0 ;148,24 ;95,76 ;102,50 ;93,01 ;98,89 ;95,99 ;103,17
04/2013;0,57 ;88,84 ;94,40 ;123,84 ;88,81 ;90,32 ;91,56 ;95,03 ;80,44 ;103,57;0,57 ;96,35 ;102,9 ;149,19 ;97,97 ;102,79 ;94,49 ;100,09 ;98,20 ;104,80
05/2013;0,37 ;95,10 ;100,38 ;121,78 ;95,33 ;93,05 ;90,85 ;102,78 ;87,57 ;104,13;0,36 ;97,03 ;103,0 ;150,57 ;98,34 ;102,59 ;95,28 ;99,52 ;98,48 ;106,52
06/2013;0,48 ;92,30 ;91,26 ;119,18 ;92,37 ;88,66 ;85,23 ;100,30 ;82,69 ;97,31;0,35 ;97,26 ;102,8 ;150,42 ;97,35 ;103,22 ;94,93 ;100,43 ;95,56 ;106,37
07/2013;-0,26 ;96,58 ;100,12 ;123,11 ;96,28 ;95,80 ;92,13 ;101,31 ;87,80 ;108,08;0,01 ;99,93 ;101,9 ;150,77 ;97,93 ;104,01 ;95,89 ;99,50 ;97,08 ;100,89
08/2013;0,11 ;101,90 ;103,15 ;127,65 ;102,06 ;96,89 ;100,23 ;106,27 ;92,61 ;110,49;0,19 ;100,69 ;101,8 ;150,65 ;97,56 ;102,64 ;95,11 ;99,96 ;97,10 ;102,64
09/2013;0,28 ;96,64 ;92,56 ;113,78 ;96,24 ;93,32 ;88,67 ;106,22 ;92,11 ;105,90;0,36 ;100,48 ;104,0 ;151,44 ;98,64 ;104,84 ;96,69 ;100,23 ;98,55 ;102,21
10/2013;0,64 ;99,96 ;103,74 ;124,18 ;99,89 ;97,02 ;96,99 ;106,99 ;105,33 ;112,15;0,60 ;100,22 ;101,8 ;151,03 ;99,40 ;104,90 ;98,69 ;99,24 ;100,06 ;101,83
11/2013;0,52 ;102,09 ;111,17 ;123,82 ;101,69 ;93,98 ;103,50 ;100,68 ;97,86 ;105,84;0,53 ;100,00 ;102,5 ;151,68 ;99,78 ;103,86 ;98,48 ;100,74 ;99,46 ;101,24
12/2013;0,76 ;121,72 ;135,38 ;121,12 ;122,12 ;101,19 ;148,06 ;144,12 ;150,43 ;92,33;0,96 ;100,02 ;97,2 ;150,03 ;99,86 ;103,52 ;99,02 ;98,91 ;98,62 ;102,20
01/2014;0,63 ;98,38 ;110,51 ;110,18 ;98,13 ;94,82 ;162,46 ;88,72 ;100,46 ;102,81;0,55 ;100,31 ;98,5 ;151,09 ;101,47 ;103,87 ;101,72 ;101,97 ;100,09 ;101,46
02/2014;0,91 ;94,13 ;89,23 ;101,41 ;93,91 ;90,26 ;124,90 ;96,10 ;84,18 ;103,02;0,93 ;100,01 ;99,0 ;151,10 ;99,12 ;103,48 ;96,43 ;99,83 ;100,72 ;99,78
03/2014;0,86 ;99,96 ;97,04 ;93,65 ;100,03 ;95,19 ;94,20 ;93,84 ;86,62 ;97,32;0,97 ;99,85 ;99,1 ;150,35 ;99,43 ;101,44 ;98,43 ;100,00 ;100,81 ;100,81
04/2014;0,62 ;98,58 ;94,77 ;102,39 ;98,80 ;95,59 ;82,10 ;88,47 ;92,07 ;96,05;0,52 ;100,17 ;98,6 ;150,20 ;99,63 ;101,64 ;99,29 ;98,56 ;99,89 ;103,43
05/2014;0,45 ;97,87 ;105,83 ;105,79 ;98,00 ;102,57 ;89,86 ;93,74 ;96,58 ;102,05;0,33 ;100,33 ;97,9 ;149,53 ;99,39 ;101,69 ;99,16 ;99,26 ;99,06 ;98,98
06/2014;0,20 ;93,85 ;88,32 ;93,03 ;93,82 ;95,50 ;74,67 ;89,27 ;87,63 ;88,60;0,39 ;99,16 ;97,8 ;148,68 ;99,85 ;97,56 ;102,37 ;98,91 ;98,11 ;97,23
07/2014;0,21 ;97,09 ;89,05 ;99,87 ;96,96 ;101,69 ;80,06 ;91,50 ;91,44 ;101,73;0,08 ;99,03 ;97,3 ;147,83 ;99,77 ;95,35 ;99,89 ;99,07 ;101,25 ;100,17
08/2014;0,09 ;100,63 ;95,04 ;95,24 ;100,50 ;103,46 ;91,43 ;98,37 ;93,55 ;100,04;0,22 ;100,05 ;97,5 ;148,76 ;99,15 ;99,83 ;99,20 ;99,64 ;99,25 ;100,06
09/2014;0,46 ;95,27 ;91,31 ;97,16 ;94,92 ;103,35 ;81,78 ;100,70 ;94,02 ;103,47;0,56 ;100,21 ;97,0 ;148,12 ;100,91 ;98,28 ;100,83 ;102,19 ;101,13 ;100,46
10/2014;0,41 ;102,32 ;97,26 ;97,23 ;102,28 ;106,16 ;83,27 ;103,30 ;103,65 ;109,90;0,43 ;100,59 ;96,8 ;148,96 ;100,61 ;98,96 ;102,57 ;100,32 ;99,09 ;103,57
11/2014;0,50 ;100,85 ;110,99 ;101,77 ;100,87 ;99,82 ;97,84 ;104,34 ;107,54 ;101,48;0,47 ;100,69 ;95,8 ;148,41 ;101,30 ;98,38 ;102,29 ;99,49 ;102,37 ;98,17
12/2014;0,56 ;121,09 ;130,70 ;102,29 ;121,69 ;111,72 ;137,33 ;151,73 ;162,26 ;93,47;0,76 ;100,27 ;92,3 ;148,71 ;99,51 ;101,23 ;98,10 ;100,60 ;98,81 ;95,09
01/2015;1,96 ;98,93 ;107,54 ;85,24 ;99,00 ;100,13 ;153,21 ;111,82 ;102,27 ;96,49;1,46 ;100,38 ;95,5 ;149,81 ;98,94 ;99,39 ;101,21 ;100,43 ;94,53 ;93,61
02/2015;1,06 ;92,45 ;80,65 ;72,76 ;92,72 ;91,63 ;112,82 ;110,75 ;87,29 ;87,08;1,19 ;99,83 ;94,1 ;148,28 ;99,24 ;98,98 ;103,55 ;98,43 ;95,81 ;92,43
03/2015;1,63 ;97,52 ;86,46 ;88,52 ;97,65 ;107,24 ;88,73 ;119,44 ;101,01 ;96,20;1,36 ;99,40 ;93,0 ;147,71 ;99,45 ;97,27 ;104,58 ;99,76 ;98,41 ;89,91
04/2015;0,66 ;96,81 ;77,51 ;85,47 ;96,95 ;102,62 ;74,34 ;90,38 ;90,19 ;89,66;0,64 ;96,40 ;90,2 ;146,62 ;98,03 ;95,26 ;102,20 ;99,49 ;93,83 ;93,07
05/2015;0,91 ;96,25 ;85,24 ;83,61 ;96,19 ;105,90 ;78,98 ;98,79 ;98,93 ;87,80;0,62 ;97,55 ;90,0 ;145,61 ;97,35 ;92,82 ;101,47 ;98,43 ;94,11 ;89,68
06/2015;0,69 ;91,38 ;76,07 ;88,14 ;91,37 ;102,71 ;70,83 ;102,72 ;89,68 ;89,07;0,74 ;95,92 ;89,0 ;145,24 ;96,88 ;95,13 ;100,86 ;98,08 ;92,87 ;89,90
07/2015;0,69 ;95,37 ;77,04 ;90,80 ;95,23 ;105,04 ;73,13 ;85,93 ;89,91 ;94,63;0,66 ;95,54 ;86,5 ;142,90 ;95,68 ;89,88 ;100,71 ;96,68 ;91,53 ;89,54
08/2015;0,17 ;97,17 ;76,19 ;86,32 ;96,89 ;105,20 ;75,20 ;94,33 ;92,43 ;90,40;0,15 ;94,89 ;87,6 ;144,07 ;96,20 ;92,70 ;100,42 ;95,40 ;93,19 ;89,58
09/2015;0,57 ;94,76 ;76,37 ;83,85 ;94,40 ;101,10 ;67,52 ;93,99 ;90,43 ;89,56;0,62 ;95,35 ;84,6 ;143,16 ;95,15 ;92,48 ;100,67 ;94,11 ;91,38 ;88,75
10/2015;0,69 ;104,25 ;83,37 ;84,01 ;104,05 ;105,07 ;73,49 ;80,79 ;97,97 ;91,17;0,82 ;96,36 ;85,5 ;143,82 ;95,87 ;93,52 ;100,11 ;94,95 ;92,47 ;89,98
11/2015;1,02 ;98,00 ;96,93 ;85,99 ;97,77 ;100,59 ;77,35 ;106,13 ;104,13 ;86,11;0,95 ;95,21 ;83,0 ;141,44 ;94,54 ;93,22 ;98,93 ;94,40 ;90,97 ;89,58
12/2015;0,77 ;119,75 ;107,87 ;95,32 ;120,16 ;114,35 ;109,00 ;135,61 ;152,71 ;79,08;0,88 ;94,91 ;82,5 ;142,45 ;94,03 ;93,49 ;99,09 ;92,81 ;89,03 ;84,76
01/2016;1,61 ;95,32 ;79,01 ;75,23 ;95,45 ;99,49 ;127,74 ;94,98 ;86,98 ;78,08;1,28 ;91,28 ;83,3 ;141,86 ;93,67 ;94,88 ;99,03 ;93,96 ;87,90 ;83,65
02/2016;0,73 ;93,48 ;73,08 ;72,64 ;93,62 ;98,03 ;99,06 ;96,27 ;76,26 ;75,36;0,80 ;93,78 ;82,3 ;141,10 ;93,76 ;94,17 ;96,81 ;94,52 ;89,09 ;83,92
03/2016;0,54 ;98,92 ;76,18 ;85,14 ;99,34 ;109,32 ;75,00 ;120,40 ;88,75 ;82,65;0,48 ;92,80 ;83,5 ;140,90 ;94,26 ;92,44 ;98,30 ;94,84 ;92,05 ;95,53
04/2016;0,47 ;94,39 ;71,80 ;75,02 ;94,78 ;102,63 ;59,07 ;81,92 ;80,24 ;77,96;0,49 ;92,74 ;84,5 ;141,41 ;92,97 ;90,63 ;97,75 ;93,22 ;87,52 ;89,42
05/2016;1,17 ;93,12 ;74,04 ;74,27 ;93,63 ;104,08 ;58,78 ;92,86 ;83,46 ;78,89;0,82 ;91,76 ;83,9 ;139,70 ;93,38 ;88,81 ;99,37 ;92,02 ;89,15 ;86,92
06/2016;0,60 ;92,26 ;69,22 ;73,61 ;90,74 ;101,81 ;57,18 ;85,78 ;83,71 ;80,07;0,45 ;92,69 ;83,3 ;139,36 ;92,11 ;88,76 ;98,46 ;92,28 ;87,24 ;84,45
07/2016;0,56 ;95,43 ;72,81 ;69,36 ;95,58 ;104,32 ;58,91 ;79,99 ;80,76 ;81,51;0,44 ;91,56 ;85,5 ;139,56 ;93,28 ;88,67 ;99,58 ;93,54 ;87,40 ;89,82
08/2016;0,45 ;96,83 ;71,44 ;73,71 ;97,26 ;103,31 ;63,04 ;91,59 ;82,38 ;82,74;0,60 ;91,75 ;81,7 ;137,80 ;92,41 ;89,99 ;100,22 ;91,14 ;85,52 ;87,07
09/2016;-0,09 ;93,13 ;68,09 ;71,10 ;92,92 ;100,43 ;55,37 ;87,01 ;82,60 ;79,72;-0,02 ;90,57 ;83,1 ;138,47 ;91,90 ;86,05 ;99,59 ;90,74 ;85,62 ;86,75
10/2016;0,08 ;97,96 ;75,74 ;69,37 ;97,75 ;101,60 ;59,43 ;79,51 ;90,42 ;77,22;0,22 ;90,61 ;82,0 ;137,80 ;90,45 ;87,44 ;96,05 ;90,23 ;83,69 ;88,24
11/2016;0,02 ;96,74 ;89,44 ;74,36 ;96,41 ;100,36 ;69,03 ;101,12 ;102,99 ;80,73;0,19 ;90,30 ;83,3 ;137,59 ;90,35 ;86,74 ;96,83 ;89,47 ;84,31 ;89,18
12/2016;0,05 ;116,99 ;100,89 ;76,78 ;117,05 ;111,55 ;96,59 ;140,11 ;146,26 ;76,47;0,31 ;89,78 ;83,2 ;135,98 ;90,07 ;91,50 ;93,86 ;87,76 ;85,80 ;87,91
01/2017;0,35 ;98,58 ;85,86 ;71,99 ;100,33 ;100,57 ;120,79 ;76,51 ;78,94 ;83,61;0,36 ;92,24 ;84,8 ;136,71 ;91,13 ;88,04 ;101,74 ;86,77 ;87,39 ;79,10
02/2017;0,20 ;94,44 ;71,59 ;57,58 ;96,53 ;95,34 ;91,77 ;70,05 ;66,31 ;75,67;0,37 ;93,33 ;85,1 ;138,28 ;91,51 ;88,62 ;100,51 ;85,86 ;89,83 ;80,86
03/2017;0,32 ;89,85 ;87,82 ;76,08 ;90,51 ;109,23 ;80,73 ;88,16 ;81,88 ;91,72;0,25 ;89,62 ;83,9 ;138,81 ;88,44 ;86,99 ;97,08 ;85,03 ;88,16 ;79,71
04/2017;0,15 ;98,21 ;72,31 ;60,34 ;100,51 ;100,43 ;59,31 ;76,27 ;80,73 ;78,64;0,16 ;92,93 ;83,9 ;139,15 ;90,56 ;87,66 ;98,92 ;86,34 ;89,69 ;78,95
