10/2007;62,90 ;61,30 ;79,30 ;42,80 ;78,90 ;78,20 ;142,07 ;0,23;0,30 ;8.088 ;7.520 ;15.608 ;7,23 ;2,75 ;4,67 ;119,46 ;-
11/2007;65,50 ;57,40 ;78,40 ;46,30 ;76,70 ;77,20 ;145,42 ;0,33;0,43 ;8.373 ;8.208 ;16.581 ;7,29 ;2,48 ;4,47 ;119,60 ;-
12/2007;89,40 ;61,30 ;104,10 ;61,80 ;78,10 ;103,40 ;155,41 ;1,15;0,97 ;8.706 ;8.830 ;17.536 ;7,21 ;2,27 ;4,28 ;122,45 ;-
01/2008;63,40 ;58,90 ;81,30 ;46,80 ;76,10 ;80,50 ;166,90 ;0,72;0,85 ;9.016 ;8.669 ;17.685 ;7,18 ;2,32 ;4,35 ;121,73 ;-
02/2008;56,90 ;55,00 ;78,00 ;36,40 ;65,60 ;77,10 ;172,03 ;1,23;1,26 ;9.285 ;8.666 ;17.951 ;7,17 ;2,30 ;4,36 ;121,46 ;-
03/2008;63,90 ;57,20 ;87,20 ;43,40 ;73,60 ;86,50 ;166,13 ;0,21;0,17 ;9.403 ;8.845 ;18.248 ;7,12 ;2,15 ;4,26 ;122,20 ;-
04/2008;59,50 ;55,00 ;79,20 ;44,50 ;77,00 ;78,20 ;172,18 ;0,91;1,08 ;9.674 ;8.907 ;18.580 ;7,13 ;1,99 ;4,21 ;120,89 ;-
05/2008;66,20 ;60,20 ;83,50 ;55,20 ;77,90 ;82,40 ;196,62 ;1,12;1,26 ;10.025 ;9.213 ;19.238 ;7,29 ;1,97 ;4,26 ;122,02 ;-
06/2008;60,60 ;58,60 ;76,40 ;40,80 ;68,50 ;75,30 ;200,85 ;0,81;0,92 ;10.296 ;9.507 ;19.802 ;7,14 ;1,98 ;4,20 ;122,19 ;-
07/2008;64,20 ;60,80 ;80,90 ;51,60 ;82,40 ;79,50 ;197,35 ;0,13;0,06 ;10.589 ;9.655 ;20.243 ;7,21 ;2,16 ;4,34 ;122,75 ;-
08/2008;65,60 ;63,10 ;83,80 ;51,40 ;75,00 ;82,20 ;176,09 ;0,08;0,01 ;10.908 ;9.990 ;20.898 ;7,20 ;2,14 ;4,31 ;123,96 ;-
09/2008;63,90 ;63,80 ;81,00 ;51,40 ;86,10 ;79,50 ;167,76 ;-0,02;0,04 ;11.058 ;10.782 ;21.840 ;7,07 ;2,19 ;4,23 ;124,05 ;-
10/2008;67,50 ;66,20 ;86,60 ;52,60 ;71,30 ;85,10 ;169,40 ;0,59;0,60 ;11.487 ;11.136 ;22.623 ;7,07 ;2,14 ;4,18 ;123,06 ;-
11/2008;67,40 ;64,70 ;84,00 ;50,80 ;61,80 ;82,50 ;175,22 ;0,42;0,56 ;11.685 ;11.530 ;23.215 ;7,14 ;1,91 ;4,04 ;122,74 ;-
12/2008;89,00 ;69,40 ;106,70 ;64,00 ;72,00 ;105,70 ;183,61 ;0,57;0,60 ;11.763 ;11.656 ;23.419 ;7,04 ;2,23 ;4,19 ;122,92 ;-
01/2009;66,00 ;65,10 ;84,70 ;50,50 ;75,50 ;83,00 ;177,60 ;-0,17;-0,09 ;11.960 ;11.417 ;23.377 ;7,51 ;2,49 ;4,57 ;124,76 ;-
02/2009;57,20 ;57,10 ;78,90 ;34,60 ;66,00 ;77,80 ;179,93 ;0,87;0,85 ;12.136 ;11.459 ;23.595 ;7,56 ;2,81 ;4,79 ;123,44 ;-
03/2009;63,90 ;66,00 ;84,60 ;46,50 ;84,90 ;83,10 ;175,48 ;0,37;0,25 ;12.048 ;11.551 ;23.599 ;7,49 ;2,98 ;4,86 ;123,75 ;-
04/2009;63,30 ;65,10 ;88,50 ;40,90 ;70,20 ;87,00 ;176,65 ;0,21;0,22 ;12.308 ;11.427 ;23.735 ;7,45 ;3,38 ;5,11 ;124,89 ;-
05/2009;67,90 ;65,10 ;86,80 ;56,80 ;80,70 ;85,30 ;191,79 ;0,75;0,77 ;12.508 ;11.499 ;24.007 ;7,62 ;3,28 ;5,14 ;124,80 ;-
06/2009;64,90 ;63,60 ;83,00 ;45,90 ;91,50 ;81,60 ;190,93 ;0,43;0,33 ;12.788 ;11.926 ;24.714 ;7,58 ;3,05 ;4,97 ;126,15 ;-
07/2009;67,10 ;65,10 ;86,70 ;49,90 ;82,20 ;85,30 ;190,29 ;-0,07;-0,02 ;13.055 ;21.702 ;34.756 ;7,64 ;1,75 ;3,48 ;126,15 ;-
08/2009;68,60 ;68,60 ;89,20 ;48,30 ;85,80 ;87,60 ;186,31 ;0,30;0,20 ;13.252 ;22.503 ;35.754 ;7,56 ;1,83 ;3,50 ;128,91 ;-
09/2009;67,00 ;68,40 ;86,60 ;49,00 ;104,10 ;84,70 ;178,42 ;0,28;0,19 ;13.504 ;22.192 ;35.696 ;7,44 ;1,80 ;3,49 ;129,08 ;-
10/2009;72,80 ;72,70 ;94,40 ;49,60 ;84,00 ;92,60 ;176,45 ;0,31;0,21 ;13.810 ;22.431 ;36.241 ;7,36 ;2,04 ;3,65 ;128,44 ;-
11/2009;72,50 ;73,70 ;89,60 ;49,20 ;84,00 ;88,00 ;175,91 ;0,52;0,68 ;14.292 ;23.250 ;37.542 ;7,09 ;1,97 ;3,50 ;130,27 ;-
12/2009;99,60 ;71,70 ;120,60 ;69,80 ;91,90 ;118,80 ;171,31 ;0,75;0,70 ;14.411 ;24.409 ;38.820 ;6,69 ;2,01 ;3,40 ;130,75 ;-
01/2010;72,80 ;71,70 ;93,90 ;53,50 ;82,90 ;92,10 ;172,29 ;0,20;0,15 ;15.111 ;25.126 ;40.237 ;6,74 ;2,09 ;3,43 ;131,32 ;-
02/2010;66,00 ;69,00 ;90,30 ;44,10 ;77,00 ;88,40 ;184,08 ;0,66;0,57 ;15.100 ;24.704 ;39.805 ;6,58 ;2,02 ;3,36 ;133,95 ;-
03/2010;75,20 ;75,20 ;101,00 ;53,40 ;110,90 ;99,40 ;202,01 ;0,73;0,77 ;15.118 ;24.930 ;40.048 ;6,34 ;1,87 ;3,20 ;135,59 ;-
04/2010;69,30 ;68,70 ;92,50 ;49,30 ;78,90 ;90,70 ;214,48 ;0,80;0,78 ;15.492 ;25.083 ;40.575 ;6,28 ;1,78 ;3,13 ;134,15 ;-
05/2010;75,60 ;70,60 ;94,70 ;63,10 ;88,10 ;92,20 ;216,85 ;0,07;-0,04 ;15.824 ;26.176 ;42.000 ;6,26 ;1,60 ;2,98 ;135,56 ;-
06/2010;71,50 ;67,40 ;91,80 ;49,10 ;85,30 ;89,60 ;208,79 ;-0,04;0,00 ;16.226 ;26.618 ;42.844 ;6,20 ;1,53 ;2,91 ;135,01 ;-
07/2010;74,80 ;70,30 ;93,70 ;56,90 ;97,40 ;92,70 ;200,83 ;0,05;0,12 ;16.473 ;26.918 ;43.391 ;6,22 ;1,38 ;2,83 ;136,21 ;-
08/2010;77,60 ;73,60 ;97,00 ;61,20 ;103,90 ;95,50 ;188,22 ;-0,54;-0,86 ;16.622 ;27.654 ;44.275 ;5,82 ;1,22 ;2,59 ;137,14 ;-
09/2010;76,00 ;74,10 ;94,40 ;63,40 ;99,90 ;92,80 ;192,20 ;0,29;0,45 ;17.124 ;28.039 ;45.164 ;5,67 ;1,23 ;2,57 ;137,61 ;-
10/2010;80,50 ;80,00 ;99,30 ;64,00 ;98,10 ;97,70 ;195,64 ;0,61;0,72 ;17.564 ;28.652 ;46.216 ;5,72 ;1,11 ;2,50 ;139,33 ;-
11/2010;80,30 ;76,70 ;94,40 ;67,20 ;109,90 ;92,70 ;206,32 ;0,63;0,79 ;17.939 ;29.199 ;47.138 ;5,43 ;1,10 ;2,42 ;139,98 ;-
12/2010;110,30 ;82,90 ;120,60 ;91,60 ;111,60 ;118,90 ;205,50 ;1,07;1,16 ;18.543 ;29.645 ;48.188 ;5,27 ;1,07 ;2,36 ;140,13 ;-
01/2011;78,30 ;77,90 ;90,70 ;75,80 ;99,20 ;88,80 ;204,85 ;0,55;0,69 ;19.061 ;29.984 ;49.045 ;5,25 ;1,15 ;2,41 ;139,10 ;95,00
02/2011;72,20 ;76,90 ;84,60 ;65,70 ;98,80 ;83,00 ;211,40 ;0,92;0,81 ;19.346 ;30.425 ;49.772 ;4,52 ;1,10 ;2,15 ;140,62 ;93,50
03/2011;75,70 ;82,60 ;93,40 ;67,50 ;94,10 ;91,40 ;209,77 ;0,73;0,67 ;19.458 ;30.214 ;49.673 ;4,53 ;1,30 ;2,31 ;141,04 ;93,00
04/2011;78,30 ;77,50 ;96,90 ;67,80 ;89,70 ;95,00 ;202,03 ;0,62;0,54 ;19.788 ;30.345 ;50.133 ;4,68 ;1,33 ;2,39 ;141,09 ;93,30
05/2011;80,10 ;75,80 ;91,00 ;80,90 ;104,90 ;89,00 ;207,66 ;0,65;0,79 ;20.045 ;30.663 ;50.708 ;4,86 ;1,37 ;2,48 ;141,09 ;94,10
06/2011;78,50 ;79,50 ;89,60 ;66,10 ;90,10 ;87,80 ;213,64 ;0,35;0,37 ;20.396 ;31.440 ;51.836 ;4,90 ;1,27 ;2,42 ;142,97 ;95,20
07/2011;82,50 ;80,40 ;96,60 ;76,60 ;98,20 ;94,50 ;212,55 ;-0,15;-0,20 ;20.952 ;31.723 ;52.674 ;5,01 ;1,44 ;2,57 ;143,53 ;95,70
08/2011;82,20 ;83,30 ;93,70 ;75,50 ;107,20 ;91,70 ;211,09 ;0,38;0,37 ;21.156 ;32.254 ;53.410 ;5,14 ;1,43 ;2,61 ;143,56 ;96,20
09/2011;79,30 ;83,40 ;92,50 ;70,40 ;106,70 ;90,30 ;208,51 ;0,42;0,42 ;21.763 ;34.209 ;55.972 ;5,24 ;1,41 ;2,60 ;145,08 ;94,70
10/2011;83,10 ;89,10 ;94,30 ;74,20 ;94,20 ;92,20 ;206,17 ;0,05;0,10 ;22.137 ;33.584 ;55.721 ;5,46 ;1,47 ;2,74 ;145,73 ;94,80
11/2011;86,00 ;90,90 ;93,30 ;80,20 ;96,30 ;91,30 ;210,52 ;0,62;0,66 ;22.459 ;35.010 ;57.470 ;6,29 ;1,43 ;2,95 ;145,41 ;96,30
12/2011;115,70 ;94,70 ;114,60 ;111,20 ;107,80 ;112,10 ;215,99 ;0,77;0,72 ;22.850 ;36.630 ;59.481 ;6,30 ;1,37 ;2,88 ;145,81 ;99,10
01/2012;85,90 ;85,10 ;96,60 ;89,40 ;100,70 ;95,70 ;223,16 ;0,46;0,42 ;22.902 ;35.326 ;58.228 ;5,77 ;1,45 ;2,95 ;146,17 ;97,10
02/2012;80,00 ;77,40 ;96,40 ;77,10 ;87,20 ;95,50 ;219,42 ;0,81;0,90 ;23.064 ;35.105 ;58.169 ;6,34 ;1,47 ;3,24 ;147,44 ;97,90
03/2012;88,40 ;89,90 ;104,50 ;80,60 ;101,00 ;103,10 ;223,10 ;0,48;0,23 ;23.364 ;35.612 ;58.977 ;6,19 ;1,49 ;3,20 ;146,97 ;99,60
04/2012;83,70 ;81,50 ;100,40 ;75,30 ;85,60 ;98,80 ;223,97 ;0,58;0,55 ;23.706 ;36.391 ;60.097 ;5,93 ;1,51 ;3,25 ;147,40 ;98,90
05/2012;89,80 ;88,60 ;99,00 ;97,20 ;98,80 ;97,30 ;239,92 ;0,61;0,67 ;24.077 ;37.370 ;61.447 ;6,01 ;1,47 ;3,25 ;148,31 ;102,80
06/2012;89,10 ;80,50 ;98,40 ;80,80 ;113,00 ;96,30 ;231,46 ;0,15;0,28 ;24.455 ;37.626 ;62.081 ;5,91 ;1,32 ;3,13 ;149,50 ;99,50
07/2012;88,60 ;81,90 ;98,20 ;85,60 ;112,70 ;96,40 ;237,66 ;0,30;0,33 ;24.731 ;37.759 ;62.489 ;5,88 ;1,38 ;3,16 ;148,34 ;98,60
08/2012;92,70 ;85,10 ;106,40 ;86,10 ;132,20 ;105,70 ;240,79 ;0,38;0,45 ;25.160 ;37.994 ;63.153 ;5,77 ;1,48 ;3,19 ;149,05 ;100,00
09/2012;86,30 ;86,50 ;97,90 ;77,70 ;86,90 ;96,10 ;239,53 ;0,79;0,75 ;25.263 ;37.900 ;63.163 ;5,68 ;1,43 ;3,13 ;146,98 ;99,80
10/2012;91,70 ;89,70 ;100,40 ;83,30 ;107,90 ;98,80 ;250,28 ;0,71;0,84 ;25.605 ;38.099 ;63.704 ;5,67 ;1,39 ;3,11 ;149,66 ;100,20
11/2012;94,30 ;87,90 ;99,10 ;94,00 ;99,80 ;97,70 ;248,05 ;0,51;0,47 ;26.068 ;39.474 ;65.542 ;5,55 ;1,35 ;3,02 ;150,26 ;100,60
12/2012;128,90 ;94,20 ;124,40 ;123,50 ;107,20 ;124,20 ;248,95 ;0,80;0,82 ;26.414 ;40.075 ;66.489 ;5,58 ;1,37 ;3,04 ;150,93 ;99,70
01/2013;93,60 ;89,40 ;97,40 ;100,40 ;99,60 ;96,60 ;257,43 ;0,90;0,97 ;26.684 ;39.765 ;66.449 ;5,49 ;1,43 ;3,06 ;152,71 ;96,40
02/2013;79,40 ;80,10 ;88,50 ;75,10 ;82,00 ;87,70 ;278,92 ;0,98;1,14 ;26.709 ;39.626 ;66.335 ;5,44 ;1,43 ;3,05 ;151,48 ;102,50
03/2013;93,30 ;94,10 ;105,50 ;85,30 ;103,80 ;104,90 ;280,01 ;0,37;0,47 ;27.037 ;39.870 ;66.908 ;5,49 ;1,46 ;3,09 ;151,83 ;101,10
04/2013;86,60 ;95,60 ;92,50 ;82,10 ;100,40 ;91,80 ;298,35 ;0,90;0,96 ;27.466 ;39.868 ;67.334 ;5,37 ;1,43 ;3,04 ;151,96 ;101,50
05/2013;93,80 ;96,50 ;97,10 ;98,70 ;102,70 ;96,60 ;290,94 ;0,74;0,69 ;28.034 ;41.720 ;69.753 ;5,37 ;1,40 ;2,99 ;152,42 ;100,30
06/2013;91,50 ;97,30 ;94,90 ;78,20 ;92,40 ;94,60 ;296,67 ;0,15;0,08 ;28.343 ;42.712 ;71.055 ;5,34 ;1,36 ;2,95 ;151,22 ;101,00
07/2013;97,90 ;102,50 ;102,60 ;98,50 ;112,50 ;103,00 ;279,98 ;0,00;-0,11 ;28.745 ;43.702 ;72.447 ;5,28 ;1,32 ;2,89 ;151,92 ;99,60
08/2013;100,60 ;100,70 ;107,20 ;102,00 ;110,70 ;107,10 ;270,37 ;0,16;0,04 ;29.138 ;44.107 ;73.245 ;5,25 ;1,36 ;2,91 ;152,14 ;100,30
09/2013;94,00 ;98,30 ;100,10 ;92,10 ;98,00 ;100,10 ;270,43 ;0,44;0,33 ;29.553 ;43.132 ;72.685 ;5,26 ;1,44 ;3,00 ;149,98 ;101,10
10/2013;98,30 ;104,00 ;101,30 ;94,40 ;108,30 ;101,00 ;270,21 ;0,66;0,74 ;29.858 ;43.414 ;73.272 ;5,21 ;1,40 ;2,95 ;151,37 ;101,50
11/2013;103,30 ;103,40 ;105,30 ;105,30 ;100,30 ;105,40 ;268,34 ;0,45;0,53 ;30.183 ;44.896 ;75.079 ;5,05 ;1,40 ;2,87 ;151,87 ;100,60
12/2013;134,60 ;105,10 ;125,10 ;133,80 ;121,40 ;126,60 ;274,69 ;0,90;0,90 ;30.668 ;45.749 ;76.418 ;5,03 ;1,35 ;2,82 ;153,44 ;101,20
01/2014;99,00 ;98,60 ;97,60 ;108,20 ;110,00 ;98,00 ;280,75 ;0,56;0,54 ;30.903 ;45.958 ;76.860 ;4,92 ;1,28 ;2,74 ;156,77 ;101,50
02/2014;89,80 ;92,40 ;95,80 ;84,30 ;90,10 ;96,00 ;278,65 ;0,56;0,52 ;31.043 ;45.935 ;76.978 ;4,88 ;1,22 ;2,70 ;155,05 ;100,80
03/2014;92,60 ;99,50 ;101,90 ;91,10 ;90,20 ;101,60 ;280,06 ;0,52;0,54 ;31.024 ;33.912 ;64.936 ;4,99 ;1,62 ;3,23 ;154,84 ;99,60
04/2014;93,90 ;96,80 ;100,50 ;92,00 ;92,60 ;100,30 ;288,67 ;0,81;0,85 ;31.462 ;34.869 ;66.331 ;5,04 ;1,61 ;3,24 ;154,64 ;101,20
05/2014;100,50 ;100,00 ;98,00 ;116,80 ;102,70 ;97,60 ;302,81 ;1,16;1,14 ;31.904 ;34.788 ;66.692 ;5,15 ;1,70 ;3,35 ;154,12 ;100,40
06/2014;93,20 ;91,50 ;92,80 ;86,30 ;80,80 ;92,70 ;307,44 ;0,71;0,44 ;32.247 ;34.843 ;67.090 ;5,16 ;1,75 ;3,39 ;150,81 ;100,00
07/2014;95,90 ;99,90 ;96,00 ;95,70 ;104,00 ;95,50 ;296,16 ;-0,26;-0,10 ;32.568 ;35.419 ;67.987 ;5,19 ;1,84 ;3,44 ;150,80 ;101,90
08/2014;99,60 ;100,90 ;102,20 ;97,70 ;96,50 ;102,20 ;290,97 ;0,29;0,39 ;32.888 ;35.391 ;68.279 ;5,23 ;2,12 ;3,62 ;151,94 ;99,90
09/2014;94,20 ;101,90 ;93,00 ;94,40 ;101,20 ;92,50 ;285,18 ;0,57;0,56 ;33.101 ;35.728 ;68.830 ;4,96 ;2,16 ;3,51 ;151,29 ;99,60
10/2014;100,00 ;103,00 ;99,50 ;94,30 ;106,20 ;99,30 ;280,88 ;0,25;0,20 ;33.564 ;36.383 ;69.947 ;4,91 ;2,11 ;3,45 ;150,60 ;99,70
11/2014;106,50 ;103,70 ;100,20 ;113,80 ;106,00 ;100,60 ;274,44 ;0,55;0,48 ;33.954 ;36.661 ;70.615 ;4,77 ;2,26 ;3,47 ;151,75 ;98,50
12/2014;134,90 ;111,70 ;122,50 ;125,30 ;119,70 ;123,60 ;286,39 ;0,42;0,39 ;34.592 ;37.776 ;72.369 ;4,60 ;2,31 ;3,40 ;151,79 ;97,70
01/2015;99,40 ;105,10 ;96,10 ;101,10 ;101,60 ;95,70 ;290,43 ;0,57;0,78 ;34.846 ;37.523 ;72.369 ;4,58 ;2,53 ;3,52 ;155,26 ;97,80
02/2015;86,10 ;91,20 ;90,50 ;78,60 ;78,10 ;91,40 ;294,93 ;1,64;1,56 ;34.776 ;37.527 ;72.303 ;4,56 ;2,69 ;3,59 ;154,36 ;98,90
03/2015;92,20 ;97,40 ;95,90 ;85,60 ;96,40 ;96,60 ;298,60 ;0,56;0,64 ;35.059 ;37.830 ;72.890 ;4,44 ;2,70 ;3,54 ;151,41 ;98,10
04/2015;87,40 ;96,90 ;93,80 ;75,80 ;79,10 ;94,50 ;307,46 ;0,78;0,85 ;35.202 ;37.009 ;72.211 ;4,53 ;3,45 ;3,98 ;147,95 ;96,20
05/2015;91,40 ;91,80 ;94,00 ;91,10 ;81,40 ;93,60 ;331,23 ;1,51;1,49 ;35.512 ;37.126 ;72.638 ;4,63 ;3,38 ;3,99 ;146,18 ;96,80
06/2015;88,20 ;85,50 ;87,10 ;73,20 ;74,40 ;85,60 ;318,53 ;0,98;0,86 ;35.677 ;37.413 ;73.090 ;4,59 ;3,12 ;3,84 ;146,33 ;94,60
07/2015;88,30 ;88,00 ;89,30 ;78,30 ;87,20 ;87,70 ;309,38 ;0,68;0,69 ;35.886 ;37.513 ;73.399 ;4,74 ;3,28 ;4,00 ;145,08 ;92,80
08/2015;88,20 ;88,10 ;92,10 ;75,10 ;78,10 ;90,80 ;309,42 ;0,18;0,16 ;36.167 ;37.666 ;73.833 ;4,88 ;3,46 ;4,15 ;143,35 ;94,80
09/2015;82,70 ;88,90 ;87,00 ;67,80 ;74,00 ;85,10 ;298,58 ;0,17;0,29 ;36.269 ;37.612 ;73.881 ;5,02 ;3,37 ;4,18 ;141,92 ;94,00
10/2015;89,80 ;92,60 ;92,10 ;72,20 ;70,90 ;89,50 ;297,78 ;0,84;0,77 ;36.388 ;37.242 ;73.630 ;5,20 ;3,76 ;4,47 ;140,81 ;91,90
11/2015;93,80 ;87,90 ;89,40 ;84,70 ;76,00 ;87,70 ;323,15 ;0,80;0,76 ;36.786 ;36.780 ;73.566 ;5,33 ;3,24 ;4,29 ;142,23 ;91,60
12/2015;119,70 ;96,60 ;111,50 ;85,10 ;75,60 ;109,90 ;327,82 ;1,00;1,07 ;36.851 ;37.981 ;74.832 ;5,41 ;3,10 ;4,24 ;139,62 ;90,00
01/2016;87,50 ;88,00 ;89,40 ;69,50 ;70,50 ;88,60 ;344,47 ;1,32;1,47 ;36.913 ;37.298 ;74.211 ;5,37 ;2,94 ;4,15 ;139,40 ;87,40
02/2016;77,00 ;84,00 ;83,60 ;59,20 ;62,90 ;82,00 ;349,96 ;1,29;1,61 ;36.864 ;37.075 ;73.939 ;5,45 ;3,21 ;4,32 ;138,90 ;88,80
03/2016;82,40 ;89,60 ;86,10 ;64,10 ;67,30 ;83,70 ;347,21 ;-0,04;-0,03 ;36.923 ;36.177 ;73.100 ;5,41 ;3,91 ;4,66 ;139,46 ;88,50
04/2016;77,50 ;81,70 ;83,60 ;57,90 ;62,60 ;81,50 ;358,55 ;0,69;0,67 ;36.911 ;35.615 ;72.526 ;5,55 ;4,13 ;4,86 ;139,75 ;87,70
05/2016;78,70 ;81,20 ;81,90 ;61,10 ;66,10 ;79,70 ;353,78 ;0,90;0,83 ;37.133 ;35.321 ;72.454 ;5,51 ;4,20 ;4,87 ;139,60 ;86,40
06/2016;79,30 ;85,00 ;80,50 ;52,00 ;60,50 ;78,30 ;365,79 ;0,32;0,37 ;37.268 ;34.603 ;71.871 ;5,28 ;3,49 ;4,42 ;139,92 ;85,70
07/2016;79,80 ;85,40 ;83,70 ;50,30 ;68,50 ;81,60 ;374,54 ;0,79;0,92 ;37.408 ;34.324 ;71.732 ;4,92 ;3,61 ;4,29 ;140,92 ;86,30
08/2016;79,30 ;89,20 ;81,00 ;51,70 ;62,80 ;78,80 ;371,60 ;-0,09;-0,07 ;37.695 ;33.900 ;71.595 ;4,83 ;3,55 ;4,22 ;139,56 ;84,60
09/2016;75,90 ;90,50 ;77,60 ;46,50 ;61,10 ;75,10 ;375,55 ;0,38;0,49 ;37.673 ;33.824 ;71.497 ;4,84 ;3,38 ;4,15 ;139,26 ;85,70
10/2016;81,50 ;91,40 ;82,70 ;51,20 ;63,20 ;80,60 ;373,66 ;0,30;0,20 ;37.658 ;33.405 ;71.063 ;4,78 ;3,43 ;4,15 ;139,20 ;85,00
11/2016;87,50 ;86,60 ;82,60 ;62,30 ;71,50 ;80,70 ;353,08 ;0,60;0,55 ;37.927 ;33.429 ;71.356 ;4,61 ;3,21 ;3,96 ;138,63 ;85,30
12/2016;110,60 ;96,40 ;99,60 ;64,40 ;76,90 ;97,50 ;347,96 ;0,43;0,50 ;38.139 ;33.719 ;71.859 ;4,50 ;3,15 ;3,87 ;138,10 ;84,30
01/2017;84,70 ;91,00 ;79,00 ;69,50 ;70,90 ;69,90 ;346,44 ;0,32;0,38 ;38.306 ;33.061 ;71.368 ;4,42 ;3,28 ;3,89 ;139,92 ;87,10
02/2017;75,80 ;84,10 ;80,20 ;49,70 ;56,10 ;71,10 ;344,06 ;0,25;0,29 ;38.355 ;32.999 ;71.354 ;4,37 ;3,25 ;3,85 ;138,34 ;84,00
03/2017;86,40 ;93,40 ;84,80 ;70,70 ;71,00 ;74,00 ;356,21 ;0,54;0,53 ;38.499 ;32.466 ;70.966 ;4,37 ;3,18 ;3,82 ;139,72 ;81,40
04/2017;82,20 ;86,90 ;87,20 ;59,40 ;60,20 ;77,50 ;368,74 ;0,49;0,60 ;38.520 ;31.992 ;70.512 ;4,53 ;3,09 ;3,88 ;140,22 ;81,10
05/2017;85,00 ;90,30 ;81,30 ;74,10 ;70,80 ;70,50 ;379,39 ;0,72;0,61 ;38.962 ;31.604 ;70.566 ;4,58 ;3,42 ;4,06 ;140,22 ;83,20
06/2017;85,60 ;88,70 ;82,40 ;61,80 ;67,70 ;71,00 ;373,84 ;-0,09;-0,26 ;39.276 ;31.900 ;71.176 ;4,13 ;3,00 ;3,63 ;140,55 ;82,50
07/2017;84,40 ;89,60 ;82,60 ;72,80 ;71,60 ;71,80 ;361,65 ;0,29;0,32 ;39.624 ;31.611 ;71.234 ;4,28 ;3,25 ;3,82 ;140,48 ;81,90
08/2017;84,50 ;88,80 ;82,70 ;71,30 ;80,00 ;71,30 ;340,54 ;0,18;-0,16 ;40.014 ;31.465 ;71.479 ;4,19 ;2,95 ;3,65 ;141,62 ;80,60
09/2017;83,10 ;86,40 ;83,90 ;67,10 ;72,90 ;72,00 ;328,63 ;-0,26;-0,28 ;40.133 ;31.212 ;71.345 ;4,24 ;2,42 ;3,44 ;141,70 ;79,50
10/2017;83,90 ;89,40 ;84,00 ;64,80 ;75,50 ;73,30 ;325,96 ;0,13;0,05 ;40.469 ;30.989 ;71.459 ;4,29 ;3,02 ;3,74 ;142,31 ;80,20
11/2017;96,20 ;88,30 ;87,60 ;84,50 ;75,20 ;78,30 ;327,85 ;0,26;0,06 ;41.055 ;31.023 ;72.078 ;4,14 ;2,95 ;3,62 ;142,74 ;80,90
12/2017;112,10 ;91,80 ;105,40 ;83,70 ;73,00 ;93,00 ;332,15 ;0,43;0,46 ;41.138 ;31.758 ;72.896 ;3,90 ;2,78 ;3,41 ;145,48 ;81,40
01/2018;85,90 ;93,80 ;82,30 ;73,70 ;79,50 ;72,40 ;356,47 ;0,03;0,02 ;41.459 ;30.587 ;72.046 ;4,09 ;3,33 ;3,76 ;142,00 ;80,90
02/2018;74,80 ;81,20 ;80,30 ;56,90 ;61,50 ;71,00 ;356,06 ;0,27;0,08 ;41.478 ;30.412 ;71.890 ;4,08 ;3,62 ;3,89 ;141,33 ;80,30
03/2018;86,80 ;88,70 ;92,60 ;65,20 ;77,50 ;82,90 ;342,46 ;-0,31;-0,34 ;41.829 ;30.907 ;72.736 ;4,11 ;3,04 ;3,65 ;141,53 ;80,80
04/2018;79,20 ;84,70 ;81,90 ;64,10 ;78,60 ;73,20 ;333,11 ;0,33;0,28 ;42.175 ;28.801 ;70.976 ;4,11 ;3,17 ;3,73 ;140,69 ;80,20
05/2018;84,40 ;83,10 ;85,20 ;73,10 ;73,70 ;75,30 ;336,36 ;0,75;0,63 ;42.538 ;30.038 ;72.576 ;4,13 ;3,06 ;3,69 ;138,90 ;77,60
06/2018;82,40 ;80,00 ;83,70 ;64,20 ;76,20 ;73,10 ;355,93 ;1,47;1,43 ;42.886 ;30.166 ;73.052 ;4,04 ;2,97 ;3,60 ;143,48 ;80,40
07/2018;81,10 ;80,20 ;83,70 ;64,80 ;78,70 ;73,60 ;347,43 ;-0,07;-0,16 ;43.338 ;29.589 ;72.927 ;4,05 ;2,72 ;3,51 ;144,61 ;79,20
08/2018;84,20 ;85,80 ;84,10 ;66,70 ;83,10 ;72,70 ;340,14 ;-0,09;-0,05 ;43.898 ;29.919 ;73.817 ;3,96 ;2,84 ;3,50 ;146,76 ;84,40
09/2018;82,40 ;86,60 ;84,90 ;62,60 ;78,00 ;74,10 ;332,75 ;0,15;0,06 ;44.057 ;29.923 ;73.980 ;3,93 ;2,57 ;3,38 ;147,05 ;82,60
10/2018;84,70 ;90,00 ;83,30 ;64,10 ;82,40 ;71,40 ;330,20 ;0,21;0,16 ;44.631 ;29.430 ;74.061 ;3,85 ;3,45 ;3,69 ;143,78 ;82,00
11/2018;98,00 ;89,10 ;85,50 ;83,80 ;84,70 ;76,50 ;333,50 ;-0,11;-0,08 ;45.542 ;29.304 ;74.846 ;3,74 ;3,58 ;3,68 ;143,03 ;81,40
12/2018;111,80 ;97,00 ;103,00 ;80,70 ;83,70 ;91,40 ;340,57 ;0,18;0,28 ;45.902 ;29.852 ;75.754 ;3,73 ;2,97 ;3,43 ;142,94 ;82,20
01/2019;82,90 ;92,30 ;79,10 ;70,40 ;86,40 ;71,00 ;348,85 ;0,27;0,38 ;46.178 ;28.311 ;74.489 ;3,84 ;3,66 ;3,77 ;142,88 ;81,20
