04/2007;50,80 ;44,00 ;63,70 ;34,50 ;50,30 ;63,50 ;151,12 ;0,39;0,38 ;5.060 ;5.292 ;10.352 ;6,61 ;2,10 ;3,82 ;108,1 ;121,00 ;-
05/2007;56,70 ;48,70 ;59,70 ;45,90 ;56,70 ;59,30 ;139,79 ;-0,10;-0,09 ;5.342 ;5.345 ;10.687 ;6,55 ;2,56 ;4,11 ;115,3 ;121,76 ;-
06/2007;54,20 ;50,20 ;58,30 ;41,10 ;53,70 ;57,90 ;136,85 ;-0,09;-0,13 ;5.543 ;5.423 ;10.966 ;6,23 ;2,62 ;4,04 ;110,8 ;121,62 ;-
07/2007;55,70 ;52,00 ;59,80 ;41,90 ;55,40 ;59,20 ;130,83 ;0,50;0,53 ;5.703 ;5.562 ;11.265 ;6,36 ;2,57 ;4,07 ;107,6 ;121,66 ;-
08/2007;57,60 ;52,60 ;59,80 ;45,60 ;59,90 ;59,40 ;141,53 ;0,92;0,74 ;5.865 ;5.752 ;11.617 ;6,28 ;2,92 ;4,26 ;107,3 ;121,50 ;-
09/2007;54,70 ;51,30 ;57,30 ;44,60 ;54,10 ;56,70 ;147,75 ;0,49;0,80 ;6.094 ;5.910 ;12.003 ;6,14 ;2,67 ;4,06 ;110,6 ;124,53 ;-
10/2007;59,80 ;55,50 ;60,50 ;49,70 ;60,50 ;59,90 ;146,96 ;0,33;0,38 ;6.204 ;5.929 ;12.133 ;6,09 ;2,80 ;4,13 ;111,1 ;130,57 ;-
11/2007;59,60 ;55,20 ;59,60 ;47,80 ;63,00 ;59,10 ;146,71 ;0,06;0,25 ;6.475 ;6.140 ;12.615 ;6,17 ;2,57 ;4,04 ;110,2 ;126,00 ;-
12/2007;80,80 ;57,60 ;75,10 ;60,50 ;62,20 ;74,70 ;158,35 ;0,76;0,82 ;6.729 ;6.389 ;13.118 ;6,12 ;2,48 ;3,96 ;112,6 ;128,14 ;-
01/2008;60,40 ;53,20 ;60,90 ;51,70 ;62,50 ;60,50 ;164,69 ;0,79;0,74 ;6.965 ;6.535 ;13.501 ;6,10 ;2,47 ;3,95 ;104,6 ;126,21 ;-
02/2008;50,80 ;49,10 ;56,00 ;39,50 ;55,10 ;55,50 ;171,94 ;0,65;0,84 ;7.181 ;6.672 ;13.853 ;6,11 ;2,27 ;3,84 ;111,5 ;126,95 ;-
03/2008;55,10 ;51,20 ;61,70 ;40,60 ;57,70 ;61,20 ;175,11 ;0,44;0,43 ;7.264 ;7.092 ;14.356 ;6,08 ;2,13 ;3,71 ;117,5 ;129,18 ;-
04/2008;56,00 ;52,50 ;60,40 ;43,00 ;67,20 ;60,00 ;188,83 ;0,36;0,43 ;7.456 ;7.453 ;14.909 ;6,12 ;1,89 ;3,57 ;110,5 ;128,06 ;-
05/2008;62,40 ;56,90 ;62,10 ;52,10 ;66,00 ;61,80 ;196,79 ;0,66;0,83 ;7.751 ;7.504 ;15.256 ;6,36 ;1,84 ;3,66 ;109,8 ;131,33 ;-
06/2008;58,10 ;59,30 ;58,20 ;46,00 ;65,00 ;57,80 ;196,11 ;0,68;0,81 ;8.010 ;7.725 ;15.735 ;6,21 ;1,83 ;3,60 ;112,6 ;132,64 ;-
07/2008;62,00 ;60,60 ;62,80 ;47,20 ;74,80 ;62,50 ;199,49 ;0,70;0,60 ;8.268 ;7.772 ;16.040 ;6,24 ;1,87 ;3,66 ;112,1 ;132,71 ;-
08/2008;62,80 ;61,60 ;63,10 ;50,90 ;68,30 ;62,80 ;178,37 ;0,25;0,02 ;8.526 ;8.299 ;16.825 ;6,55 ;1,78 ;3,69 ;116,0 ;134,36 ;-
09/2008;61,40 ;63,00 ;60,20 ;52,40 ;82,30 ;59,70 ;169,67 ;0,40;0,38 ;8.643 ;8.646 ;17.289 ;6,24 ;1,74 ;3,53 ;111,1 ;132,33 ;-
10/2008;62,80 ;68,10 ;63,30 ;48,70 ;68,30 ;62,90 ;183,36 ;0,54;0,69 ;9.049 ;8.882 ;17.931 ;6,07 ;1,59 ;3,37 ;113,9 ;135,05 ;-
11/2008;63,40 ;65,20 ;64,80 ;49,60 ;53,40 ;64,40 ;187,44 ;0,36;0,27 ;9.231 ;9.284 ;18.516 ;6,06 ;1,52 ;3,28 ;108,0 ;127,25 ;-
12/2008;86,00 ;68,50 ;80,30 ;64,60 ;62,20 ;79,90 ;197,32 ;0,27;0,28 ;9.343 ;9.370 ;18.713 ;5,98 ;1,57 ;3,30 ;102,9 ;128,26 ;-
01/2009;63,00 ;63,80 ;66,20 ;48,90 ;62,40 ;65,80 ;187,21 ;0,15;0,16 ;9.527 ;9.603 ;19.130 ;6,11 ;1,70 ;3,41 ;102,9 ;127,95 ;-
02/2009;55,10 ;55,50 ;63,20 ;40,60 ;59,30 ;62,90 ;183,16 ;0,02;-0,13 ;9.645 ;9.805 ;19.449 ;6,26 ;1,84 ;3,54 ;104,4 ;129,51 ;-
03/2009;60,80 ;60,70 ;66,20 ;46,40 ;69,50 ;65,50 ;179,20 ;0,11;0,04 ;9.591 ;9.772 ;19.363 ;6,35 ;1,98 ;3,68 ;105,7 ;129,83 ;-
04/2009;60,70 ;63,10 ;69,10 ;43,30 ;63,30 ;68,40 ;186,28 ;0,43;0,55 ;9.762 ;9.950 ;19.713 ;6,28 ;2,10 ;3,73 ;110,4 ;130,61 ;-
05/2009;69,20 ;67,60 ;70,60 ;62,00 ;69,90 ;69,70 ;185,33 ;0,64;0,75 ;9.955 ;10.009 ;19.964 ;6,58 ;2,17 ;3,91 ;103,0 ;130,48 ;-
06/2009;64,40 ;66,00 ;67,70 ;53,70 ;90,20 ;67,40 ;188,67 ;0,81;0,99 ;10.148 ;9.962 ;20.110 ;6,56 ;2,29 ;4,00 ;101,1 ;131,99 ;-
07/2009;68,30 ;64,60 ;70,10 ;56,00 ;78,30 ;69,70 ;182,12 ;0,35;0,20 ;10.371 ;10.027 ;20.398 ;6,53 ;2,45 ;4,10 ;104,9 ;133,49 ;-
08/2009;67,40 ;67,20 ;71,90 ;54,10 ;78,60 ;71,60 ;176,57 ;0,40;0,43 ;10.528 ;10.283 ;20.811 ;6,41 ;2,28 ;3,95 ;104,4 ;134,57 ;-
09/2009;65,30 ;67,10 ;69,80 ;54,30 ;94,60 ;69,50 ;172,47 ;0,35;0,29 ;10.715 ;10.195 ;20.910 ;6,38 ;2,33 ;4,00 ;105,5 ;135,67 ;-
10/2009;71,60 ;70,50 ;77,90 ;56,60 ;79,30 ;77,60 ;170,29 ;0,15;0,16 ;10.962 ;11.114 ;22.076 ;6,42 ;2,26 ;3,92 ;111,7 ;136,93 ;-
11/2009;68,50 ;63,20 ;73,70 ;54,20 ;72,10 ;73,40 ;182,16 ;0,64;0,47 ;11.353 ;11.370 ;22.722 ;6,29 ;2,46 ;3,98 ;115,1 ;136,71 ;-
12/2009;97,00 ;70,50 ;96,60 ;73,60 ;80,10 ;96,50 ;176,96 ;0,30;0,27 ;11.488 ;11.583 ;23.071 ;5,84 ;2,47 ;3,83 ;116,1 ;139,19 ;-
01/2010;71,30 ;65,70 ;79,20 ;59,60 ;75,40 ;79,00 ;175,86 ;0,52;0,74 ;12.142 ;11.661 ;23.803 ;5,92 ;2,47 ;3,86 ;121,6 ;141,76 ;-
02/2010;65,20 ;60,60 ;76,50 ;53,90 ;71,90 ;76,30 ;176,89 ;0,10;0,89 ;12.125 ;11.966 ;24.090 ;5,87 ;2,49 ;3,83 ;116,8 ;141,17 ;-
03/2010;73,20 ;70,90 ;84,00 ;57,10 ;110,40 ;83,80 ;182,43 ;0,48;0,51 ;12.164 ;12.245 ;24.409 ;5,74 ;2,46 ;3,76 ;117,3 ;143,30 ;-
04/2010;70,90 ;65,50 ;81,80 ;56,60 ;78,20 ;81,60 ;187,21 ;0,86;0,84 ;12.465 ;12.530 ;24.995 ;5,73 ;2,49 ;3,78 ;121,8 ;142,70 ;-
05/2010;76,10 ;63,60 ;80,40 ;68,90 ;86,00 ;80,20 ;185,73 ;0,99;0,92 ;12.764 ;12.649 ;25.413 ;5,74 ;2,50 ;3,80 ;119,7 ;141,54 ;-
06/2010;72,20 ;63,60 ;80,80 ;59,60 ;84,40 ;80,50 ;181,92 ;-0,04;-0,14 ;13.103 ;13.422 ;26.525 ;5,60 ;2,46 ;3,69 ;121,4 ;141,44 ;-
07/2010;77,10 ;68,30 ;85,00 ;59,40 ;92,80 ;84,90 ;181,73 ;0,09;-0,04 ;13.302 ;14.132 ;27.434 ;5,59 ;2,43 ;3,64 ;118,3 ;142,27 ;-
08/2010;77,40 ;69,70 ;86,00 ;62,50 ;100,80 ;85,80 ;179,50 ;-0,01;-0,02 ;13.432 ;14.442 ;27.873 ;5,47 ;2,03 ;3,37 ;114,4 ;142,09 ;-
09/2010;75,10 ;69,70 ;83,30 ;61,00 ;95,60 ;83,20 ;185,12 ;0,41;0,48 ;13.789 ;14.960 ;28.750 ;5,22 ;1,90 ;3,17 ;113,3 ;143,70 ;-
10/2010;78,40 ;69,70 ;86,70 ;63,10 ;97,80 ;86,50 ;193,38 ;0,62;0,84 ;14.144 ;15.650 ;29.794 ;5,43 ;1,85 ;3,20 ;106,6 ;143,80 ;-
11/2010;80,30 ;69,10 ;88,80 ;66,90 ;102,50 ;88,70 ;208,91 ;1,55;1,82 ;14.412 ;15.880 ;30.292 ;5,34 ;1,88 ;3,20 ;105,5 ;145,45 ;-
12/2010;108,10 ;71,20 ;112,10 ;84,70 ;113,80 ;112,40 ;205,65 ;0,78;0,73 ;14.904 ;15.994 ;30.898 ;4,89 ;1,91 ;3,06 ;105,2 ;145,42 ;-
01/2011;80,10 ;64,50 ;89,60 ;68,50 ;88,50 ;89,50 ;216,45 ;0,66;0,76 ;15.286 ;16.236 ;31.522 ;5,07 ;1,94 ;3,15 ;103,5 ;145,04 ;85,30
02/2011;73,20 ;59,70 ;83,60 ;62,80 ;102,00 ;83,60 ;213,75 ;0,22;0,20 ;15.481 ;16.490 ;31.971 ;4,45 ;1,94 ;2,90 ;105,3 ;146,52 ;80,00
03/2011;79,90 ;62,10 ;91,80 ;75,20 ;95,80 ;91,80 ;218,89 ;1,49;1,45 ;15.563 ;16.821 ;32.384 ;4,56 ;1,96 ;2,95 ;106,0 ;147,10 ;83,70
04/2011;76,80 ;59,30 ;93,20 ;60,40 ;94,40 ;93,30 ;212,62 ;0,64;0,62 ;15.846 ;17.178 ;33.024 ;4,74 ;2,13 ;3,13 ;100,2 ;147,02 ;82,80
05/2011;81,20 ;64,00 ;87,80 ;73,40 ;105,90 ;87,60 ;218,01 ;0,29;0,28 ;16.103 ;17.421 ;33.524 ;4,92 ;2,45 ;3,40 ;102,4 ;153,24 ;82,70
06/2011;79,40 ;63,20 ;87,80 ;68,00 ;100,50 ;87,60 ;225,94 ;0,22;0,21 ;16.498 ;17.708 ;34.206 ;4,86 ;2,36 ;3,32 ;101,5 ;151,65 ;83,30
07/2011;84,10 ;68,00 ;91,90 ;73,40 ;103,70 ;91,70 ;214,71 ;0,32;0,28 ;16.925 ;17.922 ;34.847 ;5,02 ;2,41 ;3,42 ;94,5 ;151,35 ;84,50
08/2011;83,70 ;69,90 ;93,90 ;70,80 ;108,30 ;93,60 ;205,84 ;0,37;0,37 ;17.116 ;18.097 ;35.213 ;5,03 ;2,41 ;3,44 ;97,7 ;151,34 ;85,30
09/2011;81,10 ;68,70 ;87,10 ;75,70 ;108,90 ;86,90 ;203,20 ;0,37;0,19 ;17.593 ;18.816 ;36.410 ;5,10 ;2,08 ;3,25 ;98,6 ;150,51 ;85,80
10/2011;83,90 ;70,30 ;90,60 ;72,80 ;97,80 ;90,40 ;198,68 ;0,46;0,39 ;17.896 ;18.963 ;36.859 ;5,39 ;2,15 ;3,41 ;97,9 ;146,73 ;84,60
11/2011;82,70 ;70,20 ;88,90 ;69,10 ;106,30 ;88,60 ;206,44 ;0,74;0,86 ;18.218 ;19.487 ;37.705 ;6,04 ;2,23 ;3,71 ;96,1 ;147,12 ;87,40
12/2011;112,70 ;76,40 ;111,80 ;100,80 ;115,40 ;111,60 ;215,21 ;0,50;0,61 ;18.638 ;19.534 ;38.172 ;6,09 ;2,28 ;3,78 ;100,1 ;147,44 ;87,60
01/2012;83,40 ;73,10 ;88,90 ;79,60 ;103,40 ;88,20 ;218,06 ;0,07;0,03 ;18.578 ;19.172 ;37.750 ;5,41 ;2,62 ;3,86 ;98,7 ;147,08 ;87,90
02/2012;80,60 ;69,90 ;92,20 ;72,50 ;85,70 ;92,70 ;214,23 ;0,15;0,20 ;18.727 ;19.237 ;37.964 ;6,03 ;2,72 ;4,24 ;98,4 ;148,16 ;87,80
03/2012;85,00 ;73,00 ;95,60 ;78,10 ;99,60 ;95,60 ;211,39 ;0,81;0,63 ;18.986 ;19.441 ;38.427 ;6,03 ;2,73 ;4,26 ;99,7 ;148,30 ;91,60
04/2012;83,60 ;74,60 ;95,90 ;75,80 ;91,50 ;96,00 ;218,87 ;0,67;0,66 ;19.342 ;19.726 ;39.068 ;5,83 ;2,87 ;4,34 ;98,4 ;147,28 ;87,70
05/2012;89,10 ;77,40 ;94,40 ;94,80 ;101,00 ;94,40 ;234,00 ;0,35;0,47 ;19.717 ;19.833 ;39.550 ;5,95 ;2,87 ;4,41 ;100,3 ;147,41 ;88,40
06/2012;88,10 ;82,10 ;96,40 ;82,90 ;128,30 ;96,40 ;235,70 ;-0,26;-0,13 ;19.969 ;19.887 ;39.856 ;5,85 ;2,82 ;4,34 ;97,1 ;148,48 ;90,00
07/2012;93,60 ;86,20 ;101,60 ;90,80 ;129,20 ;101,40 ;240,80 ;0,54;0,66 ;20.287 ;19.904 ;40.191 ;5,86 ;2,93 ;4,41 ;98,1 ;148,30 ;91,60
08/2012;94,30 ;84,70 ;100,70 ;94,00 ;135,60 ;100,20 ;245,75 ;0,66;0,83 ;20.643 ;20.165 ;40.808 ;5,89 ;2,93 ;4,43 ;98,0 ;148,43 ;92,70
09/2012;89,60 ;83,30 ;98,70 ;83,90 ;95,10 ;98,50 ;248,79 ;0,67;0,77 ;20.707 ;20.491 ;41.198 ;6,00 ;2,82 ;4,42 ;100,8 ;149,24 ;92,20
10/2012;94,70 ;90,00 ;99,80 ;93,90 ;116,60 ;98,90 ;255,11 ;0,86;0,97 ;21.009 ;20.374 ;41.382 ;5,96 ;2,94 ;4,47 ;101,4 ;151,06 ;94,20
11/2012;93,60 ;86,30 ;97,60 ;90,70 ;107,80 ;96,80 ;244,55 ;0,72;0,69 ;21.418 ;21.141 ;42.560 ;5,75 ;2,83 ;4,30 ;104,4 ;154,08 ;91,90
12/2012;119,30 ;93,40 ;118,30 ;125,40 ;116,60 ;118,10 ;252,78 ;1,27;1,32 ;21.730 ;22.111 ;43.841 ;5,76 ;2,80 ;4,27 ;102,7 ;151,75 ;94,80
01/2013;91,60 ;93,00 ;94,30 ;92,30 ;99,80 ;93,40 ;258,32 ;1,01;1,24 ;22.022 ;21.914 ;43.935 ;5,49 ;2,82 ;4,16 ;111,5 ;154,32 ;92,20
02/2013;79,10 ;76,50 ;89,10 ;66,90 ;80,10 ;89,00 ;276,98 ;0,72;0,92 ;22.134 ;22.100 ;44.234 ;5,47 ;2,91 ;4,19 ;105,9 ;151,58 ;95,60
03/2013;89,60 ;87,60 ;100,40 ;78,10 ;93,10 ;100,80 ;280,69 ;0,61;0,63 ;22.411 ;22.279 ;44.690 ;5,58 ;2,83 ;4,21 ;104,4 ;151,92 ;94,00
04/2013;87,50 ;88,60 ;91,70 ;85,30 ;100,70 ;89,80 ;291,08 ;0,78;0,90 ;22.842 ;22.603 ;45.445 ;5,50 ;2,77 ;4,14 ;111,6 ;152,43 ;98,10
05/2013;93,70 ;92,60 ;93,10 ;103,90 ;98,50 ;92,50 ;296,82 ;0,32;0,36 ;23.317 ;22.804 ;46.121 ;5,48 ;4,70 ;5,09 ;108,1 ;153,77 ;98,30
06/2013;87,60 ;83,70 ;93,60 ;83,80 ;90,10 ;93,60 ;292,86 ;0,09;0,01 ;23.558 ;23.093 ;46.650 ;5,33 ;2,74 ;4,05 ;107,8 ;151,95 ;98,00
07/2013;96,00 ;91,20 ;98,20 ;96,90 ;114,30 ;98,20 ;275,27 ;0,19;0,08 ;24.053 ;22.935 ;46.988 ;5,20 ;2,73 ;4,00 ;111,0 ;153,13 ;103,10
08/2013;97,40 ;95,30 ;100,90 ;98,00 ;104,80 ;101,00 ;264,38 ;-0,11;-0,10 ;24.349 ;23.105 ;47.454 ;5,05 ;2,65 ;3,88 ;111,6 ;152,77 ;97,20
09/2013;92,60 ;91,10 ;96,60 ;93,70 ;97,20 ;96,70 ;258,37 ;0,41;0,51 ;24.647 ;23.295 ;47.942 ;5,00 ;2,68 ;3,87 ;111,1 ;154,08 ;95,80
10/2013;97,00 ;96,80 ;100,20 ;95,50 ;103,00 ;99,70 ;260,25 ;0,44;0,48 ;24.917 ;23.410 ;48.327 ;4,89 ;2,83 ;3,89 ;117,6 ;156,06 ;98,50
11/2013;98,60 ;96,10 ;99,70 ;98,90 ;104,90 ;99,40 ;269,28 ;0,99;1,10 ;25.255 ;23.808 ;49.063 ;4,72 ;2,58 ;3,68 ;112,4 ;158,12 ;96,60
12/2013;125,00 ;100,60 ;118,10 ;131,50 ;117,40 ;117,80 ;273,47 ;0,75;0,61 ;25.772 ;24.410 ;50.182 ;4,56 ;2,47 ;3,54 ;105,9 ;156,67 ;95,40
01/2014;99,20 ;99,50 ;98,10 ;102,30 ;106,20 ;98,00 ;274,60 ;0,45;0,49 ;26.080 ;24.480 ;50.561 ;4,45 ;2,47 ;3,49 ;107,2 ;157,19 ;96,00
02/2014;90,50 ;92,50 ;94,50 ;87,70 ;91,90 ;94,70 ;269,81 ;0,19;0,19 ;26.258 ;24.681 ;50.939 ;4,37 ;2,36 ;3,40 ;107,3 ;157,19 ;99,90
03/2014;93,90 ;98,60 ;100,60 ;89,30 ;85,50 ;101,00 ;286,41 ;0,70;0,58 ;26.333 ;24.804 ;51.137 ;4,40 ;2,37 ;3,42 ;107,9 ;158,02 ;98,30
04/2014;95,50 ;98,10 ;99,00 ;92,40 ;97,90 ;99,60 ;288,42 ;1,08;1,21 ;26.716 ;24.905 ;51.621 ;4,49 ;2,51 ;3,54 ;109,9 ;158,01 ;100,00
05/2014;102,90 ;101,90 ;98,90 ;121,30 ;102,40 ;98,80 ;304,06 ;0,95;1,02 ;27.217 ;25.117 ;52.334 ;4,60 ;2,83 ;3,75 ;108,3 ;158,21 ;100,60
06/2014;93,70 ;91,60 ;97,80 ;89,70 ;81,80 ;97,50 ;298,01 ;0,35;0,39 ;27.507 ;25.393 ;52.899 ;4,51 ;2,71 ;3,65 ;100,1 ;154,89 ;99,00
07/2014;98,40 ;99,10 ;100,60 ;91,50 ;99,50 ;100,10 ;287,19 ;-0,17;-0,19 ;27.837 ;25.392 ;53.229 ;4,58 ;2,64 ;3,65 ;108,8 ;158,56 ;98,70
08/2014;98,40 ;101,60 ;101,90 ;87,40 ;95,70 ;102,00 ;278,68 ;0,07;-0,05 ;28.163 ;25.478 ;53.641 ;4,59 ;2,66 ;3,67 ;109,6 ;160,57 ;98,10
09/2014;96,40 ;102,20 ;96,10 ;96,80 ;112,80 ;96,00 ;277,37 ;0,45;0,45 ;28.422 ;25.941 ;54.363 ;4,40 ;2,38 ;3,44 ;109,2 ;160,47 ;101,00
10/2014;100,20 ;107,60 ;98,70 ;97,70 ;104,00 ;98,40 ;277,60 ;0,38;0,42 ;28.826 ;26.606 ;55.432 ;4,31 ;2,41 ;3,40 ;106,0 ;157,43 ;105,90
11/2014;103,40 ;100,60 ;97,90 ;112,00 ;107,00 ;98,20 ;280,59 ;0,81;0,64 ;29.208 ;27.341 ;56.550 ;4,18 ;2,38 ;3,31 ;106,3 ;158,79 ;101,30
12/2014;127,70 ;106,80 ;115,80 ;131,90 ;115,30 ;115,70 ;280,39 ;0,63;0,49 ;29.893 ;28.721 ;58.614 ;3,94 ;2,10 ;3,04 ;106,2 ;159,00 ;101,60
01/2015;101,10 ;100,10 ;96,80 ;103,00 ;97,70 ;96,90 ;288,99 ;0,81;0,64 ;30.237 ;28.578 ;58.815 ;3,92 ;2,01 ;2,99 ;102,1 ;157,89 ;94,70
02/2015;85,10 ;90,40 ;89,00 ;80,00 ;73,30 ;89,30 ;292,23 ;0,63;0,49 ;30.263 ;28.739 ;59.002 ;3,93 ;1,97 ;2,97 ;103,8 ;157,14 ;97,30
03/2015;94,00 ;96,70 ;94,30 ;91,60 ;91,30 ;95,00 ;304,59 ;1,08;1,11 ;30.541 ;28.823 ;59.363 ;3,88 ;1,89 ;2,92 ;99,1 ;155,29 ;95,40
04/2015;91,90 ;94,70 ;93,60 ;84,90 ;84,90 ;94,00 ;316,20 ;0,82;0,99 ;30.797 ;28.895 ;59.691 ;4,00 ;1,89 ;2,98 ;95,6 ;155,10 ;97,60
05/2015;97,50 ;94,80 ;94,00 ;104,90 ;85,70 ;94,30 ;344,30 ;1,57;1,40 ;31.152 ;30.115 ;61.267 ;4,07 ;1,94 ;3,02 ;95,5 ;153,83 ;95,60
06/2015;90,00 ;93,80 ;90,20 ;80,60 ;86,40 ;90,40 ;325,40 ;0,66;0,62 ;31.425 ;29.991 ;61.416 ;3,89 ;2,01 ;2,97 ;96,9 ;153,27 ;96,80
07/2015;95,30 ;94,80 ;95,00 ;87,40 ;89,70 ;95,20 ;332,82 ;1,23;1,33 ;31.680 ;30.517 ;62.197 ;3,99 ;2,07 ;3,05 ;93,1 ;152,55 ;95,90
08/2015;93,10 ;94,80 ;93,90 ;80,70 ;77,90 ;94,50 ;317,52 ;0,91;0,86 ;31.978 ;30.743 ;62.722 ;4,13 ;2,22 ;3,19 ;96,5 ;152,94 ;95,80
09/2015;89,10 ;95,70 ;90,80 ;78,40 ;76,10 ;91,30 ;305,20 ;0,27;0,03 ;32.135 ;31.124 ;63.258 ;4,21 ;2,24 ;3,24 ;95,4 ;152,00 ;96,80
10/2015;96,00 ;98,60 ;96,50 ;84,20 ;67,90 ;97,30 ;306,23 ;0,32;0,39 ;32.307 ;31.305 ;63.613 ;4,35 ;3,20 ;3,78 ;96,2 ;152,06 ;96,40
11/2015;95,80 ;95,40 ;92,10 ;90,80 ;70,30 ;92,50 ;317,86 ;0,57;0,61 ;32.670 ;31.507 ;64.177 ;4,49 ;3,89 ;4,20 ;93,7 ;151,63 ;97,40
12/2015;119,70 ;97,30 ;111,70 ;104,20 ;80,30 ;112,50 ;335,59 ;1,45;1,44 ;32.939 ;31.710 ;64.649 ;4,51 ;3,96 ;4,24 ;91,9 ;150,72 ;95,60
01/2016;90,80 ;91,00 ;92,60 ;77,90 ;69,20 ;93,30 ;368,64 ;1,45;1,57 ;33.036 ;31.342 ;64.378 ;4,56 ;3,79 ;4,18 ;93,8 ;151,61 ;93,20
02/2016;82,60 ;85,70 ;88,90 ;73,60 ;64,60 ;90,10 ;387,63 ;0,80;0,88 ;33.064 ;31.498 ;64.563 ;4,64 ;3,62 ;4,15 ;91,2 ;151,33 ;95,70
03/2016;89,80 ;95,10 ;92,90 ;84,30 ;72,80 ;94,20 ;386,30 ;0,72;0,55 ;33.247 ;31.133 ;64.380 ;4,55 ;3,55 ;4,07 ;94,0 ;151,44 ;97,60
04/2016;87,00 ;91,40 ;90,90 ;74,10 ;68,10 ;91,80 ;385,14 ;1,02;1,11 ;33.239 ;31.199 ;64.438 ;4,75 ;3,55 ;4,17 ;93,2 ;150,27 ;95,20
05/2016;87,10 ;92,60 ;88,30 ;80,00 ;68,40 ;89,70 ;375,13 ;0,99;1,11 ;33.500 ;31.142 ;64.641 ;4,75 ;3,77 ;4,28 ;93,1 ;148,38 ;95,80
06/2016;84,60 ;90,30 ;87,30 ;66,40 ;69,60 ;88,30 ;386,78 ;0,32;0,18 ;33.732 ;30.930 ;64.662 ;4,51 ;3,50 ;4,03 ;92,6 ;148,33 ;95,80
07/2016;89,20 ;92,60 ;93,20 ;67,70 ;68,00 ;94,00 ;403,38 ;0,65;0,66 ;33.801 ;30.545 ;64.346 ;4,27 ;3,71 ;4,01 ;94,5 ;147,36 ;92,30
08/2016;86,80 ;89,80 ;90,10 ;68,50 ;70,90 ;91,00 ;410,11 ;0,54;0,58 ;34.024 ;30.386 ;64.410 ;4,28 ;3,71 ;4,02 ;90,6 ;145,91 ;93,90
09/2016;82,80 ;89,30 ;86,80 ;62,80 ;64,60 ;87,70 ;415,94 ;0,43;0,51 ;34.010 ;30.879 ;64.889 ;4,37 ;3,83 ;4,12 ;89,7 ;146,81 ;93,40
10/2016;87,00 ;90,80 ;91,00 ;64,10 ;62,60 ;91,70 ;415,41 ;0,54;0,58 ;33.877 ;30.960 ;64.837 ;4,42 ;4,06 ;4,25 ;89,6 ;146,93 ;91,80
11/2016;91,20 ;91,20 ;92,30 ;75,30 ;68,90 ;91,80 ;406,52 ;0,43;0,51 ;34.152 ;31.334 ;65.486 ;4,34 ;3,79 ;4,08 ;88,3 ;146,99 ;90,40
12/2016;112,40 ;94,70 ;108,40 ;86,80 ;69,50 ;108,20 ;394,19 ;0,39;0,39 ;34.369 ;31.773 ;66.142 ;4,16 ;3,49 ;3,84 ;97,0 ;145,81 ;96,00
01/2017;86,40 ;90,70 ;87,40 ;63,00 ;70,30 ;81,20 ;412,48 ;0,13;0,24 ;34.608 ;31.213 ;65.821 ;4,19 ;2,74 ;3,50 ;93,4 ;147,71 ;96,70
02/2017;75,20 ;62,00 ;84,90 ;50,70 ;60,20 ;80,90 ;401,91 ;0,30;0,43 ;34.596 ;31.689 ;66.284 ;4,20 ;2,92 ;3,59 ;93,2 ;148,83 ;94,00
03/2017;83,40 ;60,70 ;89,10 ;68,60 ;70,10 ;84,00 ;408,83 ;0,66;0,64 ;34.716 ;32.221 ;66.937 ;4,20 ;3,15 ;3,70 ;90,4 ;148,23 ;91,60
04/2017;80,10 ;61,80 ;89,00 ;57,40 ;60,50 ;84,80 ;423,08 ;0,08;0,12 ;34.704 ;31.986 ;66.690 ;4,39 ;3,07 ;3,76 ;92,2 ;148,47 ;88,80
05/2017;87,20 ;69,00 ;89,10 ;76,30 ;75,40 ;83,30 ;404,50 ;0,10;-0,04 ;35.106 ;31.683 ;66.790 ;4,45 ;3,12 ;3,82 ;96,0 ;152,53 ;89,50
06/2017;83,90 ;66,60 ;89,00 ;61,30 ;76,40 ;84,30 ;408,49 ;-0,25;-0,35 ;35.384 ;31.441 ;66.825 ;4,01 ;2,64 ;3,36 ;96,5 ;151,34 ;87,70
07/2017;88,20 ;67,00 ;93,40 ;65,50 ;78,60 ;87,90 ;400,67 ;0,01;0,11 ;35.631 ;30.955 ;66.586 ;4,17 ;3,69 ;3,95 ;95,8 ;151,87 ;87,00
08/2017;86,90 ;67,80 ;92,00 ;63,60 ;79,10 ;86,10 ;389,35 ;-0,19;-0,25 ;35.856 ;30.717 ;66.573 ;4,12 ;3,77 ;3,96 ;95,2 ;150,19 ;86,50
09/2017;85,80 ;67,90 ;92,20 ;62,60 ;73,60 ;86,30 ;370,46 ;0,16;-0,04 ;35.861 ;30.583 ;66.444 ;4,08 ;3,58 ;3,85 ;93,5 ;149,22 ;86,50
10/2017;86,80 ;69,50 ;91,20 ;58,70 ;78,60 ;85,50 ;367,61 ;0,41;0,43 ;36.109 ;30.485 ;66.595 ;4,06 ;3,89 ;3,98 ;96,0 ;149,22 ;81,20
11/2017;93,70 ;68,90 ;94,10 ;78,40 ;73,20 ;89,90 ;363,92 ;-0,16;-0,29 ;36.459 ;32.021 ;68.480 ;3,95 ;3,58 ;3,78 ;93,9 ;148,93 ;82,30
12/2017;113,40 ;76,20 ;107,00 ;78,80 ;80,50 ;101,00 ;367,45 ;0,54;0,48 ;36.629 ;33.242 ;69.870 ;3,70 ;3,30 ;3,51 ;98,9 ;151,30 ;82,60
