02/2007;52,30 ;64,20 ;62,50 ;52,70 ;31,30 ;47,10 ;61,50 ;185,37 ;0,55;0,39 ;45,10 ;96,60 ;50,10 ;29,40 ;54,30 ;93,9 ;119,99 ;-
03/2007;63,60 ;66,20 ;81,40 ;64,50 ;36,50 ;61,90 ;80,50 ;190,11 ;0,55;0,56 ;52,70 ;87,50 ;59,60 ;37,10 ;67,50 ;95,6 ;120,52 ;-
04/2007;62,00 ;60,20 ;80,30 ;67,90 ;35,30 ;56,00 ;79,60 ;175,92 ;0,28;0,28 ;50,50 ;72,70 ;54,40 ;39,60 ;62,50 ;96,5 ;121,16 ;-
05/2007;65,60 ;65,90 ;77,80 ;95,10 ;43,40 ;66,80 ;77,00 ;167,50 ;0,40;0,49 ;53,80 ;58,80 ;66,00 ;43,20 ;68,00 ;96,8 ;122,03 ;-
06/2007;63,30 ;65,90 ;78,20 ;81,20 ;37,90 ;59,50 ;77,60 ;165,82 ;0,32;0,43 ;54,10 ;57,70 ;55,40 ;39,70 ;66,60 ;97,0 ;122,06 ;-
07/2007;64,10 ;69,60 ;77,30 ;78,00 ;39,90 ;64,50 ;76,50 ;162,37 ;0,51;0,57 ;57,00 ;58,90 ;58,40 ;40,70 ;68,10 ;98,1 ;122,44 ;-
08/2007;66,80 ;73,20 ;79,40 ;80,20 ;43,20 ;75,40 ;78,90 ;175,59 ;0,64;0,73 ;58,20 ;68,20 ;62,70 ;43,70 ;71,70 ;98,6 ;123,85 ;-
09/2007;65,00 ;70,90 ;80,10 ;73,10 ;39,30 ;64,00 ;79,50 ;180,57 ;0,03;0,01 ;57,10 ;58,30 ;51,60 ;40,90 ;64,90 ;96,6 ;124,05 ;-
10/2007;68,30 ;75,80 ;80,90 ;80,30 ;43,80 ;72,50 ;80,10 ;186,77 ;0,26;0,44 ;58,80 ;64,20 ;55,10 ;49,20 ;75,10 ;98,1 ;125,15 ;-
11/2007;67,50 ;71,50 ;80,00 ;84,50 ;44,50 ;72,30 ;79,20 ;194,05 ;0,51;0,62 ;57,20 ;64,20 ;51,40 ;47,90 ;72,20 ;101,2 ;127,23 ;-
12/2007;88,10 ;71,20 ;98,60 ;155,80 ;66,60 ;69,40 ;98,00 ;204,80 ;0,91;1,20 ;66,60 ;94,60 ;64,60 ;83,20 ;68,40 ;100,8 ;127,79 ;-
01/2008;66,60 ;66,40 ;76,30 ;78,40 ;49,20 ;67,80 ;75,70 ;216,78 ;0,87;1,08 ;58,60 ;99,30 ;66,10 ;46,60 ;70,00 ;104,1 ;128,24 ;-
02/2008;62,00 ;66,10 ;75,00 ;62,00 ;40,10 ;61,10 ;74,40 ;206,42 ;0,57;0,43 ;54,90 ;101,40 ;65,60 ;36,60 ;61,30 ;101,3 ;127,17 ;-
03/2008;68,20 ;70,60 ;83,80 ;70,60 ;41,40 ;68,50 ;83,30 ;213,48 ;0,54;0,49 ;61,60 ;84,10 ;67,60 ;47,60 ;65,60 ;100,4 ;128,35 ;-
04/2008;66,60 ;70,00 ;77,50 ;79,30 ;45,80 ;76,00 ;76,90 ;228,32 ;-0,05;-0,11 ;60,60 ;77,20 ;71,10 ;42,30 ;68,10 ;101,1 ;128,30 ;-
05/2008;71,60 ;77,20 ;81,50 ;95,30 ;49,40 ;73,10 ;80,80 ;230,55 ;0,76;0,85 ;61,80 ;77,00 ;75,90 ;50,30 ;70,60 ;102,1 ;130,45 ;-
06/2008;67,40 ;79,80 ;76,60 ;82,60 ;44,10 ;76,60 ;75,80 ;236,03 ;0,75;0,85 ;60,70 ;78,60 ;74,90 ;45,10 ;71,80 ;103,6 ;131,38 ;-
07/2008;70,50 ;86,20 ;78,80 ;88,70 ;45,80 ;83,30 ;78,10 ;247,01 ;0,40;0,43 ;64,60 ;79,30 ;76,90 ;48,80 ;81,00 ;104,4 ;132,05 ;-
08/2008;71,70 ;85,60 ;81,90 ;80,90 ;47,20 ;74,50 ;81,30 ;231,26 ;0,28;0,20 ;64,40 ;86,90 ;77,80 ;47,90 ;72,10 ;103,9 ;131,13 ;-
09/2008;69,60 ;84,70 ;77,80 ;80,60 ;46,60 ;80,40 ;77,10 ;220,97 ;0,17;0,12 ;65,00 ;82,00 ;83,00 ;45,80 ;78,00 ;102,4 ;130,68 ;-
10/2008;73,40 ;87,10 ;82,60 ;78,70 ;49,60 ;75,00 ;81,90 ;222,71 ;0,18;0,11 ;66,00 ;83,90 ;78,20 ;56,40 ;80,30 ;99,2 ;129,27 ;-
11/2008;69,00 ;77,30 ;80,60 ;75,80 ;45,00 ;56,80 ;79,90 ;225,40 ;0,38;0,29 ;63,50 ;78,30 ;66,00 ;48,60 ;72,00 ;86,7 ;125,25 ;-
12/2008;89,70 ;74,80 ;100,30 ;147,70 ;67,30 ;69,30 ;99,80 ;230,25 ;0,37;0,06 ;69,40 ;127,10 ;87,10 ;82,30 ;67,10 ;70,7 ;120,25 ;-
01/2009;70,00 ;69,60 ;79,30 ;72,90 ;50,70 ;65,80 ;78,80 ;232,03 ;1,12;1,50 ;64,90 ;161,30 ;71,40 ;51,60 ;63,60 ;74,4 ;119,50 ;-
02/2009;62,70 ;67,10 ;76,90 ;56,90 ;35,40 ;61,50 ;76,50 ;217,27 ;0,73;0,18 ;60,70 ;113,70 ;65,60 ;45,40 ;59,10 ;77,7 ;122,18 ;-
03/2009;69,30 ;76,00 ;82,20 ;69,80 ;40,90 ;86,20 ;81,60 ;206,59 ;0,09;-0,07 ;69,50 ;91,50 ;82,60 ;52,60 ;69,60 ;81,6 ;124,15 ;-
04/2009;70,10 ;73,70 ;85,90 ;76,70 ;38,20 ;68,90 ;85,50 ;214,55 ;0,43;0,47 ;69,90 ;77,80 ;84,80 ;52,20 ;64,30 ;81,9 ;123,71 ;-
05/2009;72,80 ;79,00 ;83,40 ;90,70 ;45,10 ;73,50 ;82,70 ;216,09 ;0,50;0,51 ;70,40 ;77,00 ;87,70 ;61,00 ;68,90 ;83,5 ;123,85 ;-
06/2009;69,90 ;77,50 ;80,00 ;88,80 ;43,40 ;93,80 ;79,30 ;218,18 ;0,06;0,19 ;69,40 ;76,10 ;91,10 ;51,20 ;73,50 ;88,1 ;125,61 ;-
07/2009;74,40 ;85,40 ;85,50 ;83,90 ;45,80 ;79,20 ;84,90 ;214,55 ;0,05;0,10 ;75,40 ;80,80 ;111,00 ;51,80 ;82,20 ;88,6 ;125,36 ;-
08/2009;73,80 ;82,90 ;87,10 ;79,40 ;44,10 ;79,80 ;86,70 ;213,51 ;0,13;0,10 ;73,40 ;86,00 ;90,90 ;52,40 ;79,80 ;89,4 ;127,43 ;-
09/2009;72,60 ;80,50 ;85,30 ;78,70 ;45,30 ;97,70 ;84,70 ;215,42 ;0,27;0,11 ;70,10 ;77,60 ;95,00 ;51,10 ;81,50 ;91,4 ;129,23 ;-
10/2009;78,10 ;87,70 ;91,40 ;84,90 ;48,40 ;89,20 ;90,90 ;220,52 ;0,24;0,24 ;71,90 ;85,00 ;91,60 ;61,00 ;84,60 ;92,4 ;130,63 ;-
11/2009;74,00 ;82,30 ;85,90 ;81,00 ;46,80 ;83,10 ;85,50 ;225,33 ;0,45;0,27 ;70,50 ;82,30 ;96,30 ;55,40 ;80,50 ;93,9 ;130,86 ;-
12/2009;99,30 ;84,10 ;108,30 ;160,10 ;75,90 ;83,90 ;107,90 ;213,97 ;0,52;0,20 ;80,60 ;137,10 ;108,60 ;96,50 ;79,20 ;92,4 ;132,47 ;-
01/2010;77,20 ;75,00 ;86,70 ;79,60 ;59,90 ;76,00 ;86,20 ;205,69 ;0,53;0,66 ;71,30 ;147,60 ;92,90 ;53,50 ;76,30 ;96,4 ;133,60 ;-
02/2010;69,40 ;74,00 ;83,20 ;62,80 ;44,20 ;79,70 ;82,60 ;216,51 ;0,77;0,48 ;67,50 ;113,90 ;94,80 ;43,60 ;69,80 ;97,7 ;135,13 ;-
03/2010;79,00 ;84,60 ;91,90 ;78,10 ;51,60 ;116,90 ;91,30 ;224,37 ;0,81;0,95 ;77,30 ;96,90 ;131,30 ;55,10 ;86,80 ;98,9 ;136,51 ;-
04/2010;76,10 ;80,50 ;88,50 ;87,00 ;49,40 ;89,10 ;88,00 ;239,06 ;0,66;0,85 ;72,80 ;77,50 ;126,90 ;52,00 ;80,20 ;99,4 ;137,13 ;-
05/2010;80,80 ;89,70 ;89,40 ;96,90 ;56,60 ;86,20 ;88,90 ;240,47 ;0,38;0,38 ;75,10 ;79,60 ;121,20 ;60,90 ;86,70 ;100,0 ;136,62 ;-
06/2010;78,70 ;85,70 ;88,40 ;98,00 ;52,70 ;99,40 ;87,80 ;231,54 ;0,05;-0,01 ;72,80 ;74,90 ;116,10 ;61,80 ;80,30 ;97,7 ;136,19 ;-
07/2010;82,70 ;91,10 ;94,90 ;94,40 ;54,00 ;96,70 ;94,40 ;217,97 ;-0,06;-0,32 ;77,40 ;82,80 ;112,90 ;62,10 ;90,20 ;96,9 ;136,53 ;-
08/2010;82,10 ;92,00 ;91,40 ;88,70 ;56,50 ;103,90 ;90,80 ;213,81 ;0,04;0,00 ;80,10 ;93,00 ;126,90 ;63,00 ;93,80 ;98,3 ;137,42 ;-
09/2010;81,90 ;91,00 ;92,30 ;85,70 ;57,40 ;103,30 ;91,60 ;217,66 ;0,42;0,57 ;77,40 ;83,10 ;125,90 ;60,50 ;90,80 ;99,5 ;138,49 ;-
10/2010;84,90 ;91,50 ;95,70 ;87,70 ;60,90 ;100,90 ;95,10 ;229,64 ;1,03;1,21 ;77,20 ;85,90 ;119,10 ;68,00 ;88,60 ;99,6 ;138,62 ;-
11/2010;83,20 ;88,70 ;90,70 ;89,40 ;63,90 ;107,90 ;90,20 ;235,83 ;0,72;0,69 ;76,30 ;90,80 ;135,00 ;63,40 ;89,60 ;98,5 ;139,48 ;-
12/2010;111,80 ;90,80 ;116,90 ;175,40 ;94,40 ;118,40 ;116,70 ;236,24 ;0,35;0,16 ;91,80 ;152,50 ;171,00 ;107,30 ;88,70 ;100,4 ;140,65 ;-
01/2011;87,00 ;83,00 ;90,10 ;84,70 ;80,90 ;99,70 ;89,70 ;244,12 ;1,15;1,31 ;78,30 ;169,10 ;143,60 ;59,00 ;84,00 ;99,3 ;141,03 ;93,00
02/2011;80,50 ;84,00 ;88,40 ;74,30 ;64,80 ;99,90 ;88,00 ;246,63 ;0,71;0,34 ;74,00 ;133,90 ;121,70 ;53,00 ;86,10 ;102,2 ;142,68 ;93,40
03/2011;85,60 ;89,10 ;95,80 ;83,50 ;64,80 ;104,50 ;95,30 ;248,77 ;0,88;0,68 ;80,50 ;97,70 ;150,10 ;59,70 ;88,70 ;102,1 ;142,07 ;94,00
04/2011;86,90 ;84,00 ;99,60 ;88,80 ;65,30 ;96,80 ;99,30 ;247,03 ;0,50;0,64 ;80,70 ;86,70 ;133,90 ;63,40 ;86,40 ;100,6 ;140,91 ;95,20
05/2011;88,60 ;86,70 ;92,10 ;109,70 ;76,30 ;112,80 ;91,50 ;247,23 ;0,70;0,86 ;83,20 ;91,30 ;142,80 ;67,00 ;95,30 ;101,1 ;141,14 ;95,90
06/2011;85,10 ;84,30 ;92,00 ;105,40 ;66,10 ;107,50 ;91,30 ;248,06 ;0,24;0,14 ;80,70 ;84,30 ;151,30 ;65,40 ;93,40 ;99,8 ;141,34 ;95,70
07/2011;89,30 ;87,30 ;98,50 ;95,80 ;71,20 ;111,30 ;98,10 ;245,09 ;0,11;0,08 ;83,40 ;89,50 ;141,80 ;66,20 ;96,00 ;98,5 ;141,09 ;95,50
08/2011;89,50 ;88,00 ;97,00 ;93,10 ;72,80 ;108,60 ;96,50 ;249,48 ;0,45;0,53 ;84,60 ;98,40 ;155,50 ;69,90 ;100,60 ;95,6 ;141,09 ;96,50
09/2011;88,10 ;86,50 ;96,50 ;89,90 ;72,50 ;108,30 ;96,10 ;250,96 ;0,60;0,30 ;83,40 ;84,60 ;132,60 ;65,30 ;97,80 ;92,7 ;140,99 ;97,20
10/2011;91,10 ;87,90 ;99,40 ;88,70 ;76,30 ;99,00 ;99,10 ;252,20 ;0,51;0,37 ;81,20 ;92,10 ;139,00 ;75,10 ;95,00 ;94,2 ;141,44 ;96,60
11/2011;91,50 ;85,00 ;97,20 ;90,30 ;84,10 ;105,10 ;96,60 ;256,70 ;0,31;0,32 ;82,70 ;91,60 ;135,80 ;69,90 ;96,90 ;100,9 ;144,29 ;97,70
12/2011;123,40 ;88,50 ;124,20 ;184,70 ;124,70 ;110,40 ;124,10 ;264,01 ;0,43;0,41 ;95,00 ;150,80 ;152,00 ;117,20 ;90,90 ;97,0 ;142,57 ;98,00
01/2012;92,20 ;87,60 ;93,40 ;87,20 ;101,70 ;99,00 ;93,30 ;268,07 ;0,66;0,66 ;83,30 ;189,40 ;148,40 ;68,20 ;86,60 ;92,2 ;137,11 ;98,40
02/2012;87,60 ;86,50 ;95,00 ;73,00 ;79,00 ;94,10 ;94,90 ;264,28 ;0,59;0,59 ;82,90 ;147,80 ;131,90 ;60,80 ;83,30 ;96,8 ;142,37 ;97,70
03/2012;96,60 ;93,30 ;103,50 ;85,50 ;90,30 ;122,90 ;103,30 ;260,93 ;0,39;0,22 ;90,40 ;94,90 ;184,30 ;73,50 ;99,80 ;97,7 ;143,86 ;98,30
04/2012;91,60 ;87,50 ;99,70 ;88,00 ;81,60 ;90,80 ;99,60 ;258,78 ;0,55;0,56 ;85,20 ;74,90 ;133,40 ;69,90 ;88,60 ;99,8 ;145,11 ;98,80
05/2012;94,70 ;89,60 ;95,90 ;122,30 ;90,80 ;107,80 ;95,60 ;264,95 ;0,65;0,78 ;90,60 ;83,40 ;149,20 ;77,30 ;101,80 ;98,0 ;146,57 ;99,20
06/2012;94,00 ;87,50 ;100,50 ;100,50 ;84,90 ;108,70 ;100,20 ;265,90 ;0,07;0,10 ;88,70 ;87,20 ;142,80 ;72,40 ;97,80 ;98,8 ;153,16 ;100,40
07/2012;95,70 ;93,20 ;99,60 ;104,80 ;89,40 ;114,50 ;99,30 ;288,26 ;0,39;0,45 ;92,80 ;93,50 ;147,50 ;74,40 ;105,80 ;102,0 ;153,59 ;99,00
08/2012;98,40 ;98,30 ;102,10 ;101,40 ;94,40 ;119,70 ;101,80 ;286,35 ;0,37;0,48 ;92,70 ;95,90 ;151,70 ;77,60 ;108,80 ;102,7 ;147,58 ;99,90
09/2012;93,40 ;97,40 ;97,80 ;92,50 ;85,30 ;94,70 ;97,50 ;295,60 ;0,65;0,67 ;89,90 ;85,20 ;117,80 ;72,80 ;96,80 ;100,6 ;145,34 ;98,40
10/2012;97,40 ;101,00 ;97,90 ;96,10 ;95,50 ;121,80 ;97,50 ;290,61 ;0,47;0,58 ;93,60 ;91,00 ;129,70 ;93,60 ;107,20 ;103,2 ;147,72 ;99,10
11/2012;94,70 ;95,20 ;95,40 ;96,90 ;94,80 ;129,30 ;94,80 ;282,82 ;0,56;0,52 ;88,10 ;95,90 ;126,30 ;90,40 ;101,80 ;102,7 ;147,38 ;98,60
12/2012;123,30 ;96,70 ;118,70 ;182,10 ;132,60 ;111,60 ;118,70 ;290,88 ;0,52;0,50 ;100,90 ;168,20 ;151,10 ;144,50 ;87,50 ;102,3 ;146,10 ;99,90
01/2013;95,30 ;92,70 ;93,00 ;87,50 ;109,40 ;109,40 ;92,70 ;299,79 ;0,73;0,79 ;88,70 ;184,40 ;115,70 ;89,90 ;100,30 ;100,5 ;146,70 ;99,20
02/2013;85,70 ;85,30 ;89,40 ;71,70 ;83,80 ;97,10 ;89,20 ;313,48 ;0,84;0,71 ;83,30 ;137,40 ;115,00 ;69,00 ;82,60 ;94,1 ;145,29 ;98,90
03/2013;96,00 ;92,80 ;99,30 ;86,10 ;91,50 ;112,50 ;99,20 ;323,97 ;0,63;0,77 ;94,00 ;95,00 ;137,30 ;93,80 ;92,20 ;98,1 ;147,09 ;98,70
04/2013;91,50 ;92,30 ;89,40 ;102,10 ;95,30 ;117,80 ;88,80 ;324,53 ;0,64;0,67 ;94,40 ;87,00 ;134,40 ;79,50 ;100,10 ;100,3 ;147,76 ;99,60
05/2013;96,20 ;96,50 ;94,10 ;111,90 ;99,90 ;109,50 ;93,90 ;314,78 ;0,47;0,51 ;95,10 ;86,90 ;144,90 ;86,20 ;100,80 ;101,8 ;150,19 ;99,90
06/2013;91,60 ;92,60 ;92,40 ;97,10 ;91,70 ;103,00 ;92,30 ;308,48 ;0,20;0,24 ;89,20 ;83,00 ;124,60 ;78,50 ;93,80 ;102,1 ;152,58 ;100,70
07/2013;96,80 ;100,40 ;96,70 ;103,50 ;97,60 ;107,50 ;96,50 ;293,48 ;0,05;-0,05 ;97,20 ;95,20 ;114,60 ;81,60 ;111,40 ;99,9 ;152,20 ;101,90
08/2013;99,40 ;100,10 ;101,90 ;99,50 ;98,90 ;116,50 ;101,60 ;290,54 ;0,00;-0,10 ;97,20 ;97,60 ;110,50 ;83,50 ;108,70 ;100,0 ;150,11 ;100,80
09/2013;94,30 ;99,80 ;96,70 ;90,20 ;87,20 ;95,10 ;96,40 ;295,96 ;0,30;0,25 ;92,90 ;83,50 ;112,60 ;87,00 ;104,10 ;100,4 ;149,11 ;103,50
10/2013;99,40 ;107,00 ;99,00 ;98,70 ;96,80 ;100,70 ;98,90 ;302,76 ;0,42;0,52 ;94,60 ;95,80 ;113,60 ;98,20 ;110,50 ;101,2 ;149,66 ;101,30
11/2013;100,00 ;102,40 ;99,90 ;103,00 ;102,20 ;109,20 ;99,90 ;310,84 ;0,53;0,53 ;94,00 ;93,10 ;101,10 ;96,00 ;102,10 ;101,7 ;150,35 ;100,40
12/2013;123,80 ;100,40 ;117,00 ;185,00 ;133,70 ;91,40 ;117,30 ;312,25 ;0,80;0,67 ;105,20 ;159,80 ;104,00 ;154,40 ;87,90 ;95,2 ;146,80 ;100,40
01/2014;101,10 ;97,80 ;97,40 ;93,40 ;117,40 ;105,60 ;97,50 ;307,65 ;0,65;0,77 ;97,10 ;192,20 ;103,80 ;101,50 ;100,50 ;100,4 ;151,20 ;100,30
02/2014;91,60 ;93,40 ;94,30 ;76,50 ;89,20 ;88,20 ;94,40 ;298,04 ;0,73;0,76 ;92,10 ;139,70 ;111,20 ;79,40 ;99,00 ;100,7 ;151,16 ;102,20
03/2014;95,10 ;98,00 ;98,10 ;82,40 ;90,50 ;82,60 ;98,20 ;296,83 ;0,78;0,76 ;95,30 ;85,90 ;109,90 ;87,90 ;96,40 ;101,8 ;150,07 ;102,10
04/2014;95,90 ;95,10 ;97,90 ;90,20 ;92,30 ;102,80 ;98,20 ;342,49 ;0,75;0,86 ;97,70 ;78,50 ;107,40 ;94,20 ;98,30 ;98,9 ;148,73 ;100,20
05/2014;100,00 ;99,30 ;96,60 ;113,00 ;105,80 ;102,90 ;96,40 ;345,14 ;0,67;0,83 ;103,40 ;82,70 ;106,10 ;98,70 ;105,40 ;97,0 ;147,13 ;100,10
06/2014;92,30 ;94,10 ;93,20 ;92,60 ;88,10 ;112,50 ;93,20 ;319,84 ;0,42;0,42 ;94,30 ;70,30 ;83,70 ;92,20 ;93,70 ;96,3 ;145,14 ;98,80
07/2014;97,00 ;98,70 ;99,00 ;98,60 ;89,70 ;94,20 ;98,90 ;308,35 ;0,03;0,13 ;99,60 ;81,90 ;108,60 ;90,30 ;107,00 ;95,8 ;143,03 ;98,70
08/2014;98,80 ;103,50 ;100,10 ;97,90 ;94,50 ;125,00 ;99,90 ;303,50 ;-0,02;-0,09 ;101,10 ;88,60 ;101,30 ;88,80 ;101,00 ;95,8 ;148,51 ;99,60
09/2014;96,50 ;103,70 ;97,30 ;88,00 ;92,00 ;97,60 ;97,00 ;303,54 ;0,46;0,43 ;101,60 ;77,30 ;101,60 ;92,40 ;106,60 ;98,0 ;148,27 ;99,40
10/2014;102,60 ;108,20 ;103,60 ;93,70 ;98,60 ;97,50 ;103,30 ;307,50 ;0,37;0,37 ;103,90 ;80,50 ;101,60 ;103,20 ;108,40 ;96,9 ;148,14 ;99,40
11/2014;102,00 ;103,10 ;101,30 ;97,10 ;109,40 ;100,40 ;101,20 ;309,56 ;0,41;0,41 ;99,40 ;82,40 ;81,90 ;103,90 ;96,80 ;95,2 ;147,35 ;101,30
12/2014;127,10 ;105,10 ;121,30 ;176,60 ;132,40 ;90,70 ;121,70 ;316,06 ;0,44;0,36 ;114,50 ;140,00 ;83,00 ;167,40 ;86,80 ;91,2 ;146,51 ;99,10
01/2015;100,90 ;96,50 ;100,00 ;88,60 ;112,20 ;83,60 ;100,10 ;337,57 ;1,07;1,29 ;99,30 ;168,80 ;66,70 ;100,70 ;92,40 ;96,8 ;146,61 ;97,00
02/2015;87,20 ;86,50 ;92,70 ;69,20 ;77,80 ;74,70 ;92,60 ;341,72 ;1,08;0,76 ;89,90 ;125,40 ;79,60 ;78,80 ;77,70 ;94,8 ;144,63 ;100,90
03/2015;95,30 ;94,80 ;98,80 ;82,90 ;85,60 ;92,00 ;98,80 ;343,22 ;1,48;1,68 ;105,30 ;82,20 ;108,40 ;92,70 ;95,00 ;92,7 ;143,26 ;98,00
04/2015;93,10 ;92,70 ;99,00 ;82,50 ;75,30 ;87,70 ;99,10 ;348,36 ;0,65;0,78 ;103,00 ;68,90 ;83,40 ;90,20 ;96,30 ;89,6 ;142,88 ;97,50
05/2015;96,00 ;94,90 ;96,70 ;106,10 ;83,40 ;85,10 ;96,40 ;355,92 ;0,71;0,95 ;105,70 ;79,30 ;81,30 ;101,90 ;88,70 ;91,8 ;142,28 ;96,00
06/2015;92,20 ;92,70 ;93,40 ;94,80 ;80,70 ;86,90 ;93,10 ;338,76 ;0,72;0,76 ;102,30 ;72,30 ;77,90 ;96,00 ;94,60 ;90,6 ;141,13 ;96,10
07/2015;96,60 ;98,40 ;99,70 ;94,90 ;83,10 ;91,50 ;99,60 ;345,02 ;0,64;0,67 ;107,50 ;75,40 ;77,90 ;93,30 ;97,10 ;89,2 ;139,48 ;95,00
08/2015;96,00 ;97,40 ;100,20 ;84,40 ;81,40 ;87,80 ;100,00 ;337,42 ;0,05;0,10 ;105,00 ;75,30 ;80,70 ;98,50 ;91,90 ;90,9 ;142,46 ;95,00
09/2015;94,10 ;94,70 ;99,00 ;76,80 ;78,30 ;77,70 ;98,90 ;338,19 ;0,41;0,39 ;103,60 ;65,70 ;83,30 ;100,00 ;92,40 ;87,5 ;141,04 ;93,30
10/2015;102,30 ;100,10 ;108,00 ;85,30 ;85,00 ;74,30 ;107,90 ;338,61 ;0,62;0,41 ;109,40 ;74,40 ;78,90 ;115,00 ;93,90 ;90,2 ;142,10 ;93,70
11/2015;99,00 ;94,40 ;98,90 ;87,20 ;96,10 ;76,80 ;98,90 ;362,19 ;0,84;1,02 ;104,60 ;70,70 ;92,10 ;123,50 ;89,30 ;85,1 ;139,10 ;93,30
12/2015;124,40 ;99,30 ;122,80 ;160,10 ;102,90 ;84,60 ;123,20 ;376,91 ;0,58;0,50 ;118,90 ;127,30 ;78,60 ;200,80 ;83,50 ;82,7 ;139,02 ;91,80
01/2016;95,10 ;89,40 ;98,10 ;73,70 ;83,70 ;71,50 ;98,60 ;417,72 ;1,19;1,45 ;102,30 ;151,00 ;89,80 ;112,10 ;80,70 ;81,1 ;138,24 ;91,90
02/2016;89,90 ;88,40 ;96,40 ;59,70 ;72,80 ;71,50 ;97,00 ;400,29 ;0,99;0,85 ;104,20 ;119,80 ;88,50 ;90,70 ;77,30 ;82,8 ;138,23 ;90,80
03/2016;96,60 ;92,80 ;102,80 ;66,60 ;75,20 ;79,40 ;103,60 ;408,84 ;0,49;0,51 ;114,50 ;76,10 ;111,20 ;112,10 ;81,70 ;85,1 ;139,08 ;92,10
04/2016;91,70 ;88,70 ;97,30 ;74,30 ;72,20 ;72,30 ;97,90 ;399,24 ;0,71;0,69 ;107,60 ;59,00 ;82,20 ;101,40 ;79,10 ;85,5 ;138,82 ;91,90
05/2016;93,00 ;88,80 ;94,90 ;89,60 ;77,60 ;77,60 ;95,50 ;408,50 ;0,78;0,92 ;111,00 ;59,40 ;88,10 ;106,80 ;80,50 ;86,0 ;139,15 ;91,30
06/2016;92,10 ;90,10 ;94,30 ;89,20 ;75,00 ;78,90 ;94,90 ;425,82 ;0,66;0,73 ;107,30 ;60,90 ;93,80 ;103,60 ;82,50 ;84,2 ;139,21 ;91,40
07/2016;95,20 ;94,20 ;99,10 ;79,30 ;79,20 ;74,40 ;99,90 ;423,10 ;0,63;0,72 ;112,70 ;63,10 ;86,40 ;102,30 ;82,90 ;86,7 ;140,36 ;92,10
08/2016;95,30 ;96,50 ;98,70 ;72,20 ;81,10 ;77,50 ;99,50 ;429,64 ;0,30;0,25 ;111,60 ;66,30 ;89,40 ;104,40 ;84,00 ;84,8 ;139,41 ;89,80
09/2016;93,90 ;97,10 ;98,40 ;65,80 ;73,50 ;71,90 ;99,30 ;421,55 ;-0,06;-0,11 ;106,60 ;56,90 ;89,10 ;113,60 ;79,80 ;86,1 ;139,37 ;91,10
10/2016;96,40 ;98,40 ;100,10 ;68,50 ;82,50 ;70,00 ;100,80 ;418,47 ;0,33;0,14 ;104,40 ;62,90 ;78,80 ;118,10 ;78,00 ;81,4 ;137,23 ;87,10
11/2016;98,00 ;88,70 ;99,90 ;74,10 ;88,90 ;73,90 ;100,80 ;400,90 ;0,16;0,05 ;105,50 ;66,70 ;99,20 ;136,10 ;77,50 ;83,8 ;137,70 ;89,10
12/2016;121,00 ;90,40 ;122,10 ;136,10 ;100,20 ;69,70 ;123,90 ;394,66 ;0,24;0,09 ;118,50 ;113,70 ;80,50 ;202,90 ;75,00 ;85,1 ;136,88 ;91,90
01/2017;96,50 ;65,60 ;109,30 ;89,80 ;91,40 ;53,30 ;112,50 ;389,69 ;0,64;0,73 ;100,60 ;135,90 ;83,50 ;95,70 ;82,70 ;84,7 ;136,31 ;90,90
02/2017;90,10 ;67,10 ;107,10 ;80,30 ;74,30 ;46,80 ;109,80 ;377,66 ;0,34;0,11 ;91,80 ;99,20 ;57,00 ;81,20 ;73,40 ;89,5 ;139,05 ;90,80
03/2017;101,30 ;68,10 ;116,10 ;96,70 ;91,10 ;56,20 ;119,30 ;385,57 ;-0,04;0,08 ;110,20 ;89,70 ;76,00 ;101,00 ;88,80 ;86,2 ;140,78 ;89,50
04/2017;95,90 ;64,20 ;115,70 ;95,80 ;68,40 ;47,40 ;118,50 ;397,36 ;-0,08;-0,15 ;99,90 ;72,90 ;59,80 ;95,40 ;74,30 ;85,9 ;139,76 ;88,80
05/2017;97,70 ;70,20 ;104,10 ;119,10 ;89,80 ;57,30 ;106,00 ;390,60 ;0,21;0,24 ;113,10 ;74,10 ;58,90 ;102,60 ;82,90 ;85,8 ;138,55 ;89,20
06/2017;98,20 ;68,40 ;105,00 ;118,00 ;81,60 ;61,60 ;106,90 ;374,87 ;-0,48;-0,64 ;108,50 ;74,00 ;61,90 ;116,40 ;78,60 ;87,5 ;138,53 ;87,50
07/2017;98,80 ;71,50 ;107,80 ;108,10 ;85,10 ;63,10 ;110,80 ;383,69 ;0,31;0,19 ;109,50 ;78,10 ;64,70 ;108,20 ;81,70 ;86,5 ;138,43 ;87,70
08/2017;100,10 ;69,00 ;112,50 ;89,30 ;89,30 ;65,50 ;115,20 ;365,05 ;0,30;0,08 ;109,60 ;84,80 ;64,60 ;109,60 ;82,80 ;85,2 ;138,54 ;88,30
09/2017;95,30 ;68,90 ;105,10 ;85,50 ;85,90 ;64,40 ;107,00 ;361,82 ;0,24;0,09 ;108,20 ;68,90 ;64,70 ;104,50 ;80,30 ;84,3 ;137,58 ;88,30
10/2017;101,10 ;71,60 ;114,10 ;87,50 ;88,00 ;67,30 ;116,80 ;365,89 ;0,34;0,34 ;108,00 ;74,90 ;64,10 ;112,80 ;81,90 ;83,7 ;138,10 ;88,90
